a	-0.9914803058626995	0.12613740260318662	0.032496363705502816	0.0003809152848211154
b	-0.12808105942660652	-0.8986909112347037	-0.41946314963721815	-0.0007445650681262204
c	-0.023705750051093412	-0.42005191735331293	0.9071903737089816	0.00022358902875715345
n	-0.0002876057737698305	0.0006232627575157322	0.0005275339824675583	-0.9999996252671055
