Name,S1,S2
IA Chickasaw,0.85670084,213.62608
IA Clarke,46.687214,181.85184
IA Clay,19.639837,205.13664
IA Clayton,21.519117,194.91815
IA Clinton,25.841497,196.35281
IA Crawford,103.80056,142.44777
IA Dallas,89.845566,121.26432
IA Davis,43.757996,183.17155
IA Decatur,11.478716,210.20662
IA Delaware,12.632993,199.2299
IA Des Moines,35.30387,193.10783
IA Dickinson,30.794926,191.04291
IA Dubuque,57.874184,157.87636
IA Emmet,43.071537,188.85213
IA Fayette,5.4767566,213.48918
IA Floyd,18.986555,205.47217
IA Franklin,62.716606,168.9291
IA Fremont,2.2919627e-5,217.34698
IA Greene,0.80389065,219.9858
IA Grundy,4.6256757,205.68121
IA Guthrie,41.071346,180.95206
IA Hamilton,25.00808,197.12575
IA Hancock,13.7390585,203.73143
IA Hardin,6.5425415,211.85373
IA Harrison,1.8845739,215.5881
IA Henry,25.048231,200.325
IA Howard,8.938504,208.13866
IA Humboldt,15.290743,206.5431
IA Ida,0.00020999477,220.20564
IA Iowa,7.2885804,204.69548
IA Jackson,2.229984,215.74191
IA Jasper,64.16536,161.16525
IA Jefferson,34.363895,183.26256
IA Johnson,129.26096,80.0908
IA Jones,11.636749,202.64989
IA Keokuk,8.539097,204.58482
IA Kossuth,0.016546292,215.74876
IA Lee,11.52649,218.56752
IA Linn,85.89934,132.86316
IA Louisa,137.26028,112.37561
IA Lucas,35.376076,192.14525
IA Lyon,7.2518344,207.33247
IA Madison,16.38165,194.62756
IA Mahaska,62.67462,162.5258
IA Marion,7.164937,204.77214
IA Marshall,127.019104,117.92274
IA Mills,1.3186849,217.06548
IA Mitchell,0.27626383,211.6
IA Monona,5.247947,224.44148
IA Monroe,60.14063,171.04253
IA Montgomery,34.411472,203.30167
IA Muscatine,114.69578,124.15297
IA O'Brien,23.879345,198.27255
IA Osceola,12.755482,208.77576
IA Page,1.4124503,225.92209
IA Palo Alto,1.6839246,220.01512
IA Plymouth,42.66946,175.82458
IA Pocahontas,24.279629,201.2826
IA Polk,115.73156,111.038574
IA Pottawattamie,48.801384,182.70645
IA Poweshiek,67.38919,154.28366
IA Ringgold,10.584001,209.26927
IA Sac,0.2794521,220.06253
IA Scott,54.342484,161.49507
IA Shelby,10.224506,210.17259
IA Sioux,36.227634,171.91605
IA Story,96.184814,112.210266
IA Tama,146.77892,105.46984
IA Taylor,25.654516,199.7608
IA Union,13.547054,208.74846
IA Van Buren,10.660321,214.14218
IA Wapello,105.69992,138.41882
IA Warren,17.552631,192.33696
IA Washington,62.117718,161.25461
IA Wayne,10.413892,217.25705
IA Webster,35.50276,195.44717
IA Winnebago,26.116962,195.37596
IA Winneshiek,25.383503,175.83443
IA Woodbury,114.491234,128.62209
IA Worth,0.014360193,218.09628
IA Wright,54.826565,179.95172
KS Allen,0.0030439848,230.0212
KS Anderson,0.13658284,226.16812
KS Atchison,19.742989,211.58334
KS Barber,6.714977e-6,227.68484
KS Barton,21.564438,207.86217
KS Bourbon,14.296982,220.67523
KS Brown,0.11498621,229.1888
KS Butler,6.1297984,215.64627
KS Chase,3.9578855,233.62558
KS Chautaqua,0.0010773293,241.79034
KS Cherokee,3.353945,231.71014
KS Cheyenne,0.0005299938,218.89612
KS Clark,44.685326,192.88426
KS Clay,16.194208,207.46509
KS Cloud,0.65857273,225.75742
KS Coffey,84.58276,161.72438
KS Comanche,3.4674673e-7,227.76959
KS Cowley,20.651472,214.54678
KS Crawford,30.532267,199.35237
KS Decatur,1.2583944e-6,222.4661
KS Dickinson,2.1488032,223.3493
KS Doniphan,1.8470658,219.24004
KS Douglas,94.68349,118.50576
KS Edwards,26.631262,200.847
KS Elk,9.49046e-8,231.51865
KS Ellis,10.361721,203.68797
KS Ellsworth,1.823966,224.32248
KS Finney,170.5297,78.989685
KS Ford,181.30315,76.35607
KS Franklin,7.979425,218.56714
KS Geary,75.789536,154.12425
KS Gove,7.0793416e-5,219.2152
KS Graham,5.740095,220.91818
KS Grant,85.20714,143.17305
KS Gray,25.731936,195.9142
KS Greeley,1.1198795,230.70763
KS Greenwood,1.3528327e-5,235.48872
KS Hamilton,68.34754,164.28603
KS Harper,0.042160828,234.5608
KS Harvey,26.591368,196.23679
KS Haskell,66.325264,162.87321
KS Hodgeman,0.7187721,216.34558
KS Jackson,20.077267,204.93332
KS Jefferson,0.021422856,215.6888
KS Jewell,2.2124674,220.28685
KS Johnson,82.3287,125.74867
KS Kearny,72.422195,165.2664
KS Kingman,1.5732214e-5,219.54608
KS Kiowa,0.0021074682,224.24329
KS Labette,7.808425,228.61378
KS Lane,4.483312e-6,228.14464
KS Leavenworth,67.08999,156.3662
KS Lincoln,3.4205982e-7,221.88132
KS Linn,2.4511808e-5,223.87593
KS Logan,4.0795735e-6,223.3951
KS Lyon,89.049736,146.75449
KS Marion,11.185247,207.98126
KS Marshall,1.4633265e-5,221.40993
KS McPherson,0.27619848,216.46606
KS Meade,28.955803,196.71675
KS Miami,0.071081094,213.97983
KS Mitchell,1.0869163e-5,223.81683
KS Montgomery,22.740673,218.06317
KS Morris,0.0077514183,226.89984
KS Morton,74.2369,168.14899
KS Nemaha,0.16806996,214.2884
KS Neosho,0.28018427,233.56102
KS Ness,0.025617864,227.2238
KS Norton,0.22481479,227.08943
KS Osage,0.0037313038,225.5399
KS Osborne,3.4546535e-8,220.35355
KS Ottawa,0.003748444,218.02979
KS Pawnee,7.2418323,221.4415
KS Phillips,56.711555,183.70782
KS Pottawatomie,11.379285,202.05704
KS Pratt,1.4594017,227.24393
KS Rawlins,0.002260095,220.82579
KS Reno,15.791585,214.35342
KS Republic,4.8479375e-5,221.15288
KS Rice,4.2871823,218.68094
KS Riley,90.95043,119.975746
KS Rooks,2.7088126e-5,221.66765
KS Rush,1.3420148e-6,222.18811
KS Russell,1.4875343e-5,224.92174
KS Saline,27.901691,198.44397
KS Scott,19.252068,212.8105
KS Sedgwick,70.81432,161.01218
KS Seward,193.14285,61.517353
KS Shawnee,69.09978,161.86867
KS Sheridan,2.2670272e-5,221.17432
KS Sherman,0.011070531,229.48268
KS Smith,1.2539115e-7,222.0289
KS Stafford,6.5688467,222.46289
KS Stanton,64.480095,173.85805
KS Stevens,51.63541,175.72725
KS Sumner,9.029848,214.9135
KS Thomas,0.0032614346,217.39261
KS Trego,1.8356258,223.93973
KS Wabaunsee,4.0407696,211.62216
KS Wallace,5.5760387e-7,220.13588
KS Washington,2.179678e-6,226.31857
KS Wichita,30.39143,204.65105
KS Wilson,2.2606657e-5,239.30087
KS Woodson,0.0015896902,235.20181
KS Wyandotte,189.1412,67.52666
KY Adair,73.40519,177.82256
KY Allen,27.97363,213.97025
KY Anderson,5.5990725,223.82831
KY Ballard,9.411336e-5,239.64214
KY Barren,11.693927,223.95811
KY Bath,12.590286,239.70053
KY Bell,22.991047,235.82858
KY Boone,51.420742,173.6275
KY Bourbon,20.1821,217.42189
KY Boyd,11.49725,236.014
KY Boyle,15.824922,216.81134
KY Bracken,0.0003840506,237.88171
KY Breathitt,8.775736,256.41104
KY Breckinridge,12.265691,229.6392
KY Bullitt,6.9955554,218.28752
KY Butler,99.980156,165.9289
KY Caldwell,0.058794793,246.968
KY Calloway,24.534208,204.96053
KY Campbell,44.532486,182.55363
KY Carlisle,22.390257,217.60037
KY Carroll,40.656536,214.47974
KY Carter,5.9480486,242.54077
KY Casey,31.266438,221.72299
KY Christian,71.12268,178.02185
KY Clark,21.009174,223.02377
KY Clay,30.714397,239.48216
KY Clinton,0.01729427,252.13568
KY Crittenden,10.632423,233.1171
KY Cumberland,2.6021946e-5,243.24153
KY Daviess,26.862427,205.7447
KY Edmonson,65.83651,181.5977
KY Elliott,0.03252706,255.54478
KY Estill,4.676318e-5,257.37723
KY Fayette,106.891396,122.69282
KY Fleming,0.0029654477,251.19046
KY Floyd,2.3509672,257.7391
KY Franklin,47.601288,193.41495
KY Fulton,47.514893,213.87953
KY Gallatin,73.37091,183.84021
KY Garrard,0.29281083,232.60075
KY Grant,24.193712,216.76381
KY Graves,59.796272,192.46738
KY Grayson,36.87713,212.47299
KY Green,17.235334,228.80637
KY Greenup,0.0063338843,238.94788
KY Hancock,0.00083879894,230.27844
KY Hardin,27.69283,202.46376
KY Harlan,17.723768,243.3622
KY Harrison,0.59775555,240.57748
KY Hart,14.042007,229.89488
KY Henderson,21.035719,217.76538
KY Henry,14.140348,224.6396
KY Hickman,0.40366426,243.92001
KY Hopkins,60.85251,188.9773
KY Jackson,77.79454,191.98637
KY Jefferson,114.21247,128.6126
KY Jessamine,28.980703,203.43903
KY Johnson,1.9361936,253.44043
KY Kenton,50.106575,183.77687
KY Knott,20.002224,242.30904
KY Knox,26.42701,235.07716
KY Larue,6.079591,233.19206
KY Laurel,6.5705204,238.23479
KY Lawrence,0.00023856851,251.81418
KY Lee,0.10977319,268.43472
KY Leslie,1.1126125,266.01608
KY Letcher,0.06332224,259.3878
KY Lewis,14.101302,236.94757
KY Lincoln,8.8026495,233.87917
KY Livingston,2.599087,235.79456
KY Logan,48.70663,199.90068
KY Lyon,39.358078,210.72913
KY Madison,13.791964,215.90971
KY Magoffin,15.2531595,244.5764
KY Marion,3.3280373,233.29964
KY Marshall,10.849927,225.90521
KY Martin,0.11047227,259.69376
KY Mason,8.219402,234.70245
KY McCracken,10.232613,229.02957
KY McCreary,14.489987,250.83049
KY McLean,14.280158,232.09077
KY Meade,7.720524,221.8757
KY Menifee,0.000384134,248.8237
KY Mercer,0.24932702,235.63449
KY Metcalfe,16.77834,234.48268
KY Monroe,11.498806,240.91196
KY Montgomery,16.191439,230.74004
KY Morgan,0.36261192,249.4288
KY Muhlenberg,48.533268,199.48718
KY Nelson,6.228942,226.6225
KY Nicholas,13.307955,241.14844
KY Ohio,20.8611,219.19862
KY Oldham,32.871117,184.25316
KY Owen,0.31193417,235.26054
KY Owsley,14.646901,262.11014
KY Pendleton,5.577764e-6,236.39908
KY Perry,20.145658,246.98961
KY Pike,7.4529247,247.74333
KY Powell,0.0011978473,259.30264
KY Pulaski,5.211898,237.52782
KY Robertson,2.0547682e-7,244.46048
KY Rockcastle,5.190472,247.33536
KY Rowan,12.91247,227.61172
KY Russell,27.19719,225.42805
KY Scott,21.688408,202.72484
KY Shelby,59.508152,172.51736
KY Simpson,29.875237,207.90144
KY Spencer,0.007878245,219.76297
KY Taylor,17.325043,227.73018
KY Todd,28.220203,222.82742
KY Trigg,0.07963082,238.50786
KY Trimble,0.014429116,241.86072
KY Union,6.845895,234.51883
KY Warren,70.15035,164.09999
KY Washington,3.43661,232.86568
KY Wayne,0.1431217,249.74365
KY Webster,8.136772,241.40019
KY Whitley,1.5810782,251.62836
KY Wolfe,17.755833,251.39828
KY Woodford,17.394165,208.01338
LA Acadia,108.050964,155.5112
LA Allen,108.36666,148.10405
LA Ascension,94.91649,140.33073
LA Assumption,109.26786,147.12004
LA Avoyelles,95.91089,168.34868
LA Beauregard,47.688663,194.98526
LA Bienville,184.59975,102.52279
LA Bossier,73.73285,163.09601
LA Caddo,163.42635,100.870964
LA Calcasieu,90.65362,160.07445
LA Caldwell,49.241573,212.94699
LA Cameron,19.998928,211.26443
LA Catahoula,85.07189,183.80739
LA Claiborne,120.515686,144.88354
LA Concordia,89.33822,175.48337
LA De Soto,119.65805,144.96451
LA East Baton Rouge,171.93115,82.667015
LA East Carroll,188.58347,102.53887
LA East Feliciana,167.79176,108.110245
LA Evangeline,75.58242,184.80981
LA Franklin,119.10389,151.75981
LA Grant,46.417583,196.99916
LA Iberia,126.29406,133.2152
LA Iberville,180.20609,92.00273
LA Jackson,114.16744,150.71092
LA Jefferson,187.23674,73.80528
LA Jefferson Davis,87.168045,169.84496
LA Lafayette,99.64835,136.4661
LA Lafourche,107.62241,145.04753
LA Lasalle,30.595814,219.07503
LA Lincoln,116.12902,125.01584
LA Livingston,45.49255,195.71971
LA Madison,182.54198,100.600426
LA Morehouse,87.26521,175.24162
LA Natchitoches,99.89421,148.8535
LA Orleans,265.2663,1.2673769
LA Ouachita,114.58416,137.02884
LA Plaquemines,117.74717,129.7062
LA Pointe Coupee,139.51111,128.06143
LA Rapides,106.90659,148.33176
LA Red River,136.90536,135.70547
LA Richland,72.63701,177.97408
LA Sabine,49.41871,199.2367
LA St. Bernard,107.49969,148.16179
LA St. Charles,128.54579,119.744514
LA St. Helena,96.04338,161.18298
LA St. James,168.08102,91.13289
LA St. John The Baptist,234.42336,44.62396
LA St. Landry,143.68456,123.48431
LA St. Martin,109.22293,144.07892
LA St. Mary,126.17569,137.13208
LA St. Tammany,92.51687,144.3099
LA Tangipahoa,98.80142,156.99266
LA Tensas,80.22592,173.88051
LA Terrebonne,98.05617,156.94334
LA Union,109.02907,151.2781
LA Vermilion,55.787743,186.7237
LA Vernon,51.79688,188.39824
LA Washington,125.70954,152.26561
LA Webster,65.37174,185.39873
LA West Baton Rouge,143.2762,114.64343
LA West Carroll,47.849358,205.24788
LA West Feliciana,118.846245,131.78871
LA Winn,88.27431,169.64127
ME Androscoggin,46.6146,177.78613
ME Aroostook,16.974497,210.96484
ME Cumberland,87.00812,119.44595
ME Franklin,23.406174,194.37622
ME Hancock,27.593212,186.1561
ME Kennebec,38.136818,183.47073
ME Knox,26.194218,182.2537
ME Lincoln,19.049072,195.56003
ME Oxford,16.89006,203.52145
ME Penobscot,32.372124,190.43686
ME Piscataquis,9.803025,220.62996
ME Sagadahoc,29.19188,179.26938
ME Somerset,16.380634,212.13223
ME Waldo,57.777843,157.85529
ME Washington,17.973085,213.2363
ME York,46.500084,162.83098
MD Allegany,64.153625,168.56595
MD Anne Arundel,133.14668,89.16841
MD Baltimore City,231.76176,10.707179
MD Baltimore,143.13055,76.99156
MD Calvert,80.358734,149.18079
MD Caroline,57.95799,160.32343
MD Carroll,85.851746,146.84071
MD Cecil,90.34785,133.86798
MD Charles,149.76805,86.53995
MD Dorchester,94.83006,123.563995
MD Frederick,89.59194,131.77194
MD Garrett,37.851784,173.50002
MD Harford,106.266716,98.40318
MD Howard,128.99817,94.1741
MD Kent,194.73787,43.464443
MD Montgomery,236.72473,1.1300772e-5
MD Prince George's,188.78606,30.38939
MD Queen Anne's,83.88663,136.7395
MD St. Mary's,109.09842,128.11565
MD Somerset,64.00587,150.83513
MD Talbot,77.38697,157.90804
MD Washington,85.77164,141.38153
MD Wicomico,104.07343,120.561554
MD Worcester,142.96895,121.32202
MA Barnstable,103.43681,121.3251
MA Berkshire,102.66609,120.05247
MA Bristol,167.5441,77.010994
MA Dukes,69.30769,137.91982
MA Essex,222.67287,26.812864
MA Franklin,127.41979,100.143234
MA Hampden,212.76875,46.133396
MA Hampshire,151.13707,65.54981
MA Middlesex,238.0024,3.774233e-5
MA Nantucket,98.83394,109.8624
MA Norfolk,234.9933,0.9824535
MA Plymouth,176.2692,66.31472
MA Suffolk,259.48608,6.432553e-14
MA Worcester,174.39578,64.69572
MI Alcona,25.67656,210.62386
MI Alger,38.947464,189.54102
MI Allegan,43.884735,174.9307
MI Alpena,59.130657,176.92247
MI Antrim,28.38198,192.27504
MI Arenac,31.399565,204.45337
MI Baraga,34.674606,201.63333
MI Barry,28.285826,192.21776
MI Bay,61.134052,170.62567
MI Benzie,31.849264,189.70332
MI Berrien,95.31288,146.11662
MI Branch,44.72172,191.3996
MI Calhoun,89.983315,154.09299
MI Cass,43.30734,183.69492
MI Charlevoix,33.549458,186.68698
MI Cheboygan,27.470888,206.11363
MI Chippewa,52.517593,182.48586
MI Clare,33.625404,212.1772
MI Clinton,56.223915,161.73386
MI Crawford,55.956028,182.578
MI Delta,32.97953,195.89255
MI Dickinson,28.444258,198.44586
MI Eaton,68.87846,158.87802
MI Emmet,40.491768,178.98416
MI Genesee,142.2955,113.852196
MI Gladwin,25.51497,209.62775
MI Gogebic,51.0709,186.35883
MI Gd. Traverse,48.080463,170.40733
MI Gratiot,68.35539,166.78928
MI Hillsdale,68.858376,170.526
MI Houghton,49.6275,169.20221
MI Huron,28.204819,202.78351
MI Ingham,138.79282,93.76278
MI Ionia,45.54162,183.37332
MI Iosco,53.46306,192.08131
MI Iron,24.40962,206.94418
MI Isabella,90.83599,137.17712
MI Jackson,70.762794,165.61604
MI Kalamazoo,118.3467,112.38074
MI Kalkaska,38.471287,194.8294
MI Kent,121.27177,107.14651
MI Keweenaw,21.122782,198.95331
MI Lake,30.483967,216.59148
MI Lapeer,63.528233,165.97433
MI Leelanau,44.17746,165.87624
MI Lenawee,49.142673,180.37637
MI Livingston,46.96014,167.91838
MI Luce,33.763256,200.28224
MI Mackinac,52.96258,188.26022
MI Macomb,148.1458,99.06503
MI Manistee,32.912464,198.4197
MI Marquette,58.18973,160.93115
MI Mason,32.909077,197.56311
MI Mecosta,43.3025,179.7437
MI Menominee,29.044077,198.4564
MI Midland,46.529335,169.65788
MI Missaukee,29.52898,200.85876
MI Monroe,54.4641,172.81152
MI Montcalm,33.84677,198.66794
MI Montmorency,14.789643,225.24782
MI Muskegon,85.72129,157.13535
MI Newaygo,34.792706,198.89136
MI Oakland,169.01205,66.30621
MI Oceana,67.19645,173.3703
MI Ogemaw,26.608631,215.28722
MI Ontonagon,19.375917,208.08267
MI Osceola,26.865776,211.69716
MI Oscoda,32.08302,213.99254
MI Otsego,59.41097,174.46881
MI Ottawa,71.9408,143.81946
MI Presque Isle,23.881382,207.45775
MI Roscommon,24.879978,214.8315
MI Saginaw,119.54274,129.3307
MI St. Clair,59.635414,175.13956
MI St. Joseph,54.46568,180.18277
MI Sanilac,36.467,196.70158
MI Schoolcraft,25.556488,210.51039
MI Shiawassee,61.35532,170.9565
MI Tuscola,63.84779,171.01683
MI Van Buren,65.894806,168.47359
MI Washtenaw,163.98875,53.74871
MI Wayne,255.89355,26.418095
MI Wexford,33.2195,197.52336
MN Aitkin,0.19539031,218.93088
MN Anoka,69.78728,139.05457
MN Becker,5.9016714,209.97244
MN Beltrami,45.77744,177.89876
MN Benton,39.091785,179.5821
MN Big Stone,0.15186451,216.46329
MN Blue Earth,59.02241,151.48318
MN Brown,11.493906,197.98457
MN Carlton,11.745458,205.671
MN Carver,43.374092,150.64148
MN Cass,11.5273075,213.88206
MN Chippewa,23.689573,200.33603
MN Chisago,5.9575443,200.59859
MN Clay,92.68503,125.21442
MN Clearwater,0.20036462,228.8304
MN Cook,35.93363,169.25305
MN Cottonwood,30.243336,193.03906
MN Crow Wing,20.472458,189.29031
MN Dakota,89.03216,117.489265
MN Dodge,14.549681,191.97835
MN Douglas,0.74027574,204.86053
MN Faribault,1.923243,212.11133
MN Fillmore,10.062424,204.22037
MN Freeborn,26.984821,193.88379
MN Goodhue,30.801493,183.70543
MN Grant,22.305595,200.45718
MN Hennepin,179.70229,44.82138
MN Houston,0.16377845,201.89455
MN Hubbard,0.04318932,212.83392
MN Isanti,0.80773604,207.86887
MN Itasca,27.672672,192.10861
MN Jackson,7.849804,202.53137
MN Kanabec,11.275099,205.53104
MN Kandiyohi,42.801003,175.82825
MN Kittson,0.010063024,215.1108
MN Koochiching,19.245825,200.79558
MN Lac Qui Parle,0.0037224535,213.1771
MN Lake,1.1988724,210.59595
MN Lake Of The Woods,0.035867263,218.20496
MN Le Sueur,15.927643,193.13214
MN Lincoln,0.2818218,211.38202
MN Lyon,58.984646,161.31386
MN Mcleod,3.8961904,208.03267
MN Mahnomen,72.772064,172.17036
MN Marshall,0.67968965,211.20612
MN Martin,39.287197,180.71516
MN Meeker,8.31599,205.0995
MN Mille Lacs,24.578985,200.98291
MN Morrison,3.8262641,207.37639
MN Mower,80.71506,146.1774
MN Murray,15.472059,201.35275
MN Nicollet,82.52637,132.65117
MN Nobles,184.5753,74.35283
MN Norman,7.9756956,214.25497
MN Olmsted,84.8034,126.480286
MN Otter Tail,5.9749355,206.02226
MN Pennington,28.277332,198.97224
MN Pine,12.120699,209.74341
MN Pipestone,64.9382,164.19225
MN Polk,31.610134,189.61961
MN Pope,0.007307806,208.46892
MN Ramsey,173.86067,55.73772
MN Red Lake,0.026796423,216.30319
MN Redwood,0.40164337,217.04724
MN Renville,19.574493,199.57298
MN Rice,78.826,133.49542
MN Rock,6.1697583,211.93091
MN Roseau,1.7240772,208.58858
MN St. Louis,38.198208,177.75597
MN Scott,63.36272,140.44035
MN Sherburne,27.341673,178.60489
MN Sibley,24.382504,187.87297
MN Stearns,76.896515,139.02657
MN Steele,23.089024,189.07639
MN Stevens,31.285349,176.11331
MN Swift,20.29789,198.05408
MN Todd,36.96667,184.25827
MN Traverse,1.8964422,219.45758
MN Wabasha,2.2247388,201.62321
MN Wadena,11.427225,211.96378
MN Waseca,16.422699,199.25334
MN Washington,68.210434,135.5109
MN Watonwan,74.26212,153.03186
MN Wilkin,45.64167,179.87866
MN Winona,71.06145,141.83104
MN Wright,22.587942,183.30777
MN Yellow Medicine,6.7277894,211.33113
MS Adams,153.48595,110.82348
MS Alcorn,13.281604,228.83044
MS Amite,64.46458,183.0301
MS Attala,140.86499,127.68657
MS Benton,41.971214,204.52754
MS Bolivar,181.37909,88.80057
MS Calhoun,82.8327,178.92781
MS Carroll,108.14209,148.74277
MS Chickasaw,132.92029,133.43047
MS Choctaw,56.118862,187.46748
MS Claiborne,227.98126,61.38162
MS Clarke,118.593346,143.58287
MS Clay,115.645294,134.2478
MS Coahoma,179.66812,91.84368
MS Copiah,127.677986,132.299
MS Covington,77.47506,183.59853
MS DeSoto,55.182766,166.77238
MS Forrest,118.45499,135.9766
MS Franklin,49.904575,195.74872
MS George,30.94416,216.28162
MS Greene,68.15818,175.77927
MS Grenada,114.048584,150.91376
MS Hancock,33.268475,203.26996
MS Harrison,75.30605,165.30276
MS Hinds,166.58018,86.00963
MS Holmes,264.24945,39.536674
MS Humphreys,203.37906,77.26777
MS Issaquena,162.33185,127.82018
MS Itawamba,40.611965,201.0787
MS Jackson,54.98152,181.77563
MS Jasper,100.36338,151.49591
MS Jeff Davis,139.32437,127.76885
MS Jefferson,132.19641,129.51308
MS Jones,96.57922,162.86716
MS Kemper,179.2598,90.46166
MS Lafayette,85.823586,139.9884
MS Lamar,47.04509,179.80058
MS Lauderdale,136.63416,124.67084
MS Lawrence,61.479954,185.97028
MS Leake,142.45576,131.7379
MS Lee,59.283722,182.85097
MS Leflore,231.13602,57.981026
MS Lincoln,100.08043,158.38676
MS Lowndes,94.720276,147.26764
MS Madison,99.488556,128.20488
MS Marion,86.686905,177.86479
MS Marshall,67.25335,175.02373
MS Monroe,101.3893,149.27628
MS Montgomery,97.74372,168.30287
MS Neshoba,183.79646,105.18662
MS Newton,83.311554,175.07237
MS Noxubee,202.14804,72.40463
MS Oktibbeha,125.93079,103.33008
MS Panola,92.72505,160.48105
MS Pearl River,56.085777,190.42242
MS Perry,50.66038,202.75311
MS Pike,128.7957,131.65694
MS Pontotoc,62.751305,185.18886
MS Prentiss,31.685034,214.67001
MS Quitman,138.73524,133.22368
MS Rankin,46.138508,176.53886
MS Scott,153.39435,120.38314
MS Sharkey,160.01166,112.08446
MS Simpson,91.2378,167.89525
MS Smith,71.10174,176.41415
MS Stone,39.470394,201.09305
MS Sunflower,182.58487,90.95488
MS Tallahatchie,146.7576,118.488495
MS Tate,90.565834,154.72272
MS Tippah,62.196095,191.27623
MS Tishomingo,30.629213,219.95268
MS Tunica,190.48921,77.819084
MS Union,52.602,190.50983
MS Walthall,106.345985,151.863
MS Warren,105.94227,149.66515
MS Washington,173.39307,98.81309
MS Wayne,108.84222,153.27695
MS Webster,84.53408,171.54388
MS Wilkinson,178.47122,99.41027
MS Winston,107.659454,148.39221
MS Yalobusha,93.89108,164.15175
MS Yazoo,146.2743,130.00302
MO Adair,26.55738,196.67532
MO Andrew,2.5557003,211.51233
MO Atchison,1.0503691e-7,218.68224
MO Audrain,15.047343,217.89568
MO Barry,24.165224,210.51605
MO Barton,0.0007818021,234.0128
MO Bates,8.454335,222.6172
MO Benton,1.8561084,233.82698
MO Bollinger,0.046156034,229.6508
MO Boone,80.72634,132.35065
MO Buchanan,50.818565,189.16037
MO Butler,6.0073233,241.8346
MO Caldwell,5.661319,225.69296
MO Callaway,12.022144,210.95981
MO Camden,18.87112,211.00122
MO Cape Girardeau,20.520866,203.51135
MO Carroll,0.07488435,230.32869
MO Carter,17.741508,229.45631
MO Cass,20.795193,199.41885
MO Cedar,1.0738758e-5,236.51244
MO Chariton,2.5529436e-5,222.0395
MO Christian,1.9734558,211.78207
MO Clark,5.3983204e-6,228.57901
MO Clay,40.471607,175.4061
MO Clinton,0.051627688,225.48962
MO Cole,28.694206,193.15305
MO Cooper,5.9913015,219.0808
MO Crawford,0.1383417,239.49515
MO Dade,1.612325e-5,234.0733
MO Dallas,3.8661318,228.61147
MO Daviess,0.0013925622,225.39838
MO De Kalb,8.520072,219.73021
MO Dent,9.591193e-7,239.22723
MO Douglas,3.3024325,229.4292
MO Dunklin,44.35054,221.37859
MO Franklin,23.405088,200.44801
MO Gasconade,0.75731426,227.44849
MO Gentry,86.02273,159.26384
MO Greene,50.128693,177.02982
MO Grundy,6.3967385,222.81909
MO Harrison,7.68566,224.84218
MO Henry,12.658352,221.5941
MO Hickory,1.46853645e-5,238.79968
MO Holt,2.0092976e-7,225.93964
MO Howard,1.7282552,219.06284
MO Howell,0.2924202,234.85626
MO Iron,1.6358897e-5,247.65337
MO Jackson,121.56463,116.763535
MO Jasper,38.33407,197.20737
MO Jefferson,21.276066,207.23558
MO Johnson,24.209398,195.14087
MO Knox,3.935973e-6,232.21133
MO Laclede,1.7169064,235.90506
MO Lafayette,11.766254,217.21706
MO Lawrence,7.0747175,231.72089
MO Lewis,20.161667,210.61856
MO Lincoln,4.5187635,219.26083
MO Linn,9.105872,218.52539
MO Livingston,1.0896684,224.4766
MO Macon,36.366096,208.90121
MO Madison,0.00037355814,228.80237
MO Maries,0.00011706249,236.47269
MO Marion,4.6704955,224.58984
MO McDonald,58.843025,182.71223
MO Mercer,4.05587e-6,220.56192
MO Miller,0.038101636,229.53278
MO Mississippi,59.170307,197.85416
MO Moniteau,22.645573,200.23723
MO Monroe,9.7249096e-5,228.4753
MO Montgomery,0.07028854,233.75421
MO Morgan,0.31188434,236.22137
MO New Madrid,36.626083,213.76445
MO Newton,21.950315,208.51704
MO Nodaway,14.305174,199.02411
MO Oregon,1.1125037e-6,235.8566
MO Osage,0.0032685632,212.69647
MO Ozark,7.080654e-8,237.45045
MO Pemiscot,79.75218,188.14163
MO Perry,14.218675,213.83113
MO Pettis,27.705967,205.34409
MO Phelps,9.09419,218.66962
MO Pike,11.789635,219.58728
MO Platte,44.73832,165.94453
MO Polk,0.50293404,230.7671
MO Pulaski,44.94481,180.07709
MO Putnam,0.2351261,226.92278
MO Ralls,6.485192e-6,217.48026
MO Randolph,4.172323,227.77235
MO Ray,0.033314973,225.85936
MO Reynolds,1.4471025e-5,243.9362
MO Ripley,9.877519e-5,243.7438
MO Saline,71.5526,147.88892
MO Schuyler,8.0069543e-7,238.66904
MO Scotland,21.154358,212.43192
MO Scott,45.688858,205.78128
MO Shannon,57.346825,171.84421
MO Shelby,0.5502182,235.85265
MO St. Charles,30.415556,195.14401
MO St. Clair,0.8397285,228.24556
MO St. Francois,23.079174,214.29077
MO St. Louis,82.94121,157.50578
MO St. Louis City,145.8152,107.48103
MO Ste. Genevieve,7.108284,226.74438
MO Stoddard,20.747112,209.54721
MO Stone,20.441751,212.95755
MO Sullivan,49.705307,191.36447
MO Taney,16.274403,221.5865
MO Texas,0.0007580919,233.6648
MO Vernon,0.558599,226.68672
MO Warren,3.1298158,242.64125
MO Washington,6.8227596,237.97379
MO Wayne,1.2675586,233.51247
MO Webster,0.7857311,216.23756
MO Worth,0.2067274,241.84024
MO Wright,74.02286,170.92915
MT Beaverhead,6.105634,197.31432
MT Big Horn,145.25955,105.822876
MT Blaine,67.79051,166.04318
