Name,S1,S2,S3,Cluster
IL Boone,0.6301756620862422,0.04227000485767914,0.08260401952422812,C
IL Effingham,0.813571329591064,0.018285006186670963,0.005610767193990102,A
IL Fulton,0.823189137571702,0.0015123386716835668,2.148900210288359e-17,A
IL Kankakee,0.6540373133387354,0.04588832589507383,0.10826394886349867,C
IL Livingston,0.7806340096962809,0.006874170282095793,0.012877818935359048,A
IL Macoupin,0.7905278085702785,0.010181162068908808,0.010908853367736957,A
IL Mason,0.7695212238190687,0.016220843670975874,2.148900210288359e-17,A
IL Morgan,0.6586776866358456,0.049056645049712744,0.01996498217888673,B
IL Piatt,0.7747385137515211,0.00728614165244086,2.148900210288359e-17,A
IL Pike,0.848569773485171,0.00198196020933585,2.148900210288359e-17,A
IL Shelby,0.7862660786879879,0.012633118789154829,0.014335378772519183,A
IL Bureau,0.7864746814880388,0.019182089237422706,0.010579861575342953,A
IL Coles,0.7578183413052305,0.03354621060397923,0.06341798281104993,C
IL Crawford,0.8053381585151828,0.00644015620530811,2.148900210288359e-17,A
IL Iroquois,0.6830951942044803,0.04227794616463462,0.045813072149769096,B
IL Jefferson,0.7181248358803773,0.015826741748177064,0.15255826048997856,C
IL Johnson,0.8109953845632097,0.016147268832979914,2.148900210288359e-17,A
IL Williamson,0.7635548134368915,0.0254425203174111,0.006931105238034022,A
IL Woodford,0.778956258300188,0.007770519040754958,0.011460215729830376,A
IL Greene,0.7929178178767353,0.013460892506244595,2.148900210288359e-17,A
IL Henry,0.7831196888867066,0.015442367647914854,0.002265257002552125,A
IL Jodaviess,0.8147170773499025,0.01871140937164262,0.008780335763352784,A
IL Menard,0.7374414424081261,0.013982001384903566,2.148900210288359e-17,A
IN Adams,0.7997759092403237,0.01950295669962986,0.005850973487228679,A
IN Allen,0.682196295304677,0.02923638063823298,0.06754169214434723,C
IN Bartholomew,0.6742534390991417,0.022370123813545736,0.11489187683876262,C
IN Benton,0.7546783348921815,0.024405889398443785,2.148900210288359e-17,A
IN Blackford,0.8064439360658648,0.009566957649746174,0.04168752556658349,A
IN Boone,0.653538994161499,0.013694818344541254,0.14815156257845066,C
IN Brown,0.7493951462491105,0.012469140244905136,0.024168995535625487,A
IN Carroll,0.6434428547517752,0.0531874007150139,0.029796999954255235,B
IN Cass,3.731838788293737e-16,0.3161425258982032,0.03328165943157451,B
IN Clark,0.7019647060304337,0.026809333700531776,0.07710094953976594,C
IN Clay,0.7857108666407334,0.013850867266043418,0.03213265345823299,A
IN Clinton,0.6550038735284717,0.059720899570197786,0.010393694456228874,B
IN Crawford,0.7714443282396148,0.02238284186135267,2.148900210288359e-17,A
IN Daviess,0.751975649417773,0.01781597731207794,0.1504565789386273,C
IN Dearborn,0.6831681909053405,0.0185465341785331,0.10947343695868018,C
IN Decatur,0.653851479961019,0.005709933514129631,0.3088590668098104,C
IN DeKalb,0.7322949319976102,0.020018041471044988,0.016297949036496926,A
IN Delaware,0.7448674665287741,0.014054441965365089,0.08287209268263138,C
IN Dubois,0.6144664836806303,0.05892742286504202,0.022844044493270307,B
IN Elkhart,0.549465419735464,0.08121701502393726,0.038814826729171505,B
IN Fayette,0.7649803697753622,0.035423685832957644,0.06805576837999666,C
IN Floyd,0.692854845371973,0.01735667775989637,0.129852685710372,C
IN Fountain,0.8007450433546718,0.005959279938666019,0.0331305067111231,A
IN Franklin,0.6744807363139295,0.026484844454087154,0.13469049535229052,C
IN Fulton,0.7597403449300429,0.02441594218829647,0.01478313205421358,A
IN Gibson,0.7900487465831306,0.018664650023172157,0.01153682788789222,A
IN Grant,0.7243093448730383,0.031694111305324325,0.08368005459493148,C
IN Greene,0.7075867012022548,0.01026531864330776,0.2161525119199532,C
IN Hamilton,0.6343259101638639,0.01835022866309575,0.07078042229926956,C
IN Hancock,0.6727202899256123,0.017350109489125118,0.08989931084985547,C
IN Harrison,0.70272695640576,0.014939004089751122,0.12145548998243225,C
IN Hendricks,0.6113319443355048,0.025110045392201616,0.12516623842502683,C
IN Henry,0.7405910969991161,0.02603212365224513,0.06379808581123654,C
IN Howard,0.6989527622330498,0.021543756113141896,0.12762783126356397,C
IN Huntington,0.7595612801363277,0.007033806322275093,0.015089252300260503,A
IN Jackson,0.6428620397814144,0.05877940836943631,0.009320569765373404,B
IN Jasper,0.737566408589062,0.019899972529879458,0.008611916849359722,A
IN Jay,0.8025569950261551,0.015877669535188165,2.148900210288359e-17,A
IN Jefferson,0.7875788883134922,0.016327898596653213,0.006784062793645644,A
IN Jennings,0.7557993177562217,0.023627947306692657,0.0744688311539738,C
IN Johnson,0.655548588117941,0.01497821770376345,0.1746512628522833,C
IN Knox,0.8196464298075862,0.01801977446387492,2.148900210288359e-17,A
IN Kosciusko,0.6827372696440515,0.04071697847082523,0.009191540526889436,A
IN La Porte,0.7060066908049079,0.023919177313950633,0.04679452270342602,A
IN LaGrange,0.6377542408727416,0.05837002304699255,0.02318465738902962,B
IN Lake,0.6432873924496775,0.04254268961577313,0.09705067697205368,C
IN Lawrence,0.7263691475194922,0.0106927987030639,0.1200286123191835,C
IN Madison,0.7526247895999758,0.010483112086984063,0.12626047834806323,C
IN Marion,0.6412566640149411,0.040283703956411225,0.155994742943875,C
IN Marshall,0.6068845435578345,0.0665313065551207,0.03394750258113528,B
IN Martin,0.8079488796274981,0.02012361653220659,2.148900210288359e-17,A
IN Miami,0.7105405070498693,0.03361408144798327,0.008121250991478958,A
IN Monroe,0.7124700647378398,0.013466335082664016,0.0336253754485199,A
IN Montgomery,0.7076280296254626,0.025536128514021362,0.10971133894554813,C
IN Morgan,0.7484839007860172,0.009463086010529712,0.09929031449141788,C
IN Newton,0.7134416292858381,0.008659256626078363,0.19471807829069687,C
IN Noble,0.6538703461816132,0.032110663687534506,0.13550686049859412,C
IN Ohio,0.6813138162892953,0.03915505671389127,0.09155958301922956,C
IN Orange,0.7107195061051902,3.769392174858567e-10,0.29762305024606467,C
IN Owen,0.8042839120118788,0.01258015155400508,0.015276955557809706,A
IN Parke,0.7801082601050916,0.014189524747968248,2.148900210288359e-17,A
IN Perry,0.6716125787165393,0.043276196702525374,0.06911334500368463,C
IN Pike,0.7906785428503857,0.013746132678973,2.148900210288359e-17,A
IN Porter,0.7082640970191667,0.018989237162309977,0.03979372400575664,A
IN Posey,0.7455640886826108,0.017455359955649265,2.148900210288359e-17,A
IN Pulaski,0.7620921017000812,0.02736366465098871,0.019826976215139496,A
IN Putnam,0.7116164916512594,0.021757918936896232,0.04289835545101925,A
IN Randolph,0.7694845428131061,0.016236858868463624,0.03077440571179344,A
IN Ripley,0.7332537280820002,0.018977599824197465,0.06453894674339106,C
IN Rush,0.7507232069532703,0.019559904779326148,0.0436675532555663,A
IN Scott,0.6775564462995572,0.03791268276360371,0.058264137795062086,C
IN Shelby,0.6304576506243135,0.06361536551812623,0.11821968900129881,C
IN Spencer,0.7889912613708584,0.01897700053075229,0.015098014333218628,A
IN St. Joseph,0.6258850547087811,0.04457870382568713,0.038877393848021025,B
IN Starke,0.7435377878298313,0.023413812895257877,0.03420121542087506,A
IN Steuben,0.6973752099330555,0.021559335664696172,0.013395596184377818,A
IN Sullivan,0.7703644982378154,0.04018708053473208,0.011458540911819918,A
IN Switzerland,0.7973791284509681,0.015171731574787102,2.148900210288359e-17,A
IN Tippecanoe,0.7149319853064682,0.017936399628230137,0.005364953355463612,A
IN Tipton,0.637488550145436,0.06301134529339282,0.0498374647907832,B
IN Union,0.7637203928610775,0.023447809710150157,2.148900210288359e-17,A
IN Vanderburgh,0.7457963072460531,0.03040988129506338,0.003624008434103666,A
IN Vermillion,0.8237147249583587,0.006693498548505105,2.148900210288359e-17,A
IN Vigo,0.77057974033913,0.019267113552749886,0.01579421408290474,A
IN Wabash,0.7342614324149137,0.021037236006413763,0.020307875896933787,A
IN Warren,0.8010752601083246,0.0035206099151244806,0.0466835829657916,A
IN Warrick,0.6739090070010408,0.015497590951860936,0.10226644705202359,C
IN Washington,0.8077034704774714,0.013566326757441806,0.0097850617068079,A
IN Wayne,0.7830967290244243,0.026787224820841254,0.015600087880574353,A
IN Wells,0.7465755146139681,0.01954642219286729,9.54120905008238e-10,A
IN White,0.6164459732576895,0.05829178992447035,0.08907129908067919,C
IN Whitley,0.7131451881553553,0.011085649963665145,0.022177204753870507,A
IA Adair,0.7534091936739208,0.020502613775825893,2.148900210288359e-17,A
IA Adams,0.7427632149312203,0.013739562419124086,2.148900210288359e-17,A
IA Allamakee,0.6352907123339679,0.04127419194060467,0.08863136769261297,C
IA Appanoose,0.7757617540463151,0.004267198638064396,0.059391916191339586,C
IA Audubon,0.7735046105750782,0.01459375090933751,0.05738983210571892,C
IA Benton,0.7209629468752258,0.014675541683644799,0.010818611171587913,A
IA Black Hawk,0.4537135799163887,0.09850800538548288,0.07643227145008573,B
IA Boone,0.7034781419915295,0.033686066915534496,0.00600434335727986,A
IA Bremer,0.6635615356603434,0.01932702311832481,0.06621469958691452,C
IA Buchanan,0.7641240875025039,0.01569836555201587,0.008912904939569106,A
IA Buena Vista,2.621629383253723e-16,0.3966373577719436,0.07753373738295041,B
IA Butler,0.7147882900362001,0.026850438025611507,0.023078260762614586,A
IA Calhoun,0.7546382874569453,0.0389860123373544,0.02451945044461955,A
IA Carroll,0.6854081799620704,0.04145664738215299,0.00675841548466881,A
IA Cass,0.7558606332690575,0.020990963252090083,2.148900210288359e-17,A
IA Cedar,0.7205451540424559,0.019879464604454423,0.01154184822787402,A
IA Cerro Gordo,0.6736495933682374,0.06179398899942476,0.03909753149731865,B
IA Cherokee,0.6986496000884972,0.043882561214894776,0.0023588112863203083,A
IA Chickasaw,0.7560271038616713,0.014360560324143656,2.148900210288359e-17,A
IA Clarke,0.6043054240402267,0.0717783427380817,0.03267669487716978,B
IA Clay,0.6711312812592484,0.05151876025199303,2.341639045492559e-16,B
IA Clayton,0.7209068580302284,0.017017794062817553,0.03690666082373336,A
IA Clinton,0.7067658562270687,0.036728394324096476,0.005551621735850148,A
IA Crawford,0.28590992101451224,0.19483149036936126,0.018753775149191965,B
IA Dallas,0.47374657284327376,0.08351798428916024,0.05185796225409269,B
IA Davis,0.7662589853523215,0.022768748372455346,0.03165512586427624,A
IA Decatur,0.7856009940891434,0.008753944322950607,2.148900210288359e-17,A
IA Delaware,0.7179102608872583,0.023379794791467436,0.018135861116189415,A
IA Des Moines,0.7568054580697486,0.026379651005599716,0.008693239060979128,A
IA Dickinson,0.554125643736876,0.08966359833627609,0.015312997026732576,B
IA Dubuque,0.6004462089475026,0.051135553566693644,0.039233869238844116,B
IA Emmet,0.5623209078569624,0.09958272789666985,3.0131309754124035e-9,B
IA Fayette,0.7476563504747884,0.017174611499074587,2.148900210288359e-17,A
IA Floyd,0.7467042082098179,0.028623129743209977,0.016134643278827163,A
IA Franklin,0.4755253152651256,0.13258972641202046,0.04881686987867527,B
IA Fremont,0.7801255454438887,0.011727065763285327,2.148900210288359e-17,A
IA Greene,0.7470702862526266,0.017560106706273216,2.148900210288359e-17,A
IA Grundy,0.7227016576945908,0.027499046686907,0.004371238712166596,A
IA Guthrie,0.6413060434391934,0.04434972665661443,0.08110307753354554,C
IA Hamilton,0.620840657454012,0.06546988632213875,2.148900210288359e-17,B
IA Hancock,0.6810882541088711,0.04414662412908206,0.009465639152279454,B
IA Hardin,0.709694062887868,0.03130964724560938,2.148900210288359e-17,A
IA Harrison,0.7199976666629423,0.02622744047789739,2.148900210288359e-17,A
IA Henry,0.7148601415343019,0.02949694053506659,0.024295052974104638,A
IA Howard,0.7044512226652215,0.042905298858495575,2.148900210288359e-17,A
IA Humboldt,0.7239367882460105,0.038238833080301335,0.024503707436438222,A
IA Ida,0.7571335430126286,0.013887568012344398,2.148900210288359e-17,A
IA Iowa,0.7322127212479685,0.020164738124955325,0.003349166027565515,A
IA Jackson,0.7438474429279267,0.021485231215184728,2.148900210288359e-17,A
IA Jasper,0.5948280433150263,0.04498308923159293,0.11786967956475586,C
IA Jefferson,0.74832722475635,0.014353182730890738,2.148900210288359e-17,A
IA Johnson,0.5729710250126053,0.06043080002790963,0.009186458979798454,B
IA Jones,0.7170724097594964,0.024213883833049406,0.0005848582768978719,A
IA Keokuk,0.7849697291911796,0.008204238164287865,0.026364219098822132,A
IA Kossuth,0.7514951287803467,0.016067978349512214,2.148900210288359e-17,A
IA Lee,0.7813255694394552,0.023255564644444948,0.005526643794626168,A
IA Linn,0.6524707611528677,0.022759453047209673,0.07561626159770943,C
IA Louisa,0.23428975786100256,0.16848375271626936,0.2413909390107783,C
IA Lucas,0.7427391766852852,0.01864661783492159,0.09664047194406047,C
IA Lyon,0.6906364531250054,0.03929161564770954,2.148900210288359e-17,A
IA Madison,0.713122968560172,0.017400240955698403,0.02646984647281828,A
IA Mahaska,0.6789292763248089,0.015717327915926903,0.15453975173612555,C
IA Marion,0.7356840924419596,0.02378212760913207,2.148900210288359e-17,A
IA Marshall,0.34516707825377446,0.15329247769075244,0.09592961712682303,B
IA Mills,0.7512198881172762,0.018317557859444094,2.148900210288359e-17,A
IA Mitchell,0.7275854492158671,0.02074896342552095,2.148900210288359e-17,A
IA Monona,0.7036367337124143,0.0462211914344223,2.148900210288359e-17,B
IA Monroe,0.6701842727622123,0.020777811467886542,0.18631333577948486,C
IA Montgomery,0.8303180914715296,0.01208573313619843,0.06800265847856106,C
IA Muscatine,0.534589528987801,0.05095299498156274,0.22259120616909944,C
IA O'Brien,0.6758714464379358,0.0520514362606705,0.02037104904026643,B
IA Osceola,0.6570176007811976,0.050441463431332684,2.148900210288359e-17,B
IA Page,0.8017647227996678,0.01353344283174185,2.148900210288359e-17,A
IA Palo Alto,0.7541205412783313,0.02361630794651757,2.148900210288359e-17,A
IA Plymouth,0.5326387467937032,0.0839871858104739,0.03483041150123045,B
IA Pocahontas,0.6236766320120907,0.08243012202491422,0.0029550577898559624,B
IA Polk,0.5432651997784833,0.07112816566628394,0.0564729772526975,B
IA Pottawattamie,0.6659067153394271,0.047049304561585834,0.02334257004264158,B
IA Poweshiek,0.6671139168896668,0.020527593876532125,0.10888513841252472,C
IA Ringgold,0.8028717525676129,0.017749037946424337,0.032778972625597515,A
IA Sac,0.7264360541156037,0.02772173441177394,2.148900210288359e-17,A
IA Scott,0.6702432540550616,0.02909657141970249,0.009781020064118611,A
IA Shelby,0.6696795074198951,0.04858928786204235,2.148900210288359e-17,B
IA Sioux,0.5472936260416825,0.06658745521509342,2.148900210288359e-17,B
IA Story,0.5932170510983092,0.0563326824788675,0.00527336157210828,B
IA Tama,0.34803847376108205,0.10182676569029135,0.36878134492567477,C
IA Taylor,0.5740088344459715,0.08143192823873621,2.148900210288359e-17,B
IA Union,0.7629008528966977,0.026674795894859906,0.007258789681498066,A
IA Van Buren,0.7690498113261207,0.03771684198183068,0.011509329830170792,A
IA Wapello,0.4517000678405546,0.10370420394469765,0.16144240098827167,C
IA Warren,0.6580539170763918,0.035588895421302454,0.0018242590457485009,A
IA Washington,0.6036942758135125,0.03875500651776921,0.09649238786712341,C
IA Wayne,0.821505101036173,0.01793318092268659,0.025580232328487083,A
IA Webster,0.6295023983256363,0.07514251557446268,0.005071436302304577,B
IA Winnebago,0.6473157181725854,0.07501764777646537,2.148900210288359e-17,B
IA Winneshiek,0.672109253798081,0.027976119532542483,0.00028846735348724885,A
IA Woodbury,0.34081008564675014,0.1595627113891998,0.06340385339943809,B
IA Worth,0.7517602295156602,0.021122983389369982,2.148900210288359e-17,A
IA Wright,0.45031090685765446,0.13921563235871587,2.148900210288359e-17,B
KS Allen,0.8292749331546044,0.0006529828241831508,2.148900210288359e-17,A
KS Anderson,0.809500683463203,0.008217382693938789,2.148900210288359e-17,A
KS Atchison,0.7877985005232836,0.020482667150987198,2.148900210288359e-17,A
KS Barber,0.8026300087315286,0.0014182583637000537,2.148900210288359e-17,A
KS Barton,0.7640762333726425,0.020166970509688263,0.014862120367431226,A
KS Bourbon,0.8380638189006929,0.008999069564174884,0.023192478258719847,A
KS Brown,0.8165422141802181,0.010809415319939286,2.148900210288359e-17,A
KS Butler,0.7809132177674499,0.009352044553322544,2.148900210288359e-17,A
KS Chase,0.7817409090800262,0.04386410271683838,2.148900210288359e-17,A
KS Chautaqua,0.8365706822240925,0.008975313789651449,2.148900210288359e-17,A
KS Cherokee,0.8053285129911237,0.025180621796270484,6.667530702984379e-6,A
KS Cheyenne,0.7680986757348865,0.006098486280594105,2.148900210288359e-17,A
KS Clark,0.4816166643968586,0.14229431314686747,2.148900210288359e-17,B
KS Clay,0.8095049212212665,5.417804614384053e-5,0.05675494158270902,A
KS Cloud,0.7952798475384413,0.01746252436561551,2.148900210288359e-17,A
KS Coffey,0.7011933808637263,1.8402110415994745e-17,0.3323006159484853,C
KS Comanche,0.8178639514142841,0.008270578509801662,2.148900210288359e-17,A
KS Cowley,0.8016753323069837,0.013875544636699247,0.008388641103665502,A
KS Crawford,0.6971296819095366,0.04160145830439039,0.004431978246610103,A
KS Decatur,0.8119246943469299,0.002761148564807855,2.148900210288359e-17,A
KS Dickinson,0.826240046900857,0.006445341375477338,0.00445961182935781,A
KS Doniphan,0.7451445680928312,0.020121104780041966,2.148900210288359e-17,A
KS Douglas,0.7154094060485048,0.02262911102398546,2.148900210288359e-17,A
KS Edwards,0.7711663625606847,0.01993917857574916,2.148900210288359e-17,A
KS Elk,0.8079470957287221,8.786861990766453e-9,2.148900210288359e-17,A
KS Ellis,0.7182518765495227,0.025306961073978323,2.148900210288359e-17,A
KS Ellsworth,0.8061293563322485,0.007161629074567771,2.148900210288359e-17,A
KS Finney,1.5370163381854224e-10,0.24132726141577598,0.039300154793673284,B
KS Ford,8.434438894758825e-16,0.28943988222445605,0.05116802799559646,B
KS Franklin,0.7532560202214875,0.02519113532016384,3.73598112741137e-14,A
KS Geary,0.7847147150631706,0.018985318385432673,0.004205699825133695,A
KS Gove,0.7928434159728709,0.00476925589483326,2.148900210288359e-17,A
KS Graham,0.7269588836029997,0.03604506120102377,2.148900210288359e-17,A
KS Grant,0.6560360875940741,0.05039939236261641,0.044763652638511765,B
KS Gray,0.696628133364213,0.03699085944942947,2.148900210288359e-17,A
KS Greeley,0.8392487547776564,0.005383613119515755,2.148900210288359e-17,A
KS Greenwood,0.8193202795372448,0.010548740937579295,2.148900210288359e-17,A
KS Hamilton,0.6239005045098283,0.06539269881589382,2.148900210288359e-17,B
KS Harper,0.8098071192178716,0.03413171846335697,2.148900210288359e-17,A
KS Harvey,0.7623017444087199,0.016145874012934432,0.010461122114468561,A
KS Haskell,0.6766771418712073,0.04519680383667696,2.148900210288359e-17,B
KS Hodgeman,0.7136548200230698,0.024726303613495815,2.148900210288359e-17,A
KS Jackson,0.6730141158998588,0.054035035855532605,0.012509684833692322,B
KS Jefferson,0.7663298557449123,0.009859468889657491,2.148900210288359e-17,A
KS Jewell,0.7690976287523219,0.03569276921430954,6.701398123151542e-14,A
KS Johnson,0.6539651606694187,0.025664866921475554,0.02322705686494711,A
KS Kearny,0.6417383206385517,0.06459857639066571,0.08063809535139191,B
KS Kingman,0.8262364871779174,0.0029981334902063773,2.148900210288359e-17,A
KS Kiowa,0.7851092432773459,0.008756201430916677,2.148900210288359e-17,A
KS Labette,0.7952945969262405,0.02232012544868332,2.148900210288359e-17,A
KS Lane,0.7770475634020073,0.014782124247826574,2.148900210288359e-17,A
KS Leavenworth,0.4985789241225363,0.09247069663785394,0.01618839654861754,B
KS Lincoln,0.8074416688434332,0.003312073802146185,2.148900210288359e-17,A
KS Linn,0.7900010400509996,0.010070501312583023,2.148900210288359e-17,A
KS Logan,0.7929931900236394,5.0734027437537135e-6,2.148900210288359e-17,A
KS Lyon,0.5306161558751911,0.0926531512945464,0.043789812884092845,B
KS Marion,0.7930870019085562,0.008227200372458285,0.02756554490722984,A
KS Marshall,0.8012913244783909,9.441058380624029e-5,2.148900210288359e-17,A
KS McPherson,0.7443089345129322,0.014505767883804432,2.148900210288359e-17,A
KS Meade,0.6540481231353297,0.05478287941846252,2.148900210288359e-17,B
KS Miami,0.7716559093998407,0.007685049681442986,2.148900210288359e-17,A
KS Mitchell,0.786451246269682,0.012230249244605102,2.148900210288359e-17,A
KS Montgomery,0.8400742885027449,0.01152774420631913,0.024209123147901114,A
KS Morris,0.8077273653402803,0.0054609629525022635,2.148900210288359e-17,A
KS Morton,0.856673948614626,1.8402110415994745e-17,0.1862684228299987,C
KS Nemaha,0.7351178525696936,0.018325832511840834,2.148900210288359e-17,A
KS Neosho,0.8350704512527275,0.007620006802582017,2.148900210288359e-17,A
KS Ness,0.8064315257500075,0.015608310334387988,2.148900210288359e-17,A
KS Norton,0.7961094550810573,0.011443476310090139,2.148900210288359e-17,A
KS Osage,0.8091205144565096,0.0056876616842494775,2.148900210288359e-17,A
KS Osborne,0.770143469470429,0.004062548192222738,2.148900210288359e-17,A
KS Ottawa,0.7596111393320257,0.01588988023708756,2.148900210288359e-17,A
KS Pawnee,0.7613969137790721,0.0430969631153087,2.148900210288359e-17,A
KS Phillips,0.7093250414478344,0.032111598942966786,0.22054294274085554,C
KS Pottawatomie,0.7407185987008823,0.012592289377265031,2.148900210288359e-17,A
KS Pratt,0.8104853612446149,0.0090072983140618,2.148900210288359e-17,A
KS Rawlins,0.7624331807318744,1.8402110415994745e-17,2.148900210288359e-17,A
KS Reno,0.785779959019956,0.01822227954270109,2.148900210288359e-17,A
KS Republic,0.7611054312115111,0.018586324198130208,2.148900210288359e-17,A
KS Rice,0.7711709163556094,0.012089441822892025,2.148900210288359e-17,A
KS Riley,0.7019849589195809,0.024694339791039778,0.005188387637754668,A
KS Rooks,0.7763541100423049,0.011888898050737513,2.148900210288359e-17,A
KS Rush,0.8274407081477377,0.00525862432926919,2.148900210288359e-17,A
KS Russell,0.8304637586644396,0.0008070613289513635,2.148900210288359e-17,A
KS Saline,0.7456528714762422,0.019069595532129127,0.009260981069048865,A
KS Scott,0.7293521173983892,0.04776949638519647,2.148900210288359e-17,B
KS Sedgwick,0.7408408991886647,0.026637091602846826,0.008531256061228919,A
KS Seward,4.428097738991719e-16,0.29278894093362,0.010825151542218223,B
KS Shawnee,0.727751666837997,0.027934279388070266,0.009748660825419187,A
KS Sheridan,0.7671634549622496,0.009674571492157261,2.148900210288359e-17,A
KS Sherman,0.8075655948316586,0.006269685967675513,2.148900210288359e-17,A
KS Smith,0.7722651159513833,0.00416851504184471,2.148900210288359e-17,A
KS Stafford,0.8214525670376142,0.024798602316654792,2.148900210288359e-17,A
KS Stanton,0.5407469048501667,0.1361442425451805,2.148900210288359e-17,B
KS Stevens,0.7021990513606118,0.03559005356154785,2.148900210288359e-17,A
KS Sumner,0.783000939369275,0.010846472592369913,0.01576112784448905,A
KS Thomas,0.7836579628818715,0.010052459052118946,2.148900210288359e-17,A
KS Trego,0.8183980015615395,0.02872956265516094,3.4195982479230884e-9,A
KS Wabaunsee,0.6809210743096664,0.03362977504731746,2.148900210288359e-17,A
KS Wallace,0.7998364224010742,1.8402110415994745e-17,2.148900210288359e-17,A
KS Washington,0.8010929168098606,0.0007462300088107945,2.148900210288359e-17,A
KS Wichita,0.8563359672892834,0.0007745875846279931,2.148900210288359e-17,A
KS Wilson,0.8661942011067231,0.0012545388985722816,2.148900210288359e-17,A
KS Woodson,0.8053542675526464,0.012425947976199203,2.148900210288359e-17,A
KS Wyandotte,0.490800977520898,0.0962398671029008,0.10534627134644456,B
KY Adair,0.7114749489377119,0.012538744176830713,0.23632640490394213,C
KY Allen,0.7119737348743648,0.03882259923754649,0.04380225807783453,A
KY Anderson,0.8241466958316704,0.006291777030051368,0.012648980436730904,A
KY Ballard,0.8288464036548651,0.012896964336431635,2.148900210288359e-17,A
KY Barren,0.7650188531154254,0.027680497080014143,0.005763991873426912,A
KY Bath,0.925060867150152,0.0039705989468120095,0.026018540045210856,A
KY Bell,0.797894873294171,0.043187819236546354,3.018936003762795e-10,A
KY Boone,0.715158174199277,0.02224038700002806,0.02968283077088741,A
KY Bourbon,0.8430937258740084,0.008762308133824273,0.014732000459061478,A
KY Boyd,0.8420198808523768,0.007298533842151954,0.014636920403530094,A
KY Boyle,0.8173717839788217,0.012977564701986181,2.148900210288359e-17,A
KY Bracken,0.8238730844592251,0.01076769968922098,2.148900210288359e-17,A
KY Breathitt,0.9647487529638981,0.003627275198981283,2.148900210288359e-17,A
KY Breckinridge,0.9018864472800672,0.004427712532412793,0.026572737440718197,A
KY Bullitt,0.7661790211968345,0.012365163153019937,0.00891000477906327,A
KY Butler,0.5375917806282924,0.07865806575459507,0.2861467134097855,C
KY Caldwell,0.8592966330063548,0.013659234205021848,2.148900210288359e-17,A
KY Calloway,0.7623206333388302,0.0215109586390835,0.008009420843189572,A
KY Campbell,0.7483292926088958,0.01261704309643652,0.02671153012240699,A
KY Carlisle,0.8488186125128346,0.0167867380887445,0.07533956589002468,C
KY Carroll,0.7457637010514352,0.05925111249371671,0.00601823999436451,B
KY Carter,0.8503551065195142,0.013926210355270634,0.001355014102673023,A
KY Casey,0.7534965901254466,0.05025905226036466,0.06345685645836117,B
KY Christian,0.8009904921732152,0.028665064519764083,0.013035801717622463,A
KY Clark,0.8572082053382488,0.017364158661506347,0.02380695402474038,A
KY Clay,0.8894196612908887,0.02354280159122712,0.032873931964645074,A
KY Clinton,0.8969639488207668,0.013316625535712024,2.148900210288359e-17,A
KY Crittenden,0.8982786611725231,0.005073949632641077,0.03931207103218762,A
KY Cumberland,0.8433519371205799,0.021948358389324088,2.148900210288359e-17,A
KY Daviess,0.7357783788605494,0.023181948728239678,0.013862070122020325,A
KY Edmonson,0.7808421848295297,9.816507173893836e-14,0.24272839569611326,C
KY Elliott,0.9218919682061555,0.0017576208281824264,2.148900210288359e-17,A
KY Estill,0.9203798668530501,0.0018370730951435378,2.148900210288359e-17,A
KY Fayette,0.7135056693123525,0.029778275537944664,0.013145902877152215,A
KY Fleming,0.8905563700343616,0.007554782423145669,2.148900210288359e-17,A
KY Floyd,0.8973671315644743,0.008750291868306663,0.0008812364944518602,A
KY Franklin,0.8030719928103719,0.02247706249181144,0.011461511880357792,A
KY Fulton,0.8196533197046442,0.055222446242090814,0.013023460209514047,B
KY Gallatin,0.751320385633065,0.022726379798362662,0.21387117049491317,C
KY Garrard,0.812794163050949,0.016149083680475577,2.148900210288359e-17,A
KY Grant,0.8298199588159165,0.005330701644363721,0.0468682248025265,A
KY Graves,0.7137157186132479,0.034733621345301786,0.140994060493388,C
KY Grayson,0.7850719707373818,0.018166191282157837,0.09768450157087606,C
KY Green,0.8093560050460966,0.04030214451306956,0.030038238795103703,A
KY Greenup,0.8378784799824358,0.00888836202542829,2.148900210288359e-17,A
KY Hancock,0.7944018180069009,0.015183388097699918,2.148900210288359e-17,A
KY Hardin,0.7706732105476861,0.014649149696468612,0.007440897265203904,A
KY Harlan,0.8337048843167053,0.03741450307774291,0.0037734949364339413,A
KY Harrison,0.822997921940834,0.019066612333066595,2.148900210288359e-17,A
KY Hart,0.8374675810635126,0.014917652415980184,2.148900210288359e-17,A
KY Henderson,0.7753763255855982,0.020507729765366474,0.013402051442765196,A
KY Henry,0.8207083725423772,0.01809392680673477,0.021636537930266,A
KY Hickman,0.8289020338055203,0.027030630923555215,2.148900210288359e-17,A
KY Hopkins,0.7449221156513112,0.011635953968063868,0.1778399854615172,C
KY Jackson,0.7334435256998436,0.021230040175494628,0.26400095718607586,C
KY Jefferson,0.7174528633965741,0.031398878200511515,0.04649033153457941,A
KY Jessamine,0.8035307036486772,0.016246800783691492,2.148900210288359e-17,A
KY Johnson,0.9191105110477853,0.006478978951398268,2.148900210288359e-17,A
KY Kenton,0.7345026780835975,0.02018136809246159,0.04478436626110788,A
KY Knott,0.9286762374869374,0.010865178859067681,2.148900210288359e-17,A
KY Knox,0.8901326476029798,0.02838242891909321,0.026007750608695587,A
