Name,S1,S2,S3,S4
GA Lee,46.548294,24.1518,35.766926,134.74675
GA Liberty,1.7339977,124.05978,43.704628,69.93551
GA Lincoln,22.855705,49.12056,1.2138199e-6,175.32034
GA Long,2.9358244,92.166855,20.721775,117.615654
GA Lowndes,14.593808,80.26067,42.277634,100.75807
GA Lumpkin,10.987631,9.182221,37.524925,168.48984
GA Macon,40.58871,121.40321,3.663116,89.32056
GA Madison,8.817312,42.368706,12.4901705,170.81425
GA Marion,25.403149,106.299515,7.0746447e-12,130.67116
GA McDuffie,22.327312,62.700325,9.989106,148.18015
GA McIntosh,8.932759,81.53328,7.9459023,145.20735
GA Meriwether,17.954918,79.106445,1.7357402,149.2662
GA Miller,14.758244,55.293396,2.5319026e-14,179.12556
GA Mitchell,95.29103,97.388535,0.025383214,93.96744
GA Monroe,37.976635,19.44727,29.568314,150.92068
GA Montgomery,6.7099175,75.46111,3.1171915e-6,159.79456
GA Morgan,5.635251,31.394884,38.39937,149.3043
GA Murray,4.419153,55.16754,2.5319026e-14,184.18091
GA Muscogee,17.719309,125.035545,56.368248,53.888496
GA Newton,12.847969,90.37427,45.686707,89.45586
GA Oconee,14.307016,13.954271,86.44737,96.800385
GA Oglethorpe,24.209932,41.38978,17.430676,150.7116
GA Paulding,7.011103,30.901066,69.31727,110.23785
GA Peach,20.88716,104.30981,28.496122,97.34808
GA Pickens,9.307966,4.1919227,45.44355,165.02454
GA Pierce,21.016512,44.19982,2.5319026e-14,183.1717
GA Pike,17.164593,1.940496e-14,18.92224,185.73584
GA Polk,9.783743,63.23949,4.2470803,172.71207
GA Pulaski,18.41406,72.16618,7.530433,150.53458
GA Putnam,32.99963,46.77487,29.904613,133.99458
GA Quitman,39.093967,94.98359,2.5319026e-14,139.80617
GA Rabun,12.357718,21.020248,41.88815,166.87642
GA Randolph,176.95795,85.621376,1.0285989,63.92218
GA Richmond,17.344252,135.62865,40.058178,61.26605
GA Rockdale,10.920562,100.074936,76.67299,46.952713
GA Schley,20.428844,55.22153,7.705158e-12,166.17197
GA Screven,24.056433,87.53316,0.10700178,145.63982
GA Seminole,33.540398,66.168274,0.0011717178,156.86852
GA Spalding,26.970346,71.04047,10.557708,143.77441
GA Stephens,24.860207,32.500465,5.3516355,191.55861
GA Stewart,44.56529,150.26918,2.5319026e-14,80.471825
GA Sumter,77.71018,106.48083,11.128626,86.30573
GA Talbot,33.819836,107.27942,1.5597855,113.80404
GA Taliaferro,1.0276722,127.104935,2.5319026e-14,132.33682
GA Tattnall,4.548882,106.894394,2.5319026e-14,140.39145
GA Taylor,29.909155,69.994576,7.8807155e-11,156.27565
GA Telfair,17.02181,110.45622,2.5319026e-14,124.86691
GA Terrell,151.33621,86.46345,0.0037310626,79.4592
GA Thomas,45.130226,70.29632,21.775024,120.072945
GA Tift,41.750893,75.01692,12.390501,132.00961
GA Toombs,18.872036,98.07887,1.6571555e-9,143.78694
GA Towns,13.923733,1.940496e-14,34.514763,187.39264
GA Treutlen,15.557713,91.98875,2.134876e-12,148.9074
GA Troup,38.359215,71.08189,20.502722,125.48595
GA Turner,95.76744,66.55514,6.3926375e-10,131.22716
GA Twiggs,21.17857,74.86382,2.9252584e-10,154.62192
GA Union,12.776982,7.657667e-13,33.090313,186.38522
GA Upson,74.7273,38.69257,5.7265778,149.59052
GA Walker,11.383276,16.559185,15.85604,195.52768
GA Walton,17.334764,21.154303,40.351124,150.41483
GA Ware,38.93625,59.56322,0.2689305,164.45374
GA Warren,18.489267,118.89339,2.5319026e-14,125.27219
GA Washington,10.450588,116.30491,1.0199357e-7,125.82989
GA Wayne,14.512554,76.7914,8.514151e-5,163.7687
GA Webster,44.968155,68.47679,2.5319026e-14,142.57805
GA Wheeler,13.365398,85.151665,2.5319026e-14,148.87012
GA White,13.797252,6.794822e-5,36.086002,178.40144
GA Whitfield,12.145887,102.34363,23.28081,108.66715
GA Wilcox,94.82968,43.99174,2.5319026e-14,141.30275
GA Wilkes,21.164858,78.167656,6.2044987e-9,152.74843
GA Wilkinson,54.61505,60.12896,0.18620627,146.81674
GA Worth,53.126434,47.44386,4.278656e-6,158.45178
HI Hawaii,1.0788529e-14,67.04301,119.26135,29.502647
HI Maui,1.2273778,70.54459,144.82419,0.00014738433
HI Kauai,1.0788529e-14,68.13892,107.67425,43.22176
HI Honolulu,0.38302413,61.593246,142.92542,2.626036e-12
HI Kalawao,1.0788529e-14,58.109116,135.31172,14.38705
ID Ada,8.298129,7.6960034,130.92589,57.260048
ID Adams,1.0788529e-14,1.3853207e-8,39.7176,179.76393
ID Bannock,0.22147462,32.855206,78.26993,111.37127
ID Bear Lake,1.0788529e-14,10.7542715,45.658325,159.41628
ID Benewah,1.0788529e-14,29.912237,23.064627,180.49353
ID Bingham,0.10354756,41.566757,49.34873,126.008484
ID Blaine,30.33055,37.271618,126.40677,26.180145
ID Boise,1.5967612,1.656205e-11,64.242294,145.46025
ID Bonner,1.0788529e-14,2.871589e-12,69.36222,141.11859
ID Bonneville,0.20079747,29.940008,84.007904,99.87298
ID Boundary,0.2261814,6.556575,42.307503,169.41261
ID Butte,1.0788529e-14,1.940496e-14,25.404675,189.03888
ID Camas,1.0788529e-14,3.1196525e-6,49.871513,165.60597
ID Canyon,5.0239544,57.88107,52.88364,108.8732
ID Caribou,1.0788529e-14,14.889054,50.210636,152.14412
ID Cassia,3.9294598,62.876194,38.018753,124.79805
ID Clark,1.0788529e-14,115.76545,9.432323e-9,126.136444
ID Clearwater,1.0788529e-14,9.256351,35.49913,178.12286
ID Custer,1.0788529e-14,1.8583689,52.399384,166.35062
ID Elmore,4.2684298,28.961239,53.711605,132.85367
ID Franklin,1.0788529e-14,13.451275,42.980972,156.85275
ID Fremont,1.0788529e-14,29.01815,48.96924,135.41196
ID Gem,0.51486945,17.377779,42.548023,163.43904
ID Gooding,2.427701,68.847824,23.476864,135.60818
ID Idaho,1.0788529e-14,3.1592257,40.435417,178.63622
ID Jefferson,0.16219816,24.025776,55.191273,125.437195
ID Jerome,8.71716,82.26598,23.32945,122.452
ID Kootenai,2.4780948,1.5030097,77.38657,131.77122
ID Latah,1.0788529e-14,20.936554,121.34945,58.53363
ID Lemhi,1.0788529e-14,8.204149e-10,39.07852,180.67041
ID Lewis,1.0788529e-14,9.662419,33.675575,184.7536
ID Lincoln,1.5719123,76.83411,33.13034,114.200035
ID Madison,1.0788529e-14,30.67607,85.15954,88.003204
ID Minidoka,1.1565416,69.3147,24.373661,138.09885
ID Nez Perce,20.741774,4.338557e-7,63.79685,142.49455
ID Oneida,1.0788529e-14,14.476209,38.272453,168.1208
ID Owyhee,0.08954713,95.44774,0.07030407,141.41554
ID Payette,4.4889073,47.049145,32.55945,146.5943
ID Power,1.0788529e-14,67.227715,34.142704,126.27834
ID Shoshone,12.00493,18.744568,36.703957,169.49374
ID Teton,1.0788529e-14,30.889763,103.69683,62.964012
ID Twin Falls,13.002217,31.808584,59.461678,124.14079
ID Valley,2.3401291,1.940496e-14,72.943275,130.65446
ID Washington,9.991809,44.32952,32.305077,150.6686
IL Putnam,1.0788529e-14,1.940496e-14,81.79348,136.39969
IL Randolph,17.748472,26.843395,43.390102,163.91734
IL Fayette,6.9555306,5.398159,62.95996,149.74298
IL Ford,6.1757708,4.808149,92.18992,122.54338
IL Grundy,3.1031322,16.587177,89.13852,123.04888
IL Lasalle,9.403785,3.760378e-14,92.43621,117.95088
IL Lee,3.0251372,1.940496e-14,74.22262,138.36893
IL Logan,1.0350655,2.1932704e-14,80.45621,133.89798
IL Hancock,2.4275625,23.27767,65.309555,146.29681
IL Gallatin,5.238664,38.527775,86.311676,99.93703
IL Mcdonough,24.712831,1.940496e-14,90.21211,112.926125
IL Perry,8.390402,1.940496e-14,52.93125,166.10735
IL Scott,1.0788529e-14,12.491495,50.254745,174.67548
IL Macon,12.881252,3.8966528e-14,89.51332,122.35749
IL Dupage,27.806908,4.6749655e-8,144.29724,58.025566
IL Clark,1.0788529e-14,88.674446,132.11772,43.20733
IL Cumberland,7.5527697,1.0647594,62.440945,160.94582
IL Edgar,1.0788529e-14,1.940496e-14,56.086933,165.29259
IL Henderson,1.0788529e-14,4.954697,109.11966,110.52318
IL Whiteside,12.504331,1.940496e-14,88.88656,119.67384
IL Calhoun,1.0788529e-14,15.898121,77.830635,132.25336
IL Carroll,8.72835,0.98414004,138.05917,66.56598
IL Douglas,5.103377,1.940496e-14,71.14394,152.33965
IL Jackson,22.3808,2.4061849e-6,87.80605,123.523636
IL Jersey,5.922961,1.940496e-14,82.56801,131.17558
IL Lawrence,1.0788529e-14,15.153672,56.13842,156.13751
IL Sangamon,9.74304,0.00023628343,100.52005,123.80641
IL White,1.0788529e-14,1.940496e-14,55.217094,183.20203
IL Hardin,1.0788529e-14,0.027462367,59.72455,176.14711
IL Edwards,1.0788529e-14,1.940496e-14,34.677174,203.27896
IL Stark,1.0788529e-14,1.940496e-14,66.09643,155.55493
IL Richland,1.905552,1.940496e-14,88.605385,132.81708
IL Pope,3.4026446,1.940496e-14,43.73102,181.86275
IL Clay,1.0788529e-14,1.940496e-14,53.149654,163.78015
IL Will,26.095905,7.90538e-12,87.9212,122.111115
IL Kane,27.091614,2.62833,106.42347,88.1119
IL Kendall,12.203774,1.4153972e-11,126.45225,76.07709
IL St. Clair,26.414156,21.901958,93.00061,96.36812
IL Union,51.948532,1.4347108e-10,87.40483,107.4901
IL Alexander,0.19010697,38.150993,56.28119,135.26845
IL Hamilton,1.0788529e-14,2.9866003e-9,64.17129,170.3779
IL Jasper,34.655308,1.940496e-14,63.51645,130.93341
IL Lake,30.713966,0.00021348106,138.85783,51.76141
IL Rock Island,14.614568,22.380287,82.903625,111.08473
IL Franklin,1.0788529e-14,35.576584,98.18743,87.32189
IL Dewitt,0.00047183028,9.383226,81.874,139.81622
IL Vermilion,0.762942,31.016706,100.09457,86.95761
IL Knox,0.8604413,24.45671,87.81581,119.78567
IL Winnebago,15.997557,44.99572,137.78307,29.980377
IL Clinton,23.563738,1.940496e-14,93.24463,115.89034
IL Cook,46.585716,57.835846,112.07254,40.06616
IL Mclean,4.2150097,15.869301,114.33694,87.511505
IL Pulaski,14.861357,22.994608,59.635036,145.18542
IL Schuyler,1.0788529e-14,5.2118526,74.9904,145.3556
IL Warren,5.8575387,22.371397,103.35569,92.389175
IL Wayne,3.334129,1.1013888e-7,92.98197,120.37839
IL Madison,14.30158,0.47189915,127.990524,76.40447
IL Marion,1.0788529e-14,7.5625296,72.47389,152.8873
IL Massac,1.2854842,1.940496e-14,51.248886,171.6244
IL Mercer,4.619833,1.940496e-14,93.43614,129.93451
IL Monroe,20.729788,1.940496e-14,78.71996,139.68916
IL Ogle,5.421401,1.940496e-14,83.80242,128.494
IL Dekalb,12.368073,1.940496e-14,95.32392,117.592514
IL Cass,35.27926,9.299293,63.558437,139.0508
IL Champaign,5.274506,13.923362,124.44976,72.28739
IL Christian,7.4552736,1.940496e-14,64.94493,141.0864
IL Wabash,1.378955,1.940496e-14,69.93217,139.98297
IL Peoria,8.618562,26.80169,95.18436,103.38727
IL Washington,1.1657801,5.069608,71.370155,152.36684
IL Adams,2.1587837,14.28362,74.76643,136.49344
IL Bond,6.619209,0.16758731,90.69003,120.44756
IL Brown,1.0788529e-14,26.379168,87.15863,109.0822
IL Marshall,1.0788529e-14,8.834105,71.603424,154.72594
IL Mchenry,14.594779,1.940496e-14,111.51109,81.29359
IL Montgomery,6.5759745,1.940496e-14,57.234936,162.28694
IL Moultrie,1.1176982,1.940496e-14,52.41918,177.13383
IL Saline,0.00031302072,31.195381,39.037792,174.98174
IL Stephenson,9.019763,1.940496e-14,91.54069,119.00977
IL Tazewell,2.4093242,8.575554,80.62556,140.29317
IL Boone,23.013084,1.940496e-14,91.57947,112.723526
IL Effingham,1.9001105,6.05731,90.39265,127.5875
IL Fulton,1.0788529e-14,18.354454,85.28028,122.9335
IL Kankakee,29.229906,15.272869,69.29582,133.55159
IL Livingston,3.5907052,0.2531986,94.78762,124.174034
IL Macoupin,2.8452396,7.7358932,74.38686,142.59645
IL Mason,1.4518316,1.940496e-14,64.52429,154.78314
IL Morgan,11.816798,1.940496e-14,78.11822,129.16434
IL Piatt,1.0788529e-14,1.940496e-14,81.051414,132.67714
IL Pike,1.0788529e-14,12.0578785,65.63824,148.15193
IL Shelby,3.6427987,1.940496e-14,75.62341,140.37474
IL Bureau,4.153982,4.8119392,72.44114,149.19568
IL Coles,18.471914,24.18004,77.47207,121.77903
IL Crawford,1.0788529e-14,1.940496e-14,65.561386,157.65024
IL Iroquois,15.034992,0.00012244374,74.439354,144.48288
IL Jefferson,30.045881,1.940496e-14,66.47784,137.27092
IL Johnson,0.6835264,2.0787888e-10,52.682156,177.71701
IL Williamson,4.5368795,1.940496e-14,62.35242,162.42607
IL Woodford,2.771039,1.940496e-14,90.52974,125.82638
IL Greene,1.0788529e-14,14.056113,102.40832,103.062584
IL Henry,1.3938633,0.00022191429,87.924255,135.79608
IL Jodaviess,2.4953434,28.808857,97.65027,105.17379
IL Menard,1.0788529e-14,1.940496e-14,89.71753,121.15375
IN Adams,1.2941245,45.52692,38.834435,146.02228
IN Allen,16.65754,25.562296,84.736885,103.69481
IN Bartholomew,23.367256,4.513792,79.4696,123.06461
IN Benton,1.0863012,0.9421456,48.50734,177.0037
IN Blackford,8.817798,1.940496e-14,25.842894,200.14821
IN Boone,25.42809,8.662676,98.142654,87.45006
IN Brown,5.238247,1.940496e-14,62.872993,148.34764
IN Carroll,12.946672,1.940496e-14,44.566135,166.9758
IN Cass,53.145664,37.733475,36.592075,129.39839
IN Clark,19.546614,10.726739,71.195145,133.48901
IN Clay,7.4851127,1.940496e-14,33.61792,187.90453
IN Clinton,8.362695,27.99435,46.88046,152.67908
IN Crawford,2.4785,1.940496e-14,20.776945,208.07518
IN Daviess,27.584345,42.352516,21.15103,157.23958
IN Dearborn,21.193562,1.940496e-14,52.352184,152.06706
IN Decatur,51.670727,1.940496e-14,39.68095,154.49544
IN DeKalb,5.072057,1.940496e-14,47.29232,169.59538
IN Delaware,18.608866,11.705578,70.54122,133.70244
IN Dubois,11.949396,3.4449055e-5,68.456,142.15881
IN Elkhart,14.796009,58.02776,62.67171,99.61212
IN Fayette,17.976374,1.940496e-14,26.124836,202.72495
IN Floyd,27.541206,1.940496e-14,74.79557,128.8168
IN Fountain,6.426058,1.940496e-14,27.517256,195.7817
IN Franklin,25.661674,1.940496e-14,31.909853,173.34799
IN Fulton,5.215838,2.4541268,39.77563,182.58214
IN Gibson,3.813543,1.940496e-14,41.4609,180.86752
IN Grant,19.614922,28.467508,40.655327,154.62425
IN Greene,37.62184,1.940496e-14,22.0216,184.44452
IN Hamilton,13.42855,10.246775,142.85748,36.252483
IN Hancock,17.579824,1.940496e-14,72.98539,128.93132
IN Harrison,23.243958,1.940496e-14,38.510532,168.89478
IN Hendricks,25.012104,1.940496e-14,101.34258,91.445
IN Henry,15.504074,1.940496e-14,35.174706,186.48299
IN Howard,27.930843,1.3214573e-11,56.756966,154.01321
IN Huntington,3.24519,1.940496e-14,46.87962,171.61455
IN Jackson,8.738714,13.148708,48.146343,165.86183
IN Jasper,3.4180937,0.1055899,48.454395,169.11517
IN Jay,1.7862837e-6,26.829464,26.288586,181.75003
IN Jefferson,2.2839928,16.670681,40.667126,173.37694
IN Jennings,17.00431,1.940496e-14,27.923012,195.04839
IN Johnson,31.925386,1.940496e-14,79.6828,117.87628
IN Knox,1.2054917,4.102561,35.170517,193.8222
IN Kosciusko,5.7289677,13.029661,59.78977,146.59297
IN La Porte,10.416565,52.626434,48.62544,118.510574
IN LaGrange,10.263345,48.378307,64.08289,110.3183
IN Lake,26.498077,46.874886,77.99035,91.68015
IN Lawrence,22.983429,1.940496e-14,26.474417,186.14679
IN Madison,26.355904,10.994114,53.607273,153.27943
IN Marion,34.56593,83.66022,93.650566,46.095486
IN Marshall,14.966322,15.952955,56.032368,142.3877
IN Martin,2.2924014e-6,1.940496e-14,26.745579,205.23994
IN Miami,5.5060062,6.902349,33.348362,185.8517
IN Monroe,7.3408117,42.703175,127.27234,37.07132
IN Montgomery,23.306469,1.917757e-8,51.51591,161.80766
IN Morgan,18.682762,1.940496e-14,44.03726,169.03625
IN Newton,35.55339,1.940496e-14,35.294823,169.774
IN Noble,28.368643,7.507237,48.243633,149.48076
IN Ohio,20.538235,1.940496e-14,24.609324,181.35944
IN Orange,50.704353,1.940496e-14,24.587122,175.06038
IN Owen,3.985658,1.940496e-14,25.592598,202.62367
IN Parke,0.35663256,19.986107,25.146954,183.01128
IN Perry,21.64621,5.2156304e-11,45.595016,164.2256
IN Pike,0.96058184,1.940496e-14,21.711973,198.77298
IN Porter,10.706488,0.0042595197,100.11848,108.05481
IN Posey,1.0788529e-14,1.940496e-14,49.150745,164.61969
IN Pulaski,6.727934,1.940496e-14,32.33591,191.48184
IN Putnam,10.736775,11.313642,53.033695,150.2048
IN Randolph,7.9019027,0.012004863,38.08115,188.49582
IN Ripley,13.628447,1.940496e-14,43.4391,173.89964
IN Rush,10.439674,1.940496e-14,29.864761,191.62227
IN Scott,15.905522,22.082216,58.649685,136.01369
IN Shelby,31.958755,1.940496e-14,34.22912,183.80362
IN Spencer,4.605395,5.228405e-10,49.784824,173.5522
IN St. Joseph,14.545235,9.679257,75.66177,121.733536
IN Starke,9.793751,0.1618008,34.38257,187.0724
IN Steuben,4.631837,2.0699194e-10,62.120277,149.53421
IN Sullivan,6.475403,19.083197,13.908048,196.98325
IN Switzerland,0.06674605,6.0308113,25.086185,202.03827
IN Tippecanoe,1.4200431,42.136353,117.16913,58.48973
IN Tipton,17.98271,1.940496e-14,39.113216,170.63652
IN Union,0.16603507,1.940496e-14,37.40701,184.38226
IN Vanderburgh,2.0857086,30.282846,76.29475,126.416695
IN Vermillion,1.0788529e-14,1.940496e-14,31.257092,196.08556
IN Vigo,4.0779147,39.894268,61.37277,127.82463
IN Wabash,6.082202,1.940496e-14,37.706863,184.15002
IN Warren,7.709268,1.940496e-14,33.127834,180.08334
IN Warrick,19.130785,1.940496e-14,74.425995,122.655426
IN Washington,2.9153209,1.940496e-14,28.435875,201.81621
IN Wayne,5.085472,19.698608,44.99506,169.62544
IN Wells,1.57391,1.940496e-14,46.118504,172.34703
IN White,24.59984,0.00568045,53.185192,154.41502
IN Whitley,4.9058185,1.940496e-14,48.8243,160.58455
IA Adair,1.7830981,1.940496e-14,51.598465,161.15817
IA Adams,1.0788529e-14,1.940496e-14,57.023327,156.71207
IA Allamakee,20.288334,1.0863974e-9,76.836365,128.68051
IA Appanoose,10.546995,1.940496e-14,46.757767,168.44182
IA Audubon,10.112481,1.940496e-14,49.301052,159.36832
IA Benton,2.7317712,1.940496e-14,77.332726,127.01451
IA Black Hawk,29.274605,17.670187,113.18939,68.75804
IA Boone,4.528159,1.940496e-14,91.205376,122.89209
IA Bremer,12.821267,1.940496e-14,99.70175,93.21933
IA Buchanan,2.1212447,11.425444,73.74685,128.49593
IA Buena Vista,64.152985,66.8429,69.423615,60.5855
IA Butler,6.1048236,1.940496e-14,55.48263,152.26167
IA Calhoun,9.44535,2.1636488e-14,61.33904,151.362
IA Carroll,4.917735,1.940496e-14,72.530045,135.75261
IA Cass,1.8473878,1.940496e-14,61.53966,156.67319
IA Cedar,3.4565794,1.940496e-14,79.78161,125.58086
IA Cerro Gordo,15.895511,1.940496e-14,90.3694,119.26813
IA Cherokee,5.621706,1.940496e-14,63.977646,150.64467
IA Chickasaw,1.0788529e-14,1.940496e-14,75.10465,137.05571
IA Clarke,14.242631,16.949717,58.641933,138.28165
IA Clay,6.196757,3.8534637e-10,78.969345,138.01689
IA Clayton,7.8078938,1.940496e-14,71.15937,136.15912
IA Clinton,4.9581323,5.189917,77.52074,133.4471
IA Crawford,24.444134,62.2801,46.878952,113.37061
IA Dallas,18.613304,14.591961,124.52228,51.71789
IA Davis,6.2916055,39.66291,43.288883,137.49554
IA Decatur,1.0788529e-14,25.76469,58.15418,135.84723
IA Delaware,5.149422,1.940496e-14,71.509575,133.53629
IA Des Moines,2.747722,28.71198,65.69939,130.5053
IA Dickinson,13.321457,1.940496e-14,79.92595,126.9692
IA Dubuque,14.409794,2.2031944e-11,109.50228,90.88862
IA Emmet,12.89125,19.4249,62.361404,136.55132
IA Fayette,0.98635805,1.8827653e-13,77.682076,138.177
IA Floyd,6.0855284,2.5931018e-7,72.56759,144.4501
IA Franklin,30.536207,0.00023500042,64.17192,136.76796
IA Fremont,1.0788529e-14,1.940496e-14,46.563744,169.8234
IA Greene,1.0788529e-14,1.940496e-14,69.158356,149.67198
IA Grundy,3.0544362,1.940496e-14,69.743965,135.64151
IA Guthrie,19.10219,1.940496e-14,65.30822,136.7868
IA Hamilton,8.451907,5.9437952e-9,79.01165,133.21411
IA Hancock,6.69148,1.940496e-14,64.44133,145.06487
IA Hardin,1.9816319,2.4949198e-8,72.71841,141.81902
IA Harrison,1.8516291,1.940496e-14,60.686577,153.49265
IA Henry,7.864051,0.014060641,70.25182,146.12335
IA Howard,4.525273,1.940496e-14,69.54179,141.37535
IA Humboldt,7.954514,1.940496e-14,58.745975,154.06924
IA Ida,1.0788529e-14,1.940496e-14,53.63144,165.2691
IA Iowa,2.2570155,1.940496e-14,81.71569,125.81259
IA Jackson,1.0086305,1.940496e-14,70.86957,144.27571
IA Jasper,26.516516,1.940496e-14,78.08956,120.074455
IA Jefferson,1.0788529e-14,14.615478,96.81168,103.39765
IA Johnson,6.446692,34.52218,158.61382,8.731933
IA Jones,2.7340562,3.1402398e-14,81.95082,127.68039
IA Keokuk,4.670445,1.940496e-14,57.14729,150.15677
IA Kossuth,1.0788529e-14,1.940496e-14,63.73875,150.22833
IA Lee,3.1385775,4.5833383,56.149128,165.38635
IA Linn,17.196516,0.00706171,129.67833,71.01638
IA Louisa,61.14408,28.565243,51.62974,109.41099
IA Lucas,18.113548,1.940496e-14,48.467113,160.76543
IA Lyon,2.4322858,9.442439,53.397255,148.04533
IA Madison,6.001351,1.940496e-14,77.56918,125.78791
IA Mahaska,27.602478,1.940496e-14,64.83336,132.2352
IA Marion,1.0788529e-14,1.6104057e-11,83.65559,125.79825
IA Marshall,36.550804,47.17755,76.172134,85.3649
IA Mills,1.0305583,1.940496e-14,65.54876,150.0826
IA Mitchell,1.0788529e-14,1.940496e-14,70.53348,139.23659
IA Monona,4.8609138,1.940496e-14,47.6125,176.5111
IA Monroe,32.88214,1.940496e-14,39.515537,159.36531
IA Montgomery,11.85886,15.762491,44.506763,165.43494
IA Muscatine,45.601784,8.504188,83.58595,101.4652
IA O'Brien,9.895076,1.940496e-14,69.363304,141.97871
IA Osceola,4.22782,1.3850368,64.64037,149.92004
IA Page,1.0788529e-14,0.35954857,63.502796,161.99039
IA Palo Alto,1.0788529e-14,5.128573e-13,74.71943,144.53053
IA Plymouth,17.116236,1.940496e-14,76.11494,124.29005
IA Pocahontas,11.910767,1.940496e-14,65.17541,147.51672
IA Polk,19.069576,25.801382,125.95976,55.445908
IA Pottawattamie,9.654162,16.16127,81.28641,123.75411
IA Poweshiek,22.593208,2.2711422e-14,100.044464,97.6246
IA Ringgold,6.816129,1.940496e-14,48.818306,163.50818
IA Sac,1.3012763e-5,1.940496e-14,58.750267,160.08649
IA Scott,4.12025,15.010592,110.36465,85.204
IA Shelby,4.637929,1.940496e-14,68.708786,145.45279
IA Sioux,4.1575985,20.37638,80.58875,101.42285
IA Story,5.397766,26.270542,146.76863,28.103722
IA Tama,73.2955,2.526565e-12,77.600685,101.990295
IA Taylor,10.878704,3.8366697,58.072643,152.12982
IA Union,4.8255863,0.011780667,63.992805,152.32083
IA Van Buren,6.0539966,1.940496e-14,46.92048,171.31815
IA Wapello,42.8773,18.97146,60.80367,122.18303
IA Warren,3.306235,1.940496e-14,97.803276,106.55919
IA Washington,22.277922,7.176891e-12,83.48668,116.79348
IA Wayne,6.1619034,3.9043874e-13,40.38388,180.95724
IA Webster,9.659346,11.609672,67.04705,141.87299
IA Winnebago,11.644607,1.940496e-14,75.76266,132.79022
IA Winneshiek,3.5365398,2.4630285e-7,113.28176,81.68993
IA Woodbury,31.660389,40.81017,77.243195,93.67873
IA Worth,1.0788529e-14,1.940496e-14,58.256603,158.38426
IA Wright,19.24319,11.730247,70.093735,133.10854
KS Allen,1.0788529e-14,5.8887116e-7,50.90989,178.03484
KS Anderson,1.0788529e-14,11.395836,44.12642,169.65868
KS Atchison,2.8236977e-11,26.06109,66.52934,136.97752
KS Barber,1.0788529e-14,1.940496e-14,45.64889,181.23906
KS Barton,3.9483883,16.51043,56.942352,151.2432
KS Bourbon,5.050691,3.4501307,52.935085,172.92242
KS Brown,1.0788529e-14,0.82374054,57.383907,169.61769
KS Butler,0.3641923,0.33449414,78.211075,141.02559
KS Chase,3.2109978e-13,14.101253,52.026447,170.01239
KS Chautaqua,1.0788529e-14,3.536504,37.57607,200.24146
KS Cherokee,2.0952528,3.449835,34.67714,194.74713
KS Cheyenne,1.0788529e-14,1.940496e-14,57.92853,159.45085
KS Clark,21.252089,3.6431973,59.06265,153.62979
KS Clay,8.6195965,1.940496e-14,57.019043,157.07387
KS Cloud,1.4759666,9.0808146e-14,51.613472,172.28326
KS Coffey,49.501575,1.940496e-14,45.119827,152.21529
KS Comanche,1.0788529e-14,1.940496e-14,42.444878,184.64227
KS Cowley,1.9843951,23.309837,58.585793,150.40022
KS Crawford,3.1956344,25.235336,62.40881,138.18214
KS Decatur,1.0788529e-14,1.940496e-14,53.895573,167.2959
KS Dickinson,1.1819931,1.940496e-14,51.638638,171.75217
KS Doniphan,4.927571e-7,9.316874,49.839695,160.57492
KS Douglas,0.56858265,27.80986,144.72188,37.85821
KS Edwards,1.0788529e-14,27.62859,53.788975,144.76347
KS Elk,1.0788529e-14,1.940496e-14,37.482323,193.66263
KS Ellis,1.2039431,0.009285388,85.92282,124.632225
KS Ellsworth,1.0788529e-14,10.854856,60.036465,153.37308
KS Finney,30.132792,109.2274,56.432858,54.67637
KS Ford,40.57819,107.985016,51.789974,58.6185
KS Franklin,2.441089,0.010410387,64.10812,158.72118
KS Geary,0.98316616,61.595848,81.5743,84.83886
KS Gove,1.0788529e-14,1.940496e-14,60.173088,157.29007
KS Graham,4.4140654,1.940496e-14,55.846542,165.34032
KS Grant,9.826981,71.06399,50.107822,97.45599
KS Gray,1.0788529e-14,35.316113,48.956474,135.99532
KS Greeley,1.0788529e-14,6.352088,66.274536,157.15907
KS Greenwood,1.0788529e-14,1.940496e-14,36.860867,198.33516
KS Hamilton,1.6434315,67.78491,48.72766,113.65112
KS Harper,1.0788529e-14,3.9145024,44.476116,185.3821
KS Harvey,3.1934657,7.9706717,90.60787,119.50098
KS Haskell,8.1165176e-8,70.12403,42.883827,115.29527
KS Hodgeman,1.5991575e-13,0.0006132917,59.706413,155.6902
KS Jackson,8.783255,1.5586667e-6,61.836395,153.43597
KS Jefferson,1.0788529e-14,1.940496e-14,62.048336,152.03001
KS Jewell,4.1764536,1.940496e-14,37.99972,179.8812
KS Johnson,7.899768,0.0015633547,158.16058,40.265884
KS Kearny,18.85899,45.778362,48.020943,124.99071
KS Kingman,1.0788529e-14,1.940496e-14,52.63155,165.6303
KS Kiowa,1.0788529e-14,1.940496e-14,53.984398,168.97758
KS Labette,0.20711647,17.145529,47.044846,171.20279
KS Lane,1.0788529e-14,1.940496e-14,42.118797,185.40523
KS Leavenworth,16.660858,13.589717,90.32139,102.05762
KS Lincoln,1.0788529e-14,1.940496e-14,48.991337,171.80766
KS Linn,1.0788529e-14,1.940496e-14,31.05988,192.73268
KS Logan,1.0788529e-14,1.940496e-14,56.124466,165.81433
KS Lyon,20.234173,37.06302,81.345055,96.756996
KS Marion,4.9401975,1.940496e-14,63.461258,149.36275
