AR Cross,0.22150518,0.70859164,A
AR Dallas,0.3432546,0.5662032,A
AR Desha,0.37195754,0.5661458,A
AR Drew,0.3113643,0.60214823,A
AR Faulkner,0.29741552,0.5693538,A
AR Franklin,0.1147763,0.80557203,A
AR Fulton,0.049488865,0.8918588,A
AR Garland,0.30338743,0.63471496,A
AR Grant,0.12569532,0.7749429,A
AR Greene,0.09573615,0.81844187,A
AR Hempstead,0.29486287,0.6311811,A
AR Hot Spring,0.12963557,0.7578572,A
AR Howard,0.29687396,0.6026519,A
AR Independence,0.1435057,0.7667127,A
AR Izard,0.09166299,0.8447527,A
AR Jackson,0.15561603,0.7708758,A
AR Jefferson,0.53563535,0.3981461,B
AR Johnson,0.21575671,0.6722084,A
AR Lafayette,0.25262618,0.67614925,A
AR Lawrence,0.11328041,0.8081017,A
AR Lee,0.46473047,0.418715,B
AR Lincoln,0.29181686,0.57092935,A
AR Little River,0.1538255,0.7636662,A
AR Logan,0.10124727,0.82741374,A
AR Lonoke,0.1495177,0.73493296,A
AR Madison,0.16281046,0.7368156,A
AR Marion,0.07637635,0.8704938,A
AR Miller,0.26027521,0.672284,A
AR Mississippi,0.38683158,0.55377924,A
AR Monroe,0.36300078,0.592888,A
AR Montgomery,0.048297353,0.89094114,A
AR Nevada,0.21115224,0.730078,A
AR Newton,0.12011831,0.7995047,A
AR Ouachita,0.3319061,0.60946023,A
AR Perry,0.17524776,0.7257889,A
AR Phillips,0.5570694,0.3892855,B
AR Pike,0.0896564,0.83746713,A
AR Poinsett,0.16903664,0.76977795,A
AR Polk,0.10921604,0.8394892,A
AR Pope,0.19099143,0.7016924,A
AR Prairie,0.12945855,0.79376143,A
AR Pulaski,0.6196209,0.31883442,B
AR Randolph,0.0814912,0.84482664,A
AR Saline,0.19212061,0.6699253,A
AR Scott,0.14722492,0.7703072,A
AR Searcy,0.1014427,0.84157896,A
AR Sebastian,0.3104687,0.59792787,A
AR Sevier,0.29821265,0.6034484,A
AR Sharp,0.114670925,0.8260702,A
AR St Francis,0.4581156,0.45836592,B
AR Stone,0.17919618,0.7661233,A
AR Union,0.27338305,0.6830317,A
AR Van Buren,0.097920164,0.8473703,A
AR Washington,0.44832623,0.4084403,B
AR White,0.13477202,0.7622616,A
AR Woodruff,0.2525555,0.67922807,A
AR Yell,0.18940927,0.73061955,A
CA Alameda,0.86960083,0.00047788088,B
CA Alpine,0.6300818,0.31120118,B
CA Amador,0.32426384,0.5621216,A
CA Butte,0.48745814,0.36892983,B
CA Calaveras,0.3589359,0.5483302,A
CA Colusa,0.5273455,0.35018706,B
CA Contra Costa,0.8050786,0.053582136,B
CA Del Norte,0.41512132,0.459973,B
CA El Dorado,0.4584239,0.40886915,B
CA Fresno,0.6402014,0.2663066,B
CA Glenn,0.38331804,0.4884969,B
CA Humboldt,0.5933211,0.26708728,B
CA Imperial,0.71968067,0.16557169,B
CA Inyo,0.46314862,0.40731102,B
CA Kern,0.5076421,0.3873754,B
CA Kings,0.5241154,0.32308805,B
CA Lake,0.497052,0.40595907,B
CA Lassen,0.2564762,0.60557145,A
CA Los Angeles,0.781972,0.090181224,B
CA Madera,0.52197015,0.36747828,B
CA Marin,0.84171915,0.04144485,B
CA Mariposa,0.42083743,0.48767355,B
CA Mendocino,0.5965952,0.28900912,B
CA Merced,0.631048,0.2414007,B
CA Modoc,0.3394853,0.5690595,A
CA Mono,0.61056006,0.23085259,B
CA Monterey,0.7682189,0.08827087,B
CA Napa,0.6981666,0.15275916,B
CA Nevada,0.51703125,0.34905356,B
CA Orange,0.6670499,0.18609393,B
CA Placer,0.51072866,0.329243,B
CA Plumas,0.35696602,0.5652626,A
CA Riverside,0.6349476,0.20786433,B
CA Sacramento,0.7052593,0.17067972,B
CA San Benito,0.66066074,0.18494806,B
CA San Bernardino,0.6552018,0.20844914,B
CA San Diego,0.6725218,0.1700527,B
CA San Francisco,0.90790206,2.3920298e-16,B
CA San Joaquin,0.6657698,0.21247703,B
CA San Luis Obispo,0.58259505,0.25819245,B
CA San Mateo,0.85083663,0.0072145103,B
CA Santa Barbara,0.75387025,0.08456212,B
CA Santa Clara,0.82801896,0.026905986,B
CA Santa Cruz,0.79913306,0.062565394,B
CA Shasta,0.3283103,0.5692941,A
CA Sierra,0.35929462,0.5473312,A
CA Siskiyou,0.41527742,0.4896153,B
CA Solano,0.67270607,0.17419001,B
CA Sonoma,0.700292,0.12479853,B
CA Stanislaus,0.5731912,0.3034205,B
CA Sutter,0.48002306,0.3805641,B
CA Tehama,0.31419644,0.5721455,A
CA Trinity,0.39162168,0.5290465,B
CA Tulare,0.5372433,0.34122655,B
CA Tuolumne,0.35265568,0.528744,A
CA Ventura,0.6543578,0.18651651,B
CA Yolo,0.77114975,0.06691106,B
CA Yuba,0.43596074,0.4248323,B
CO Adams,0.6289549,0.21027365,B
CO Alamosa,0.5412867,0.34189075,B
CO Arapahoe,0.62701017,0.22241129,B
