19.666286,14.08336,59.870056
10.068057,18.60584,62.724995
51.77599,11.24536,31.875982
29.255157,0.37944886,63.13553
13.987632,1.2111149e-14,80.01471
82.5147,16.89816,0.00042938686
53.91858,8.437189,37.48386
33.60183,10.14332,52.10708
48.13518,6.93773,42.486115
20.895674,1.2111149e-14,76.619934
27.08007,1.1579176,67.16344
46.515366,8.040544,42.92019
50.899406,9.086896,37.67938
25.69969,1.2111149e-14,71.437614
20.841444,1.9486133e-9,75.540405
20.537678,12.275626,62.249554
26.661585,10.589693,59.236923
55.493774,0.0029262544,45.707966
40.177563,3.9649704,51.512657
24.265514,1.22195,70.36136
35.68914,4.6720614,55.391533
13.0272,2.1125181e-14,82.757286
26.525915,8.475965,59.81897
77.29531,16.399752,9.007614
26.435102,0.6223872,67.95125
20.165092,11.8254175,60.543453
39.498352,0.057405494,56.875927
32.49873,6.6481767,58.423767
24.399776,1.2111149e-14,72.09163
32.48001,2.746147,61.221333
25.051435,1.2111149e-14,71.949615
81.51529,10.302154,9.153065
61.503,10.048633,25.859045
30.135157,8.174853,57.54154
27.567844,10.911817,57.712788
20.740604,1.2111149e-14,75.133125
42.97823,32.46363,23.228262
23.152828,1.2111149e-14,73.30116
19.00222,13.216716,62.5331
25.588692,0.944647,68.85025
23.899252,29.26648,36.12557
13.980845,11.134467,66.2215
79.591415,13.862153,9.006771
78.79544,22.428099,1.7663908e-14
20.899916,34.865395,38.65963
54.92492,12.833815,30.780373
21.052988,1.2111149e-14,75.46102
25.243616,6.287249,65.08329
39.175365,19.510643,37.463203
48.961964,4.9072537,45.67548
52.261806,35.794533,10.188395
21.29302,11.25772,63.242363
73.29957,10.811779,15.064542
47.7096,7.6859455,39.95184
42.487103,16.935688,36.881527
32.35364,2.0946054,62.248592
48.82438,16.804146,27.27503
12.909872,6.345407,72.568016
4.88312,28.763533,56.96581
72.11589,15.093505,11.929543
41.008163,9.519668,44.38856
38.873005,8.300797,52.22842
30.716286,23.465715,38.40312
26.571083,1.2111149e-14,72.794525
37.237232,0.5767359,57.06422
79.014366,7.5959835,16.063576
19.40475,1.2111149e-14,78.47407
8.847427,43.56382,35.007347
3.9025419,51.217064,39.498695
56.404877,25.323402,22.419258
17.11317,35.60576,40.161972
12.41125,48.136772,36.368904
10.079231,38.153088,40.270267
14.948696,51.337475,25.336618
12.192929,38.67624,40.739853
14.820955,50.007183,25.828846
30.772175,34.94501,31.213219
8.063431,56.899662,27.237679
35.1794,37.415257,26.75375
3.293359,56.49896,32.225563
11.912151,44.713985,39.2229
34.73914,33.33266,27.430767
16.74653,44.158817,31.675112
11.104848,53.654236,25.483133
16.182777,45.300743,32.085815
20.168085,40.224613,33.501907
24.413734,39.287746,20.962334
52.735405,32.668713,18.347733
17.069324,45.308723,21.953787
49.33949,25.745184,23.89456
27.591196,37.861736,38.06401
59.735893,26.86319,12.694142
84.21362,13.943671,9.724143
55.12083,27.753761,19.112171
68.23082,24.740162,11.530362
35.676075,33.70116,21.263887
62.616505,20.496729,14.488846
23.667381,29.207764,39.20485
26.951885,47.688152,14.5843525
28.467358,19.587088,49.178036
27.295479,20.718409,42.71902
23.461634,23.138313,42.774727
36.334232,11.064805,50.565125
19.850563,44.072315,27.815935
21.611698,10.618391,59.415764
44.56254,24.45315,27.021097
27.11956,51.480804,12.902684
22.121588,32.138847,33.671146
40.80506,44.30412,6.5810103
10.782264,30.395649,49.549973
39.598103,29.627022,23.363144
40.556873,11.387599,47.388275
36.381947,5.999934,55.727844
12.027888,12.624243,72.56191
9.411759,31.799547,49.027943
15.670371,8.762773,70.95622
50.494843,9.677576,39.302887
31.84625,0.3833624,63.48509
25.387983,15.756628,55.98684
64.34169,13.091349,22.56343
36.74471,21.71444,35.132706
28.33532,5.4306636,62.294125
14.494639,7.6459107,74.67586
19.287437,4.0195208,71.17762
37.543705,12.089118,46.444096
30.30745,15.178017,52.021385
26.764767,20.270351,45.01558
19.150589,6.1734447,68.0356
63.926888,19.86122,16.173447
36.28163,8.477283,52.204727
48.60302,11.545558,36.02491
61.318108,9.056369,28.948702
38.89877,15.21841,41.60892
18.02874,23.8645,48.51957
21.01852,6.8803535,67.173775
19.689123,1.716957,75.47047
29.2309,19.798616,48.845413
13.937585,11.0355425,67.705894
20.416769,5.170096,68.82757
47.09026,8.268055,41.717148
22.138058,6.8068495,63.1021
40.97112,12.802013,40.532448
24.80603,7.131353,62.434864
21.564348,4.541156,70.61447
40.699932,0.070329,55.697784
61.892635,21.17143,15.716065
29.723074,11.280642,51.611176
45.57192,6.4964547,45.363266
25.842482,3.8330872,65.83347
68.06884,11.441378,14.578162
43.199726,7.834745,39.747032
29.6928,4.9293394,60.884388
23.048286,4.9484677,67.92672
14.059458,12.508376,64.98834
24.092731,9.566632,59.65345
19.907652,4.4035163,73.26348
38.120243,9.713374,49.440216
59.30989,11.171569,28.358831
59.484615,9.721233,31.953188
17.83705,2.4503133,76.31096
43.62776,3.3012369,51.522797
21.444796,7.546834,66.116066
48.44487,11.932049,38.497917
21.184431,12.303169,59.81126
79.908295,14.6011915,6.5324125
21.231886,3.9475303,70.5877
40.25758,2.3417876,55.05201
25.731216,4.039678,68.5003
18.56869,14.1599455,59.948814
26.824118,4.8263564,64.19687
42.748257,39.778828,16.374521
18.46046,5.384467,71.54655
8.173724,19.265888,61.965073
28.31227,6.363178,60.684933
23.435942,4.7750654,69.25101
27.898384,20.391394,46.51037
44.180557,10.226163,40.308525
24.224636,5.9285817,67.261986
64.04752,14.458859,18.241722
28.097874,10.337051,59.7377
39.440636,10.655526,49.706005
21.080425,5.4431105,71.05506
22.215847,35.64968,32.07677
18.820381,9.3957205,64.82591
47.126484,6.012436,45.267223
31.267206,7.508066,57.018963
17.651768,75.02064,1.7663908e-14
28.570787,50.855076,19.989073
7.9880366,32.537884,51.599335
19.752802,40.480843,29.699965
7.1371193,36.336903,50.789337
31.136986,37.437054,24.011494
16.126884,71.87234,3.281261
30.758276,28.070152,33.104847
0.92204016,48.49798,40.84652
43.737232,40.119637,11.815821
28.374033,25.861784,37.163395
25.034946,47.871887,17.848608
51.44259,40.88104,1.8223231
16.972883,40.222424,33.78854
40.011894,30.00369,24.032492
34.081055,34.482338,20.622618
35.307697,33.704807,26.027748
18.965105,19.585285,51.04313
29.293869,60.66594,2.6366482
38.794426,32.231194,22.49733
4.1699142,83.41733,6.2195454
16.873386,37.035107,40.65376
30.777626,45.31548,17.32946
43.421192,38.516823,10.282691
23.264273,25.606848,45.890923
14.287547,55.555607,18.30718
30.949615,58.844078,1.1671897
12.662153,64.20527,12.985084
