60.510223,0.61651486,16.532425,15.531789
58.64351,5.9419746,8.214753,18.538334
23.695965,10.714264,50.380413,10.427652
60.9909,0.20570758,28.29157,2.6938555
76.45521,2.3253076,11.546748,2.8051605
3.014398e-7,0.40952757,80.90431,18.079107
30.05014,8.947764,52.610863,8.444608
52.01072,0.48216635,31.251192,11.992347
35.943073,7.558368,46.78964,7.320112
61.80107,16.63567,18.941084,3.7860557e-12
65.2737,0.5858546,25.134205,3.77733
23.654968,24.32177,46.083622,4.438362
29.354115,10.081115,50.05918,8.46201
57.74271,14.403263,24.905342,9.2916524e-15
57.075115,20.113243,19.343454,3.0881367e-7
57.86642,5.736606,18.37597,12.812475
55.70444,4.3168087,24.51496,11.677443
34.25392,12.673019,54.57619,0.026518133
31.195208,25.17555,39.72383,0.4374871
58.370735,13.478538,23.391565,0.6317647
38.959476,19.52298,35.23612,2.5660722
75.35308,8.069326,11.526302,0.5365986
56.32496,3.7050042,24.758257,9.753237
8.974838,1.3048348,75.0467,17.586382
60.440006,7.8700857,25.086369,1.5134971
60.160107,0.39345148,18.160067,13.494081
52.151142,4.1866827,38.541245,1.2751422
56.89296,1.4180963,30.311232,8.683402
58.488007,13.942062,23.961918,1.0759827e-11
53.796097,7.58779,31.234888,3.6706069
61.36349,11.379337,24.061075,1.6829436e-10
1.5195904e-10,13.458835,79.953514,8.691796
20.991575,6.7415996,59.67782,10.070962
48.245853,11.247102,28.761446,7.5236754
57.326946,0.84649086,25.175064,12.653254
65.4168,10.29876,20.042116,2.166516e-14
27.645897,1.01276825e-7,37.805267,33.218956
57.24399,16.016325,23.306969,9.2916524e-15
56.764763,7.005236,17.173412,13.606879
59.337585,10.581107,24.364643,0.8726787
37.810356,0.082654454,21.197193,30.14695
64.30782,1.7242962,12.105872,12.634828
0.0012097562,12.573722,77.80739,12.716114
1.2890612e-14,5.712165e-14,77.14536,24.321432
41.917854,0.022145608,17.146452,35.34007
21.746525,11.606606,53.811615,11.847648
61.181038,14.636879,20.485897,9.2916524e-15
59.377018,5.659271,24.085844,7.4251604
40.035694,2.5847728e-6,35.34406,20.746664
35.25062,12.607927,47.86652,4.122019
14.105786,1.583655e-7,47.523956,36.639416
59.942093,4.418983,18.99728,12.295614
5.7014236e-6,20.76932,71.87491,8.018312
28.045794,15.276774,46.81787,5.729673
34.410297,3.7232099,40.12336,17.90852
49.001385,15.110578,31.725393,1.0162601
28.984898,3.7684895e-6,45.63087,18.143957
70.85498,0.099815,11.460733,8.985281
59.712227,1.5399133e-6,2.0439112,28.662426
0.0002666184,16.362112,70.645325,13.352591
43.49958,0.47817573,39.502754,11.215546
43.239964,10.5450945,37.435272,8.221009
40.51142,0.017729744,27.382084,24.559576
72.30556,0.45705947,26.00621,0.0013030089
42.8393,15.872124,36.393692,0.023215687
0.46140733,19.440636,77.62375,5.852558
67.63552,11.000067,18.824722,9.2916524e-15
31.908636,7.4529862,6.812988,41.436005
4.687101,51.601616,3.4156542,38.745754
1.2890612e-14,44.26477,51.79301,11.341378
7.252431,48.25964,16.090082,24.295921
7.711503,41.807457,10.899448,39.00523
