GA Randolph,1.8769592e-16,0.40145132,0.67295474,B
GA Richmond,2.6560486e-12,0.47008654,0.5996118,B
GA Rockdale,0.07320344,0.5082299,0.407954,C
GA Schley,0.5342579,0.019492416,0.5348919,A
GA Screven,0.22560066,0.18259534,0.7127831,B
GA Seminole,0.34723222,0.15282182,0.64484036,B
GA Spalding,0.27619812,0.17385717,0.6765119,B
GA Stephens,0.55690306,0.029331477,0.5600407,A
GA Stewart,1.8769592e-16,0.29402524,0.78173673,B
GA Sumter,6.138643e-5,0.37065127,0.7414981,B
GA Talbot,1.6924814e-5,0.36794236,0.6997341,B
GA Taliaferro,1.8769592e-16,0.2950257,0.7942635,B
GA Tattnall,0.28546134,0.12257132,0.67496794,B
GA Taylor,0.2699924,0.15306927,0.6966041,B
GA Telfair,0.20346227,0.12209206,0.7362804,B
GA Terrell,6.701818e-14,0.3779074,0.78291804,B
GA Thomas,0.28163674,0.25602993,0.55126756,B
GA Tift,0.29321894,0.21110286,0.6343161,B
GA Toombs,0.32040495,0.15479529,0.6748089,B
GA Towns,0.7263042,0.060461137,0.33144116,A
GA Treutlen,0.2839382,0.17982282,0.6076749,B
GA Troup,0.32986194,0.2036974,0.5451981,B
GA Turner,0.15663317,0.2057135,0.83779657,B
GA Twiggs,0.19880165,0.17134836,0.7546093,B
GA Union,0.7915891,1.840069e-10,0.34020838,A
GA Upson,0.32170564,0.14012285,0.64551044,B
GA Walker,0.6088202,9.357434e-7,0.49115565,A
GA Walton,0.5881772,0.08850298,0.3835273,A
GA Ware,0.3201446,0.12877916,0.72010803,B
GA Warren,0.005679593,0.27130014,0.8626292,B
GA Washington,0.1368644,0.25569293,0.6826499,B
GA Wayne,0.4331126,0.07404618,0.6378997,B
GA Webster,0.34149894,0.07081429,0.68548715,B
GA Wheeler,0.31487703,0.016811332,0.7321053,B
GA White,0.7374772,0.008721344,0.35961977,A
GA Whitfield,0.39364618,0.16952975,0.5059296,B
GA Wilcox,0.3161348,0.052510824,0.77071583,B
GA Wilkes,0.239263,0.18173653,0.6960395,B
GA Wilkinson,0.28682023,0.1635811,0.66588944,B
GA Worth,0.45015097,0.049194083,0.620612,B
HI Hawaii,0.19946347,0.6123172,0.14759739,C
HI Maui,0.24925731,0.627756,0.048540045,C
HI Kauai,0.3148259,0.5878522,0.025421547,C
HI Honolulu,0.16503015,0.7251584,1.0272727e-11,C
HI Kalawao,0.149794,0.6061819,0.19914912,C
ID Ada,0.54936916,0.36761436,0.009547339,C
ID Adams,0.6859594,0.10571629,0.27614158,A
ID Bannock,0.47853148,0.31306326,0.2062381,C
ID Bear Lake,0.8182954,0.04579815,0.22634418,A
ID Benewah,0.6733083,0.059182502,0.38241598,A
ID Bingham,0.6054484,0.13918628,0.2938824,A
ID Blaine,0.4138471,0.546688,0.021410722,C
ID Boise,0.6281459,0.23074107,0.2100799,A
ID Bonner,0.6203624,0.19868027,0.20297523,A
ID Bonneville,0.6402144,0.22739966,0.13774146,A
ID Boundary,0.6761855,0.058755323,0.31787506,A
ID Butte,0.7914532,1.077307e-16,0.29321274,A
ID Camas,0.72560585,0.08116643,0.29980648,A
ID Canyon,0.5276022,0.17335305,0.30264243,A
ID Caribou,0.8091823,0.058867224,0.18055739,A
ID Cassia,0.59228086,0.13715123,0.32034916,A
ID Clark,0.3704013,0.22560756,0.48335007,B
ID Clearwater,0.6782073,0.08824158,0.29965916,A
ID Custer,0.71735656,0.1307947,0.24020202,A
ID Elmore,0.554867,0.16461314,0.30568448,A
ID Franklin,0.8312767,0.003931525,0.21464196,A
ID Fremont,0.7191118,0.07700124,0.24400607,A
ID Gem,0.6547477,0.084747,0.3238993,A
ID Gooding,0.5434284,0.1120096,0.4043664,A
ID Idaho,0.7017485,0.07952908,0.2773896,A
ID Jefferson,0.74725837,0.068806194,0.18617475,A
ID Jerome,0.48599246,0.14794524,0.43361938,A
ID Kootenai,0.6618122,0.16511787,0.2013579,A
ID Latah,0.36184758,0.48936617,0.05748817,C
ID Lemhi,0.7320266,0.06404265,0.29932117,A
ID Lewis,0.6935548,0.08834039,0.3376824,A
ID Lincoln,0.41776013,0.22036465,0.35997146,A
ID Madison,0.61694616,0.17300981,0.17162848,A
ID Minidoka,0.5659202,0.09861364,0.40510732,A
ID Nez Perce,0.6171345,0.1952018,0.22676338,A
ID Oneida,0.854174,0.00022908808,0.22584607,A
ID Owyhee,0.45096967,0.1394718,0.45800018,A
ID Payette,0.6407726,0.09171166,0.32955506,A
ID Power,0.46793702,0.20314735,0.3687643,A
ID Shoshone,0.56712955,0.13608041,0.3645142,A
ID Teton,0.49024564,0.37709025,0.10721303,C
ID Twin Falls,0.5985242,0.16573295,0.25428197,A
ID Valley,0.70697284,0.22125243,0.13577498,A
ID Washington,0.58500475,0.1360303,0.3404462,A
IL Putnam,0.76954854,0.10472677,0.17232627,A
IL Randolph,0.6657475,0.07108156,0.2990658,A
IL Fayette,0.67654103,0.020990092,0.36756566,A
IL Ford,0.6738568,0.12674038,0.23304456,A
IL Grundy,0.6573575,0.20793696,0.11118985,A
IL Lasalle,0.5627784,0.22179253,0.2291432,A
IL Lee,0.5966324,0.19913621,0.20352763,A
IL Logan,0.5921708,0.16962554,0.25645775,A
IL Hancock,0.80235153,0.05556499,0.21184802,A
IL Gallatin,0.6941268,0.01372038,0.40537065,A
IL Mcdonough,0.43599543,0.3151036,0.22455443,C
IL Perry,0.64038163,0.0548676,0.35952178,A
IL Scott,0.7963868,0.016303936,0.2609469,A
IL Macon,0.4471336,0.2824512,0.32589188,A
IL Dupage,0.35951993,0.57586473,1.61315e-16,C
IL Clark,0.72109294,0.068890475,0.29231825,A
IL Cumberland,0.7744133,0.0008137,0.29157022,A
IL Edgar,0.7272903,0.04062758,0.31414473,A
IL Henderson,0.6921832,0.09687903,0.3010528,A
IL Whiteside,0.5393308,0.25438157,0.2094612,A
IL Calhoun,0.71595806,0.13781905,0.18462285,A
IL Carroll,0.69263995,0.15325895,0.20852762,A
IL Douglas,0.6466813,0.15270217,0.22048028,A
IL Jackson,0.24257472,0.4374839,0.32985154,C
IL Jersey,0.7292823,0.10554637,0.19175896,A
IL Lawrence,0.5475412,0.08001406,0.40039456,A
IL Sangamon,0.41239223,0.4114946,0.23768649,C
IL White,0.6992191,0.065062076,0.33446345,A
IL Hardin,0.6735731,0.007110126,0.47075614,A
IL Edwards,0.83068,1.077307e-16,0.2757434,A
IL Stark,0.68495315,0.13315788,0.22548741,A
IL Richland,0.69813544,0.080273464,0.2981952,A
IL Pope,0.7124822,0.016975915,0.36706302,A
IL Clay,0.77962995,2.4456507e-12,0.32805344,A
IL Will,0.44833335,0.4384748,0.047418557,C
IL Kane,0.35582793,0.49629593,0.08646952,C
IL Kendall,0.49478337,0.41821057,3.8985386e-14,C
IL St. Clair,0.21919058,0.44903162,0.3599463,C
IL Union,0.57663465,0.13581209,0.3621325,A
IL Alexander,0.08460503,0.26526597,0.79667836,B
IL Hamilton,0.7124033,0.047806613,0.32121378,A
IL Jasper,0.75744843,0.04832513,0.24278997,A
IL Lake,0.30288547,0.6260917,3.1530657e-15,C
IL Rock Island,0.38004625,0.3828511,0.23047559,C
IL Franklin,0.59282845,0.09197358,0.4162517,A
IL Dewitt,0.7598296,0.08208214,0.20489924,A
IL Vermilion,0.42962688,0.2015998,0.46457043,B
IL Knox,0.44422087,0.2829016,0.3012147,C
IL Winnebago,0.32962626,0.3819404,0.3265245,C
IL Clinton,0.70970124,0.16707607,0.1256044,A
IL Cook,0.040176507,0.7570645,0.17165428,C
IL Mclean,0.46475568,0.43014637,0.05749432,C
IL Pulaski,0.32774097,0.18534991,0.5869827,B
IL Schuyler,0.70596045,0.089716226,0.248136,A
IL Warren,0.45895654,0.29299694,0.25925106,C
IL Wayne,0.76680624,4.5712952e-7,0.34009922,A
IL Madison,0.5355977,0.26553172,0.21847014,A
IL Marion,0.620855,0.088312104,0.39673936,A
IL Massac,0.63066816,0.008594603,0.4695073,A
IL Mercer,0.71723354,0.12973697,0.17741302,A
IL Monroe,0.8244422,0.14499922,0.031040097,A
IL Ogle,0.6433745,0.19289619,0.1627396,A
IL Dekalb,0.3884951,0.42312804,0.11797712,C
IL Cass,0.4915426,0.23554765,0.30147314,A
IL Champaign,0.20927788,0.61832744,0.10377136,C
IL Christian,0.68507737,0.06845114,0.2932472,A
IL Wabash,0.74604917,0.021811899,0.30328116,A
IL Peoria,0.34512645,0.42227918,0.26126888,C
IL Washington,0.8533404,0.026315318,0.20350784,A
IL Adams,0.70154697,0.13863958,0.2079986,A
IL Bond,0.5786165,0.17315596,0.24635242,A
IL Brown,0.64945644,0.07007792,0.27033517,A
IL Marshall,0.71679664,0.12751745,0.19846053,A
IL Mchenry,0.59060466,0.33559343,0.0036688545,C
IL Montgomery,0.6531978,0.06539719,0.33507362,A
IL Moultrie,0.7417689,0.077065326,0.21661717,A
IL Saline,0.58733934,0.06001142,0.48901263,A
IL Stephenson,0.50906134,0.2635381,0.26462764,A
IL Tazewell,0.69678503,0.1656843,0.13468352,A
IL Boone,0.51185936,0.30748516,0.14059156,C
IL Effingham,0.8049474,0.062198333,0.18108062,A
IL Fulton,0.56848496,0.16362874,0.29269427,A
IL Kankakee,0.40962577,0.30844805,0.31128308,C
IL Livingston,0.6191532,0.1452173,0.2721441,A
IL Macoupin,0.6702235,0.13573237,0.23620279,A
IL Mason,0.60915536,0.117280796,0.3413184,A
IL Morgan,0.5692472,0.2027018,0.24745332,A
IL Piatt,0.79036736,0.14906408,0.07668317,A
IL Pike,0.75239414,0.024275823,0.29457033,A
IL Shelby,0.81382453,0.017895706,0.23778722,A
IL Bureau,0.6036007,0.19688544,0.21527511,A
IL Coles,0.47105882,0.25861493,0.25782707,A
IL Crawford,0.6862267,0.08171419,0.28279868,A
IL Iroquois,0.7030497,0.08215503,0.29005513,A
IL Jefferson,0.54433745,0.13692802,0.4145283,A
IL Johnson,0.68515545,0.011752231,0.35647842,A
IL Williamson,0.60877347,0.14438644,0.2828623,A
IL Woodford,0.8139914,0.11816773,0.07254003,A
IL Greene,0.6694203,0.061835647,0.3361063,A
IL Henry,0.6465845,0.19697568,0.16511665,A
IL Jodaviess,0.6728684,0.22292489,0.11711338,A
IL Menard,0.7289889,0.15313485,0.14920007,A
IN Adams,0.598783,0.118275896,0.3232258,A
IN Allen,0.47260743,0.29227358,0.26934937,C
IN Bartholomew,0.5924235,0.21264996,0.22691709,A
IN Benton,0.6860348,0.115665324,0.26466247,A
IN Blackford,0.6432284,0.057650257,0.39435336,A
IN Boone,0.7097721,0.24551071,0.0289429,A
IN Brown,0.6988936,0.14116418,0.20701464,A
IN Carroll,0.7234389,0.06234206,0.26388708,A
IN Cass,0.50597227,0.1611415,0.40190065,A
IN Clark,0.46005383,0.25652102,0.31480935,A
IN Clay,0.6896047,0.046914414,0.3400716,A
IN Clinton,0.5477511,0.15748085,0.35976624,A
IN Crawford,0.6400226,0.014774637,0.44348684,A
IN Daviess,0.5663317,0.09974494,0.384634,A
IN Dearborn,0.75870144,0.08351146,0.19964153,A
IN Decatur,0.66915846,0.09563374,0.29941738,A
IN DeKalb,0.7230945,0.07070425,0.24045275,A
IN Delaware,0.39928967,0.27510458,0.35858464,B
IN Dubois,0.7516409,0.11274479,0.15960306,A
IN Elkhart,0.4164551,0.2740667,0.3233548,C
IN Fayette,0.5850795,0.05574188,0.45751214,A
IN Floyd,0.5329821,0.2552352,0.23861893,A
IN Fountain,0.71162623,0.022181671,0.3463609,A
IN Franklin,0.8114537,0.0022746006,0.26126754,A
IN Fulton,0.6638817,0.06822517,0.33303553,A
IN Gibson,0.7499762,0.018383047,0.28059328,A
IN Grant,0.46524653,0.19113377,0.43262604,A
IN Greene,0.68646353,0.018953135,0.37956133,A
IN Hamilton,0.5804209,0.35422927,1.61315e-16,C
IN Hancock,0.7788169,0.12603731,0.11318303,A
IN Harrison,0.70274484,0.06952956,0.27387372,A
IN Hendricks,0.70610166,0.203659,0.048136827,A
IN Henry,0.6541756,0.055301923,0.36860645,A
IN Howard,0.55142283,0.15087095,0.37171555,A
IN Huntington,0.7053539,0.06756485,0.28743425,A
IN Jackson,0.6238337,0.11454199,0.34213033,A
IN Jasper,0.6860161,0.06550084,0.27297106,A
IN Jay,0.5651559,0.10048836,0.3952636,A
IN Jefferson,0.5874119,0.107760385,0.33330086,A
IN Jennings,0.6225822,0.04528466,0.39987287,A
IN Johnson,0.6872352,0.16585334,0.14888452,A
IN Knox,0.64702684,0.04606786,0.3557067,A
IN Kosciusko,0.65652895,0.12033618,0.24476199,A
IN La Porte,0.40675443,0.26705658,0.36720976,B
IN LaGrange,0.44177088,0.20478275,0.32442352,A
IN Lake,0.15231155,0.47354084,0.41221607,C
IN Lawrence,0.67034155,0.033096176,0.3800156,A
IN Madison,0.44664598,0.19988857,0.43075523,A
IN Marion,0.085437685,0.5342515,0.44150066,C
IN Marshall,0.58560956,0.1520489,0.28216475,A
IN Martin,0.7188505,0.047400706,0.33690667,A
IN Miami,0.6321474,0.04846299,0.38365287,A
IN Monroe,0.23219721,0.5588666,0.12022963,C
IN Montgomery,0.6543397,0.09488782,0.31776568,A
IN Morgan,0.7203811,0.066684425,0.26981732,A
IN Newton,0.6349536,0.071995035,0.36373258,A
IN Noble,0.61588585,0.10667076,0.30512077,A
IN Ohio,0.78952277,7.1767e-14,0.24921443,A
IN Orange,0.5764198,0.08476554,0.42831963,A
IN Owen,0.6576871,0.049091924,0.34799355,A
IN Parke,0.64094967,0.03671489,0.37728265,A
IN Perry,0.55414623,0.13307495,0.3277816,A
IN Pike,0.72906876,5.6937264e-11,0.33262074,A
IN Porter,0.54290783,0.28916642,0.14504547,A
IN Posey,0.80765676,0.045723516,0.20383021,A
IN Pulaski,0.6459455,0.08532883,0.34461564,A
IN Putnam,0.6413838,0.104127206,0.2555305,A
IN Randolph,0.63209826,0.06945846,0.38545573,A
IN Ripley,0.7353011,0.03984242,0.29299158,A
IN Rush,0.7159991,0.016754773,0.36652604,A
IN Scott,0.50531214,0.11640533,0.45678672,A
IN Shelby,0.6091266,0.12917282,0.3126111,A
IN Spencer,0.7545939,0.03811199,0.23857754,A
IN St. Joseph,0.3716968,0.36910784,0.292653,C
IN Starke,0.5703491,0.0797199,0.41506582,A
IN Steuben,0.6782899,0.12209916,0.24286544,A
IN Sullivan,0.6322034,1.016948e-8,0.42586085,A
IN Switzerland,0.5404534,0.055511642,0.43381152,A
IN Tippecanoe,0.34013405,0.4224571,0.17726897,C
IN Tipton,0.77916515,0.053620655,0.23298746,A
IN Union,0.7107096,0.051285576,0.29249188,A
IN Vanderburgh,0.44089907,0.27350834,0.3483896,A
IN Vermillion,0.6400177,0.05647673,0.33543316,A
IN Vigo,0.36747608,0.27927667,0.38101968,B
IN Wabash,0.7575514,0.024552627,0.29255086,A
IN Warren,0.7760016,0.05189758,0.23537269,A
IN Warrick,0.7311303,0.14371616,0.15884243,A
IN Washington,0.61146003,0.06565222,0.38667226,A
IN Wayne,0.5137529,0.1538503,0.41208735,A
IN Wells,0.8085158,0.011016194,0.23745014,A
IN White,0.6449315,0.12294677,0.29947215,A
IN Whitley,0.7707386,0.06645032,0.19477071,A
IA Adair,0.7823837,0.1137631,0.1465988,A
IA Adams,0.7423493,0.13770379,0.1862475,A
IA Allamakee,0.63616467,0.21190761,0.18422492,A
IA Appanoose,0.628901,0.12871869,0.32108212,A
IA Audubon,0.79142797,0.10467494,0.18591365,A
IA Benton,0.7552471,0.17309615,0.08368648,A
IA Black Hawk,0.40787104,0.40956286,0.1478174,C
IA Boone,0.67795527,0.22601289,0.1019782,A
IA Bremer,0.72237575,0.25349542,0.009389503,A
IA Buchanan,0.66111934,0.22151816,0.11537922,A
IA Buena Vista,0.42969003,0.34568062,0.23345935,C
IA Butler,0.8333324,0.082693055,0.10784363,A
IA Calhoun,0.8200324,0.088247165,0.17015913,A
IA Carroll,0.78439015,0.15263872,0.094940454,A
IA Cass,0.73062557,0.123898454,0.2111912,A
IA Cedar,0.7646529,0.18629652,0.057258986,A
IA Cerro Gordo,0.6267573,0.28343683,0.101773754,A
IA Cherokee,0.81771916,0.09016706,0.15891565,A
IA Chickasaw,0.71574706,0.18237476,0.12381945,A
IA Clarke,0.59910655,0.18787006,0.23042113,A
IA Clay,0.74027354,0.17595395,0.11962858,A
IA Clayton,0.7267295,0.16194105,0.13922927,A
IA Clinton,0.54472965,0.2672559,0.21906269,A
IA Crawford,0.53489983,0.20610917,0.29730305,A
IA Dallas,0.61950123,0.3226937,1.61315e-16,C
IA Davis,0.6252617,0.16115198,0.23222591,A
IA Decatur,0.47365752,0.24985506,0.2716338,A
IA Delaware,0.72741467,0.15725863,0.13242075,A
IA Des Moines,0.5003429,0.27818304,0.2625421,A
IA Dickinson,0.8554281,0.15228635,0.040250055,A
IA Dubuque,0.5660222,0.3307882,0.06435625,C
IA Emmet,0.7083659,0.14872028,0.20661905,A
IA Fayette,0.63314116,0.22523695,0.17477661,A
IA Floyd,0.65390813,0.20500696,0.17185909,A
IA Franklin,0.6686826,0.16543466,0.22143301,A
IA Fremont,0.81196344,0.053311564,0.19659711,A
IA Greene,0.7419649,0.1526012,0.16579928,A
IA Grundy,0.88960814,0.111563176,0.03871328,A
IA Guthrie,0.75489837,0.16331224,0.118132554,A
IA Hamilton,0.7124791,0.18861791,0.14554125,A
IA Hancock,0.83274615,0.10442042,0.105738856,A
IA Hardin,0.7522871,0.14558333,0.14525802,A
IA Harrison,0.73727673,0.12889822,0.16188647,A
IA Henry,0.6602357,0.17816913,0.18840037,A
IA Howard,0.686043,0.18883483,0.13789435,A
IA Humboldt,0.847549,0.06700185,0.16539146,A
IA Ida,0.88140583,0.06594757,0.13506484,A
IA Iowa,0.74145,0.20055126,0.07251958,A
IA Jackson,0.6681483,0.19928114,0.17710416,A
IA Jasper,0.6488792,0.21616141,0.13513976,A
IA Jefferson,0.516812,0.3434835,0.123623215,C
IA Johnson,0.24866866,0.62686086,1.61315e-16,C
IA Jones,0.6759649,0.20804572,0.113611266,A
IA Keokuk,0.7134926,0.14300145,0.1940017,A
IA Kossuth,0.8440295,0.09776798,0.1140877,A
IA Lee,0.5982087,0.16351022,0.29341504,A
IA Linn,0.5295621,0.39029488,0.03414537,C
IA Louisa,0.5809399,0.21311961,0.23673345,A
IA Lucas,0.7110719,0.09409031,0.26481387,A
IA Lyon,0.91077566,0.030732159,0.11207942,A
IA Madison,0.7635535,0.16224724,0.06942981,A
IA Mahaska,0.6931748,0.1538549,0.18960257,A
IA Marion,0.7133865,0.20664683,0.06313138,A
IA Marshall,0.435761,0.3499975,0.2167722,C
IA Mills,0.7554673,0.123696156,0.14552504,A
IA Mitchell,0.7411345,0.16455804,0.093261346,A
IA Monona,0.76994556,0.08102146,0.24618036,A
IA Monroe,0.71058667,0.088065736,0.2502997,A
IA Montgomery,0.7014847,0.1190799,0.2581612,A
IA Muscatine,0.5107207,0.27743462,0.19996929,A
IA O'Brien,0.7854517,0.11234912,0.15244539,A
IA Osceola,0.81684005,0.07565372,0.16288699,A
IA Page,0.7115164,0.116160296,0.23642637,A
IA Palo Alto,0.76575625,0.14881855,0.14169164,A
IA Plymouth,0.8285729,0.114879645,0.08036338,A
IA Pocahontas,0.7839905,0.1316126,0.16566904,A
IA Polk,0.45245022,0.4249008,0.08931211,C
IA Pottawattamie,0.5171381,0.27288932,0.2374658,A
IA Poweshiek,0.55751586,0.3393317,0.08146016,C
IA Ringgold,0.7598983,0.113696456,0.21770126,A
IA Sac,0.8843378,0.048349343,0.16321963,A
IA Scott,0.51172817,0.35448164,0.12844998,C
IA Shelby,0.7881532,0.14198978,0.10541936,A
IA Sioux,0.77578413,0.14213397,0.054124676,A
IA Story,0.3877219,0.4933653,1.4296331e-10,C
IA Tama,0.55919313,0.26749378,0.2153208,A
IA Taylor,0.7235696,0.14673665,0.17968914,A
IA Union,0.64675504,0.18266024,0.20126219,A
IA Van Buren,0.7160684,0.09861824,0.2423346,A
IA Wapello,0.46629226,0.22029528,0.3464252,A
IA Warren,0.69569373,0.24902481,0.030664105,A
IA Washington,0.633443,0.24778053,0.120033555,A
IA Wayne,0.72867656,0.07919148,0.26367217,A
IA Webster,0.5904112,0.21348448,0.23478374,A
IA Winnebago,0.7372816,0.19185232,0.10347037,A
IA Winneshiek,0.56987417,0.3735796,2.0996107e-9,C
IA Woodbury,0.47358665,0.28397724,0.23611203,C
IA Worth,0.7998718,0.11614116,0.14660043,A
IA Wright,0.6463911,0.20981921,0.2089179,A
KS Allen,0.63005984,0.12332813,0.32292283,A
KS Anderson,0.72321373,0.0838269,0.27290994,A
KS Atchison,0.5037501,0.21242037,0.31454128,A
KS Barber,0.85854036,1.1925879e-12,0.2833737,A
KS Barton,0.64080995,0.11437222,0.3236706,A
KS Bourbon,0.589666,0.14348611,0.35417995,A
KS Brown,0.6831984,0.10439402,0.30337298,A
KS Butler,0.72752476,0.1320888,0.14959848,A
KS Chase,0.7419154,0.14747468,0.20732921,A
KS Chautaqua,0.71706676,0.040809724,0.3652095,A
KS Cherokee,0.64649063,0.044838436,0.3978745,A
KS Cheyenne,0.8705102,0.049903832,0.19270195,A
KS Clark,0.791823,0.080719836,0.26714793,A
KS Clay,0.8054761,0.09631265,0.18820213,A
KS Cloud,0.67408144,0.09162955,0.3083583,A
KS Coffey,0.80505085,0.06624677,0.2154633,A
KS Comanche,0.90721935,1.6676691e-5,0.22200023,A
KS Cowley,0.5380419,0.18284875,0.32346222,A
KS Crawford,0.50282174,0.20852274,0.32476124,A
KS Decatur,0.8523337,0.04048813,0.23676628,A
KS Dickinson,0.75014716,0.06800969,0.24083857,A
KS Doniphan,0.7220692,0.0401623,0.2827259,A
KS Douglas,0.3146247,0.5490351,0.024870006,C
KS Edwards,0.74851024,0.10065542,0.246391,A
KS Elk,0.7162508,0.062843755,0.3331272,A
KS Ellis,0.6958998,0.16202584,0.15416934,A
KS Ellsworth,0.7571123,0.10266621,0.19165774,A
KS Finney,0.31177056,0.33390942,0.35701692,C
KS Ford,0.2926372,0.3273778,0.39716187,B
KS Franklin,0.64740133,0.14570828,0.2409427,A
KS Geary,0.3243938,0.3256446,0.33557737,C
KS Gove,0.7922245,0.107959464,0.19431102,A
KS Graham,0.8314955,0.09058874,0.2062437,A
KS Grant,0.4970076,0.21583849,0.3108984,A
KS Gray,0.7939695,0.046591192,0.20351097,A
KS Greeley,0.8540457,0.10813321,0.17820787,A
KS Greenwood,0.7830771,0.0033552465,0.35191426,A
KS Hamilton,0.5511136,0.21033163,0.3355134,A
KS Harper,0.80943704,0.019732224,0.31704688,A
KS Harvey,0.5794637,0.25844863,0.15876472,A
KS Haskell,0.60665095,0.13739072,0.33101714,A
KS Hodgeman,0.9643386,8.4060965e-5,0.16312073,A
KS Jackson,0.73390406,0.103268504,0.20473646,A
KS Jefferson,0.74964577,0.10038425,0.16688806,A
KS Jewell,0.8489703,1.552924e-11,0.28188264,A
KS Johnson,0.5600994,0.38488942,1.61315e-16,C
KS Kearny,0.6078939,0.1617399,0.32549146,A
KS Kingman,0.7977655,0.062367987,0.21205631,A
KS Kiowa,0.8390457,0.032487493,0.22221273,A
KS Labette,0.5612661,0.13955131,0.41077545,A
KS Lane,0.9181234,1.1237523e-16,0.28989148,A
KS Leavenworth,0.5338461,0.28683907,0.15082882,A
KS Lincoln,0.82466274,0.060949434,0.21363883,A
KS Linn,0.72139764,1.9840663e-15,0.35130522,A
KS Logan,0.88807565,0.04378765,0.18761553,A
KS Lyon,0.40251985,0.33445582,0.2566401,C
KS Marion,0.77398556,0.08802796,0.17783777,A
KS Marshall,0.8010466,0.07678048,0.18085457,A
KS McPherson,0.7628752,0.13977604,0.11336079,A
KS Meade,0.6899174,0.12330744,0.2766613,A
KS Miami,0.76676786,0.12025129,0.14326856,A
KS Mitchell,0.8916885,1.3250519e-10,0.216056,A
KS Montgomery,0.5668655,0.116125226,0.42187503,A
KS Morris,0.77339345,0.11563246,0.2035235,A
KS Morton,0.6671134,0.14433993,0.28553402,A
KS Nemaha,0.8492801,0.05591585,0.13624068,A
KS Neosho,0.6477156,0.088555306,0.3560447,A
KS Ness,0.8674222,0.034124006,0.23275292,A
KS Norton,0.85212797,8.74209e-10,0.23060603,A
KS Osage,0.7198095,0.111921184,0.21657196,A
KS Osborne,0.868223,3.0552887e-9,0.28146884,A
KS Ottawa,0.8045835,0.080233775,0.18976907,A
KS Pawnee,0.7396315,0.07446474,0.25172815,A
KS Phillips,0.8737066,3.4956102e-10,0.21430627,A
KS Pottawatomie,0.7484313,0.10960182,0.113884166,A
KS Pratt,0.7484908,0.10006367,0.2364438,A
KS Rawlins,0.8176913,0.12392177,0.17638534,A
KS Reno,0.57606345,0.18070391,0.291683,A
KS Republic,0.9219949,0.00039878243,0.21991819,A
KS Rice,0.6947992,0.11489967,0.24359357,A
KS Riley,0.3688874,0.4445341,0.041157126,C
KS Rooks,0.87996536,0.000412487,0.250457,A
KS Rush,0.845407,0.06710907,0.2189541,A
KS Russell,0.8113281,0.008783793,0.28723967,A
KS Saline,0.57813555,0.22841159,0.21767977,A
KS Scott,0.88394386,0.014055835,0.2217306,A
KS Sedgwick,0.43189633,0.32686394,0.28547022,C
KS Seward,0.16314444,0.3818894,0.4425267,B
KS Shawnee,0.41624692,0.37281996,0.23611239,C
KS Sheridan,0.9262855,1.7366025e-5,0.22795016,A
KS Sherman,0.7694952,0.038984604,0.2943492,A
KS Smith,0.8354216,0.03749297,0.23389415,A
KS Stafford,0.7294536,0.088023685,0.30337995,A
KS Stanton,0.6633895,0.16035159,0.27101672,A
KS Stevens,0.64080226,0.12317756,0.27351493,A
KS Sumner,0.70673734,0.08195122,0.26842865,A
KS Thomas,0.83235,0.060101345,0.1667749,A
KS Trego,0.9118589,0.03906031,0.16788462,A
KS Wabaunsee,0.7618729,0.100501865,0.15267746,A
KS Wallace,0.91836697,1.3018417e-16,0.21735768,A
KS Washington,0.99966013,0.030928206,0.15264602,A
KS Wichita,0.6520951,0.20805055,0.25732282,A
KS Wilson,0.7198256,0.029314592,0.36441398,A
KS Woodson,0.7100694,0.05020609,0.3785708,A
KS Wyandotte,4.6860936e-8,0.49583903,0.5448075,B
KY Adair,0.564016,0.010669972,0.55743134,A
KY Allen,0.53692603,0.075176835,0.45027027,A
KY Anderson,0.7032153,0.06949337,0.29497734,A
KY Ballard,0.6889105,9.310659e-13,0.46618497,A
KY Barren,0.52365077,0.09778794,0.45682764,A
KY Bath,0.46660337,0.06761111,0.5657747,B
KY Bell,0.35511047,0.052176077,0.7747247,B
KY Boone,0.6600347,0.19921578,0.14439316,A
KY Bourbon,0.48509273,0.17641748,0.42551643,A
KY Boyd,0.53425246,0.15098193,0.43887353,A
KY Boyle,0.4939807,0.18300633,0.38764355,A
KY Bracken,0.62554854,0.03081667,0.4456157,A
KY Breathitt,0.3100795,0.10107673,0.73955905,B
KY Breckinridge,0.5413918,0.080417335,0.45593584,A
KY Bullitt,0.68248004,0.060889646,0.29673615,A
KY Butler,0.5466989,0.00043343852,0.58472115,A
KY Caldwell,0.5539846,0.06306879,0.5263606,A
KY Calloway,0.46871978,0.21508792,0.35347992,A
KY Campbell,0.52217335,0.2856979,0.22185107,A
KY Carlisle,0.68627965,0.00042282426,0.45339334,A
KY Carroll,0.41942576,0.09191988,0.59945655,B
KY Carter,0.5067917,0.060052373,0.52875847,A
KY Casey,0.5052517,1.077307e-16,0.63461167,B
KY Christian,0.26278287,0.27061677,0.5176271,B
KY Clark,0.54324365,0.13629356,0.41709384,A
KY Clay,0.3581421,0.016138779,0.7969685,B
KY Clinton,0.531653,1.077307e-16,0.63596433,A
KY Crittenden,0.6207492,0.0004696112,0.5021011,A
KY Cumberland,0.57037854,1.077307e-16,0.5916479,A
