44.846058,59.335796,92.33154,93.44977
48.95274,62.28051,87.126335,91.1199
57.149406,106.06251,112.50366,12.56693
84.53849,75.13356,43.297344,81.06147
79.836945,56.602505,38.313232,109.25211
73.35212,87.5966,73.956055,51.948925
52.267056,77.02492,71.531906,89.7321
56.655933,69.73612,62.464478,101.778076
49.46385,77.85079,74.822525,87.2596
78.41658,83.633514,34.452335,90.391205
66.020485,61.65548,78.19036,80.512695
114.30306,100.96214,37.210358,30.265886
65.2445,92.8681,68.63798,60.981674
91.19781,76.300316,67.313034,49.945145
79.97773,98.13803,65.903755,41.35311
73.73871,85.90581,32.219124,98.012566
60.870846,74.39493,63.612144,90.444435
79.881035,82.30355,33.027668,92.77703
67.87684,88.05596,68.48026,60.210445
66.56221,74.43215,59.045208,88.41761
75.84128,85.83528,36.153896,91.24939
75.22781,87.41645,29.741453,93.49145
90.0676,93.918686,0.0116449315,104.26618
54.019733,72.14469,66.52033,98.03776
60.07163,98.151405,65.695404,62.79262
57.520336,70.17092,66.07005,94.9527
61.073334,71.96818,63.431988,93.11508
51.229572,72.729256,67.27753,99.74803
111.45161,84.34113,0.002993476,88.69576
61.49363,96.20863,71.07989,60.061707
105.11288,107.621124,0.0120855905,73.296906
73.57079,80.02538,72.2643,55.673935
82.83228,80.58589,79.05548,41.53966
62.78835,71.2257,64.24944,91.0755
56.64069,71.710205,63.49269,98.574265
67.98893,94.34941,63.84478,60.96703
43.690674,25.924444,89.18998,132.22708
100.45346,117.953186,0.004832611,66.93847
62.436752,72.53667,61.75053,92.60109
105.53536,110.31261,0.011868823,69.17493
50.392563,73.6042,72.352165,92.42658
103.89181,106.8788,0.017067213,74.911865
91.85272,89.89469,83.28542,19.030212
51.535183,71.97938,68.26121,96.63914
57.81595,67.779465,60.60599,104.84141
54.864788,74.63678,69.69054,90.74845
58.95978,75.366325,68.75176,84.98816
55.61887,96.007706,68.51039,69.59707
49.045826,67.204475,72.96533,102.33858
72.4441,89.55005,65.90646,59.920815
50.240242,64.66799,71.65492,106.05092
75.273254,81.15105,32.570583,100.51918
205.73453,70.861305,0.04435994,0.00011511925
69.79263,84.73272,71.89018,61.091854
70.66151,86.09471,34.51067,99.01868
63.07123,93.04938,73.26082,58.56941
95.41133,109.3993,0.035302807,82.81738
54.596058,32.685974,72.439255,126.28227
52.123135,32.192562,86.28957,115.78346
58.455944,92.436714,77.62227,59.11692
62.68611,70.53656,62.465027,93.60185
50.624752,75.48726,76.280685,87.76042
55.067593,69.16207,65.58735,100.3385
71.29867,59.01809,43.635937,113.73566
60.641903,74.20294,66.35421,87.141106
81.56519,94.58869,76.86585,31.271523
76.247314,85.12572,31.68758,93.79411
66.35897,65.7324,59.967663,96.6453
214.21219,0.9860518,2.002134e-5,55.896088
232.46199,41.103676,0.011470661,1.0097475e-5
217.00792,60.618668,0.034329865,0.00038574295
175.80255,105.941055,0.00026730465,0.12694545
97.22398,50.30959,52.9882,82.65053
69.08603,44.605404,52.942043,123.395966
93.10235,65.26403,56.396885,71.26857
112.71988,62.86668,0.0022714583,108.21455
259.8256,2.176139e-5,1.5029e-6,0.00023774653
114.28963,74.04056,0.0033391872,98.697495
239.72144,0.056959983,1.952296e-5,26.957838
207.50333,0.36476022,6.212709e-5,58.33282
184.63196,94.3786,0.00019779116,0.011493621
103.12489,27.61548,0.001058045,151.50278
80.696724,23.204153,61.900154,115.536804
128.64124,95.10748,0.013371686,60.066647
116.18282,69.089485,0.0040687546,100.05063
183.05281,1.4449649,0.00015079124,87.50736
259.50226,0.13475329,9.736894e-5,0.0022939097
145.8327,61.055645,0.00040994107,73.85634
131.59853,27.398779,0.00027466082,118.77362
266.15405,0.0044794492,3.1233926e-6,2.6290227e-5
189.28911,85.67575,0.00010749334,0.33958894
110.74499,43.19023,0.0007059855,129.59425
247.0097,0.10861465,1.5848593e-5,8.881645
125.18514,62.52552,0.003514504,96.54476
126.441154,42.52743,0.00033179478,111.510345
119.75794,25.172964,0.00018870577,136.11221
84.471794,47.310497,61.252483,94.91763
90.91673,54.07859,28.856049,115.41504
69.43085,47.656982,64.120865,107.7549
100.68598,45.10141,28.721907,114.18867
110.71892,73.926796,27.77527,72.62195
102.28249,72.09846,31.049349,79.23864
100.80354,92.939514,74.45755,15.014507
61.857296,11.594549,73.02245,142.97215
76.17342,47.21552,59.30361,105.16572
73.583755,53.100178,63.87348,98.652176
66.90497,39.448406,62.920597,120.11003
71.37744,14.241914,69.44322,131.64731
107.18426,69.808266,37.530582,69.99176
79.495735,47.3989,52.043278,108.83568
75.32171,49.281715,55.420578,109.26496
117.98197,83.89485,0.00218273,86.06808
93.78857,60.782005,28.325098,105.94952
