75.68706,214.35167
84.15488,205.34161
134.9759,153.87039
139.34317,144.85522
115.08764,168.90935
114.702415,173.43344
97.866,192.73654
97.80303,192.81914
95.74337,193.70499
134.80489,152.17485
112.027084,174.56447
205.26172,78.038345
131.98706,156.00175
154.55095,130.60347
129.62811,157.0083
128.03833,161.8436
107.40011,181.98082
133.9596,154.09142
132.14522,152.70676
114.28282,174.2543
132.07925,157.04727
133.34308,152.52531
151.10686,137.17084
94.63395,196.07074
130.29869,156.59044
99.284805,189.425
104.949554,184.69122
94.01105,196.96889
170.5816,114.05101
129.79015,159.32462
189.40259,96.88648
133.39964,148.44391
113.54747,172.47809
106.181854,183.21898
99.32576,191.08362
136.95485,150.44417
52.362904,238.66928
259.66956,23.257498
107.31441,182.06134
192.98125,92.32119
93.893524,194.78741
186.30492,99.5955
120.0796,166.76434
91.80292,196.58336
96.744095,194.2741
99.11569,190.87053
106.006226,182.16026
108.5638,181.47995
85.98437,205.55629
138.68611,149.42747
83.97972,208.6139
128.54576,160.95882
277.36508,0.004997976
131.58316,156.22209
124.14225,166.07935
130.26096,157.97673
177.58322,110.189255
87.24721,198.15482
72.72598,213.67053
123.46442,164.42839
107.05576,182.23747
95.47806,194.73294
95.80183,194.34941
105.20718,182.41331
106.96966,181.46812
117.42506,169.00397
132.56097,154.35457
106.63556,182.10461
271.20416,0.88153094
273.85358,0.0029695358
278.2756,0.040316977
282.629,0.08215521
141.73479,141.73283
94.600426,195.3087
147.40111,138.97331
179.47395,104.798935
258.4543,0.00013675487
184.22629,103.001366
268.54175,0.9250864
264.19455,2.869663
279.55316,0.0028699394
254.38156,24.213884
98.071594,183.34834
226.95125,57.582314
186.25528,99.443855
268.64005,2.9087188
258.91953,0.0010942642
230.8467,50.606476
181.54228,96.6548
264.78027,0.00028068945
275.59647,0.010518535
154.79192,128.99255
259.49548,0.8838841
192.01596,92.648834
184.66399,96.28235
156.18074,125.09931
117.30227,170.81691
131.33014,158.04066
98.6298,190.35802
139.09384,149.64433
177.45015,107.88748
165.12524,119.81017
181.2171,102.64296
69.40177,220.04468
107.67552,180.24605
109.04392,180.26505
86.98132,202.40268
83.72006,203.01122
169.82523,115.01822
111.4775,176.39719
107.21549,182.14447
193.91533,94.2509
138.8237,150.07071
169.07527,117.08103
131.10536,156.96179
166.39653,119.73473
114.40149,175.49875
234.94107,45.64966
141.59657,147.12259
165.04077,123.997406
161.50687,126.19134
204.52914,80.98513
136.8445,150.40353
245.12491,37.721992
140.61613,147.65486
166.23259,122.2063
131.25883,157.24574
167.26656,118.7155
73.63359,215.85713
169.23022,118.84616
158.90631,127.78634
194.38737,93.53766
116.86663,172.55415
107.04176,180.91888
164.90431,121.224236
204.51451,79.77614
112.998764,177.43393
161.56181,123.52035
161.35008,124.78826
110.679504,178.90654
196.91731,87.22082
231.61641,54.98677
187.05719,99.81961
170.9127,114.4626
191.47935,95.482834
94.66395,196.35046
164.87642,122.10482
184.99304,99.56422
143.4003,143.39145
142.78229,143.62872
161.82991,123.95857
203.64839,82.12634
202.71196,83.02995
189.65851,96.0247
230.44873,54.782913
203.53596,80.39259
114.766754,174.65439
133.81268,155.78088
173.33568,113.99293
248.63246,31.254576
169.45413,116.18113
274.44272,3.5776193
162.99094,124.47989
235.78308,47.50322
112.80481,175.25069
238.13292,46.942184
116.1598,172.93529
166.10497,121.907135
138.68886,149.34367
236.8912,46.48733
89.8009,202.37306
244.83455,38.964478
137.12595,147.45386
202.83974,82.874565
198.5788,86.84677
128.22423,161.70935
141.97408,145.87758
173.96846,111.939354
128.3496,160.81122
229.69707,55.304157
108.95768,181.62912
140.94717,145.26505
101.24695,188.64084
141.43074,145.59676
272.9042,11.337173
116.372,172.65898
47.14465,238.52051
273.64362,1.1633792
191.56783,94.38343
130.9007,157.03696
189.9886,94.73564
161.72772,125.51482
61.32157,225.19304
153.34982,133.60019
137.73772,146.80734
98.09903,191.83823
193.39024,93.14748
128.82394,158.95145
100.32617,187.28297
168.50154,118.471436
96.94764,192.87749
102.775116,185.65701
151.66762,135.88455
165.2436,120.724976
49.285023,238.77704
109.50382,178.96584
90.95342,192.98749
164.3511,122.58094
153.43527,134.62782
98.40597,189.55402
170.56848,116.65982
135.06046,151.18916
94.16574,194.08624
103.7903,184.18245
112.026505,174.74533
62.147614,224.16829
82.91669,202.22498
236.14027,49.213886
64.72654,222.40477
62.679146,226.76982
81.316154,204.54272
64.4067,222.971
60.591484,227.02179
24.880083,256.0183
89.056046,200.35524
109.82228,177.59558
55.01202,229.46457
95.897385,191.8215
55.011837,230.60037
98.307526,188.62749
106.72154,181.94797
243.87308,38.49976
164.7034,123.28524
90.14823,198.70326
101.78393,183.96394
94.25268,195.07625
107.53048,181.61356
138.69955,148.84097
198.86996,86.47658
99.211174,189.79404
187.49812,97.724686
96.99972,190.57605
94.40632,192.0786
105.35387,183.21317
67.03369,220.3708
129.149,160.88933
60.731945,227.64832
198.60303,87.55036
279.78387,0.0067307646
247.44713,35.483963
115.77012,170.19215
66.69534,213.74103
160.40302,125.330864
246.85716,36.68777
114.144394,168.44261
244.5702,37.535427
283.10672,0.111047626
214.76482,63.655323
238.9307,42.75529
144.9191,142.36034
33.3579,253.90794
278.83344,0.0031787786
74.81721,202.60915
99.57204,183.57423
91.43745,197.88289
158.41013,122.93081
194.04248,91.38678
116.388275,170.69228
237.63817,40.475834
239.32028,42.655174
160.19714,125.55981
273.74817,0.00015881617
229.35901,56.515537
275.4552,4.7989153e-5
68.96707,217.71478
274.4268,0.00024004909
195.36331,91.17935
184.71074,100.37773
229.22185,53.67077
105.250984,181.82243
234.37938,51.50177
272.0646,11.343958
115.32583,173.63
156.23732,130.8682
271.9406,0.00026596358
193.3698,91.18629
123.10503,166.32199
111.85652,176.22813
147.78645,140.04723
145.48026,143.47945
210.2305,71.1282
219.98285,60.317223
284.1385,0.08660852
130.84235,152.08965
246.6348,38.72572
102.1395,187.89084
236.21402,48.601135
168.89473,119.192276
109.178696,177.24615
211.46762,74.36445
269.62585,0.008515289
282.82376,0.25066173
281.6767,0.002370047
100.64757,182.09973
162.34253,122.10733
232.91968,52.060684
100.0919,187.72049
231.23213,54.296345
104.73151,177.3354
79.26248,209.50198
131.68057,153.85616
44.5731,244.16286
100.408615,185.63136
73.596085,214.51326
93.08773,194.87248
69.90428,215.44984
63.797466,224.96385
92.84736,196.85172
98.695854,190.89188
16.955423,266.8631
100.948296,188.44444
148.1822,134.68791
104.08718,185.52913
136.81096,150.37767
102.15124,187.19736
57.183502,229.78648
229.32532,55.101784
