CO Morgan,0.34200686,0.4246826,0.524102,A
CO Otero,0.51350033,0.42580357,0.40154508,A
CO Ouray,2.3255187e-5,0.6466047,0.4530314,C
CO Park,0.46395102,0.7244615,0.001444694,B
CO Phillips,0.0016290181,0.99685407,0.0009830133,C
CO Pitkin,0.5259664,0.36565137,0.44393957,A
CO Prowers,0.25771582,0.8562561,0.0030102867,C
CO Pueblo,0.72548896,0.3077345,0.40745685,A
CO Rio Blanco,0.4199849,0.7648247,0.0012386794,C
CO Rio Grande,0.70331484,0.62014776,0.0002220912,B
CO Routt,0.65656394,0.32253808,0.4213743,A
CO Saguache,0.24398395,0.703688,0.21800177,C
CO San Juan,2.7408656e-5,0.9478208,0.00014664001,C
CO San Miguel,0.0044877925,0.9909128,0.001883815,C
CO Sedgwick,3.7078694e-6,0.9897761,1.1221476e-5,C
CO Summit,0.70361155,0.30046466,0.398869,A
CO Teller,0.41097677,0.46543813,0.40344596,B
CO Washington,0.43227777,0.75906664,0.0007071292,C
CO Weld,0.6883354,0.2858978,0.45340797,A
CO Yuma,0.43016353,0.7626042,0.0003151127,C
CT Tolland,0.5407045,0.24724099,0.5859097,A
CT New Haven,0.7476888,0.20801988,0.51708055,A
CT Windham,0.5269694,0.37095353,0.4483605,A
CT Hartford,0.7958363,0.13033952,0.5840125,A
CT Litchfield,0.65115017,0.27864948,0.48174575,A
CT Fairfield,0.7554241,0.1892711,0.53308886,A
CT New London,0.71082646,0.26674232,0.46292078,A
CT Middlesex,0.7268378,0.16115598,0.57851344,A
DE New Castle,0.8060401,0.16202648,0.53469,A
DE Kent,0.73065317,0.26757845,0.45523173,A
DE Sussex,0.68977785,0.27746296,0.47188753,A
DC DC,0.9361833,0.03492659,0.5834039,A
FL Alachua,0.7479384,0.30627167,0.38988414,A
FL Baker,0.3583745,0.37810227,0.5504284,A
FL Bay,0.74809206,0.32038817,0.3721458,A
FL Bradford,0.53043324,0.39247996,0.42499188,A
FL Brevard,0.7479832,0.31529078,0.3778138,A
FL Broward,0.8299777,0.15066707,0.5236809,A
FL Calhoun,0.22216073,0.6841377,0.252332,C
FL Charlotte,0.6473058,0.31215593,0.44584382,A
FL Citrus,0.6753476,0.3319954,0.39989325,A
FL Clay,0.76516426,0.21297765,0.48395923,A
FL Collier,0.688517,0.30523306,0.4333373,A
FL Columbia,0.685842,0.3474833,0.3785839,A
FL Desoto,0.6514989,0.33410537,0.4178227,A
FL Dixie,0.5406357,0.5343655,0.2218043,B
FL Duval,0.84522426,0.19360986,0.4690448,A
