Name,S1,S2,S3,S4,Cluster
AR Prairie,0.4995872522406925,0.6071769439147269,5.900699817974441e-17,8.747325641977619e-17,B
AR Pulaski,0.13617044472841888,0.4938046053519909,0.04051051550898958,0.4554478606652042,C
AR Randolph,0.5069546365136822,0.5886668924978647,0.03864892228875891,8.747325641977619e-17,B
AR Saline,0.28114174539577624,0.6877754719323469,0.005563042568218917,0.16888624410939412,C
AR Scott,0.5339309942797802,0.4592961643601369,5.900699817974441e-17,0.07886156966492353,B
AR Searcy,0.46219816190867935,0.6674166730528286,5.900699817974441e-17,8.747325641977619e-17,B
AR Sebastian,0.5113883053380543,0.5443595525688141,0.017686783093251186,0.0472750290249992,B
AR Sevier,0.1835684726479967,0.6385167622413086,0.1882603269538813,0.18492755518043744,C
AR Sharp,0.26398296901184765,0.6970480569103641,0.0387057677404527,0.16552628954401694,C
AR St Francis,0.28059086914952847,0.6789743354575836,0.16409317954169816,0.07189664311438769,C
AR Stone,0.5310172143341791,0.5723921436163477,0.010318952878128939,8.747325641977619e-17,B
AR Union,0.2921705843114787,0.6979670400938947,0.07856955128291337,0.1261664949666861,C
AR Van Buren,0.5521265918498671,0.5506057930246311,0.026360694996052165,8.747325641977619e-17,B
AR Washington,0.3139836043699863,0.33706284591692104,0.04752928178679952,0.36863947751219867,D
AR White,0.5087498753558252,0.5203801199240494,0.004279891470758643,0.054614941100503724,B
AR Woodruff,0.31462958167327615,0.7659876083901471,5.900699817974441e-17,0.06534331482568687,C
AR Yell,0.22151691583481645,0.6860188589328351,0.1595033848834672,0.15773244959634403,C
CA Alameda,1.894755905062735e-8,0.08154177708806926,0.01865691091893098,0.9163838616798761,D
CA Alpine,0.49229831050791,0.19073868289217633,5.900699817974441e-17,0.37684646791122034,D
CA Amador,0.6303586379663576,0.1996124891677115,0.016068940662665575,0.1968539865722707,A
CA Butte,0.40347279371761013,0.2537014559911483,0.002325908714701319,0.38161904778339456,D
CA Calaveras,0.7164145119082279,0.11966068351955715,0.001571861284197302,0.176248346535967,A
CA Colusa,0.1040114476245848,0.40135866497353234,0.021996552885528944,0.5323752404858901,D
CA Contra Costa,0.20749340174616074,0.03287252129171145,0.0147554028427627,0.761730284613449,D
CA Del Norte,0.310772318582959,0.4554806307818327,5.900699817974441e-17,0.3356297275780712,C
CA El Dorado,0.6408752750782135,1.3270944943137986e-16,0.0002660633776632344,0.3096740549909924,A
CA Fresno,1.6950973146693997e-16,0.4113399939204057,0.01863012125764065,0.7002429033945391,D
CA Glenn,0.24931771686911627,0.4212182441525251,0.06637505099581721,0.35238710956038055,C
CA Humboldt,0.3896338224763917,0.24813616754611975,0.0033900595241940753,0.41410773518200034,D
CA Imperial,1.6950973146693997e-16,0.3216253670313541,0.21797228924084464,0.6436165193595967,D
CA Inyo,0.4953362863061163,0.19598370901263618,0.04892050803216021,0.2879612220359363,A
CA Kern,1.6950973146693997e-16,0.4791816086163583,0.02776706350429618,0.6314422425166886,D
CA Kings,1.6950973146693997e-16,0.4313907208655529,0.0729695122531687,0.6200388467045098,D
CA Lake,0.32315159343915595,0.43906249062402475,0.0008530867808114895,0.33530747095839125,B
CA Lassen,0.43992445720037743,0.3630830801920346,5.900699817974441e-17,0.22590593760239328,B
CA Los Angeles,1.6950973146693997e-16,0.12097816272952747,0.06498793825768402,1.0,D
CA Madera,0.026794208645168172,0.45923458343624407,0.021371764049964152,0.5867602179203447,D
CA Marin,0.2559233727964683,1.3270944943137986e-16,0.047694220568624074,0.6535166477007129,D
CA Mariposa,0.622327608462409,0.15340082504857855,0.016222415972319108,0.22597358350252789,A
CA Mendocino,0.27426024204955346,0.3126663504691792,0.006894329852695738,0.47436219448471495,D
CA Merced,1.6950973146693997e-16,0.4442098013347262,0.025802552422745987,0.6556552211645474,D
CA Modoc,0.5736500432624947,0.28745319079108067,5.900699817974441e-17,0.20011756693172436,A
CA Mono,0.45787232818820073,0.009210929928351047,0.03182445298005493,0.4556337890274493,D
CA Monterey,2.6146269586196255e-16,0.23559808980940425,0.009094797095509905,0.7877257198394497,D
CA Napa,0.3766495662723729,0.04805525111316364,0.009522668543222744,0.5863556178549054,D
CA Nevada,0.673079275702202,1.3270944943137986e-16,0.0026404609512380157,0.2881413718530356,A
CA Orange,0.226364509853637,0.019189978908652,0.026061278321252046,0.7757833009047965,D
CA Placer,0.5388802259430651,1.3270944943137986e-16,0.006331004240411487,0.3793027884920374,D
CA Plumas,0.7276091523085476,0.14660649038140344,5.900699817974441e-17,0.16603396127438352,A
CA Riverside,0.057397022718928714,0.25103557092293194,0.04497109285095193,0.7301569910857548,D
CA Sacramento,0.10353826449833929,0.23191779387129274,0.011837440134823676,0.7263131666761065,D
CA San Benito,0.1972366656637076,0.15466318863277884,0.012651479959428724,0.6438564926478497,D
CA San Bernardino,1.6950973146693997e-16,0.3330000441664831,0.032748540431675584,0.7548204188912261,D
CA San Diego,0.19657251099287948,0.05868088495638247,0.021453639407363622,0.7722878124991737,D
CA San Francisco,0.09924620490887816,0.002517611994325161,0.014450088584840847,0.8896769817912394,D
CA San Joaquin,1.6950973146693997e-16,0.3808782785749134,0.03293084996048472,0.6956252335139008,D
CA San Luis Obispo,0.4950729889967762,0.0014039601312066069,0.00400003054038492,0.4729001326574246,D
CA San Mateo,0.1433672126241702,1.3270944943137986e-16,0.026005091098783635,0.8039409770532878,D
CA Santa Barbara,0.14555763974955144,0.09680811309395632,0.022412840255420195,0.7514733119034392,D
CA Santa Clara,0.1364482355102319,1.3270944943137986e-16,0.015490616397775226,0.8406757043838611,D
CA Santa Cruz,0.24114041968876124,0.03723416989665459,0.001624315454206588,0.7110352833391838,D
CA Shasta,0.556732939128121,0.28595473183488473,0.004700441613145735,0.22940503436909332,A
CA Sierra,0.8000812788077031,0.06213059299606613,5.900699817974441e-17,0.1445610348828216,A
CA Siskiyou,0.5521601265624342,0.2742736072127735,5.900699817974441e-17,0.23877161564629368,A
CA Solano,0.188774976997855,0.18126055617284823,0.013454567629543734,0.6405999699822282,D
CA Sonoma,0.35033548609810866,0.022423214667941525,0.00798110220091762,0.6039307595857863,D
CA Stanislaus,0.059432408149450416,0.3902756039191708,0.036036470448720874,0.6188923587156451,D
CA Sutter,0.1929229029335656,0.3575933156644706,0.0073286933843559115,0.48010803696215315,D
CA Tehama,0.3998340116178136,0.4059023447552188,0.001458975037780984,0.27693625346089545,B
CA Trinity,0.56377812941023,0.31459267517554446,5.900699817974441e-17,0.19732313198210838,B
CA Tulare,1.6950973146693997e-16,0.4499262509316676,0.06346797889576285,0.6061545381877794,D
CA Tuolumne,0.6838904204027273,0.14750200235138788,0.0019189063424488399,0.19648660665461726,A
CA Ventura,0.2881918306323706,0.046686872374968,0.013066861382975145,0.6416760257806461,D
CA Yolo,0.15983184808132211,0.08417991570424423,0.029563362642229342,0.7121790291726962,D
CA Yuba,0.168723973200743,0.45712995568331327,0.0041996222130519885,0.46133604615859936,D
CO Adams,0.2469305809511069,0.14780510987435838,0.06359109406029984,0.5662689051887895,D
CO Alamosa,0.2746839378249437,0.36632014394470097,0.08280249634929585,0.35139136916613756,D
CO Arapahoe,0.44054210923553444,1.3270944943137986e-16,0.10915663564877255,0.46450266064871937,D
CO Archuleta,0.7090095951872348,0.020694888341890906,5.900699817974441e-17,0.20461400637267632,A
CO Baca,0.7049030157230157,0.32472056662009147,0.0006654279629825664,0.03684569137716163,A
CO Bent,0.3526324414262704,0.5604414382235174,5.900699817974441e-17,0.1650754427146652,B
CO Boulder,0.3951768272350642,1.3270944943137986e-16,0.044743183850235374,0.5175297101199325,D
CO Broomfield,0.513252927497527,1.3270944943137986e-16,0.08219173741535651,0.3749903885570434,D
CO Chaffee,0.7176180957131482,5.469839086726649e-6,0.23882453405334256,0.08957968075862739,A
CO Cheyenne,0.7382958897445111,0.18651874122878892,5.900699817974441e-17,0.09780945923114436,A
CO Clear Creek,0.6777566244330464,1.3270944943137986e-16,0.03247600845235257,0.22187896818502176,A
CO Conejos,0.27321222950494883,0.4085549252944817,5.900699817974441e-17,0.33514708932971704,C
CO Costilla,0.2097929476972376,0.504151812908588,0.004120650508931621,0.3674152659770116,C
CO Crowley,0.3558735201578184,0.5299793990823042,0.08244404158412331,0.12797276943339236,B
CO Custer,0.81238188994342,0.0852783193315514,5.900699817974441e-17,0.08077293065037697,A
CO Delta,0.7053376949381106,0.23470979449128798,0.00912801839187768,0.09234845004318716,A
CO Denver,0.2130333669410192,0.08560731966769053,0.11754650915782155,0.6444376883899211,D
CO Dolores,0.8348486628239442,0.18690638599715934,5.900699817974441e-17,0.00047817272995135784,A
CO Douglas,0.5129425488169933,1.3270944943137986e-16,0.02444100930479026,0.35292015048542336,A
CO Eagle,0.3180742840826882,1.3270944943137986e-16,0.06003503029400858,0.5369981196127722,D
CO El Paso,0.6930022260709547,1.3270944943137986e-16,0.037150747836884636,0.18553088468875215,A
CO Elbert,0.6696229602967515,0.0176478187045749,0.017237186301735184,0.3048936245376408,A
CO Fremont,0.5884419935292265,0.3470551338725468,5.900699817974441e-17,0.10775055525302009,B
CO Garfield,0.46438285294184867,0.07549304364623997,0.013678020604277285,0.41989330327749036,D
CO Gilpin,0.7589680805849427,1.3270944943137986e-16,5.900699817974441e-17,0.18013935540264162,A
CO Grand,0.6460623087311874,1.3270944943137986e-16,0.0069787921481457545,0.2708902946566711,A
CO Gunnison,0.5045672679965446,1.3270944943137986e-16,0.10754556046324944,0.3256724632727571,A
CO Hinsdale,0.7751130950935757,0.06699155255371049,0.000909974535633614,0.0762197817957948,A
CO Huerfano,0.5056526888456024,0.336931498853496,0.01642299785679282,0.21311206692751075,B
CO Jackson,0.7577885480704986,0.08435828207652733,5.900699817974441e-17,0.1263859880009099,A
CO Jefferson,0.557443436753612,1.3270944943137986e-16,0.06462261280620486,0.3473677628079932,A
CO Kiowa,0.8086751533866544,0.19198268075974495,5.900699817974441e-17,0.047263443685756634,A
CO Kit Carson,0.5875549747039721,0.3037064166784527,0.09355210170425823,0.08292273079074534,B
CO La Plata,0.5435080855929965,0.0840472413502135,0.004046052835938437,0.33432758953590785,A
CO Lake,0.5238280315534468,0.008456736725129019,5.900699817974441e-17,0.36303862313305985,A
CO Larimer,0.5181895698938697,1.3270944943137986e-16,0.014815307198324232,0.3871171421511196,D
CO Las Animas,0.43280805111879056,0.365393713974826,5.900699817974441e-17,0.23565572661547102,B
CO Lincoln,0.5769811816825554,0.286217439972584,5.900699817974441e-17,0.14515283735460963,A
CO Logan,0.6052698056467838,0.2513080983512484,0.140342008776251,0.11375193306880238,A
CO Mesa,0.6360440463533734,0.16836930814602427,0.00030863003116679517,0.20178114799548416,A
CO Mineral,0.7840068800641413,0.04560706267377878,0.04893099004925515,0.09810312395226459,A
CO Moffat,0.6184464718358658,0.26662210481809295,0.006983422460601064,0.12244780671227383,A
CO Montezuma,0.6223804014287262,0.2388256250104617,0.02483728216840787,0.13526627969660857,A
CO Montrose,0.6203763751003746,0.20382187759681042,0.06279173267771655,0.13997671383044244,A
CO Morgan,0.3763788761561333,0.26388295617378577,0.3338695647384627,0.1987076524577257,B
CO Otero,0.3722128556260235,0.4893484298054855,0.029721213770106874,0.20900589842766173,B
CO Ouray,0.6880614332180639,1.3270944943137986e-16,0.06605232912634554,0.17986853424238808,A
CO Park,0.8322887020949391,1.3270944943137986e-16,0.006649069646672348,0.07333714806985449,A
CO Phillips,0.7095375159081776,0.14506302459250206,5.900699817974441e-17,0.16872880093632453,A
CO Pitkin,0.37994949134866424,1.3270944943137986e-16,0.04235739198046323,0.4788399359202346,D
CO Prowers,0.410007494530578,0.437165639833558,5.900699817974441e-17,0.19988521945805415,B
CO Pueblo,0.3563815887296174,0.3525454784344297,0.026101734128564404,0.32447473623269046,D
CO Rio Blanco,0.790394820233174,0.05080327422269152,5.900699817974441e-17,0.1208298668306375,A
CO Rio Grande,0.3152587182967829,0.4280269478004606,0.02834183564509208,0.2856361979138064,B
CO Routt,0.5062748546018707,1.3270944943137986e-16,0.05220666932775912,0.3500585292671569,D
