100,0.37788847,0.44966558,0.98209393,0.45714167,A
83,0.4047841,0.37818456,0.8435984,0.50122064,A
104,0.37802646,0.45119092,0.9838865,0.45794266,A
86,0.4947027,0.11331861,0.29725233,0.7279391,B
310,0.36941546,0.44213626,0.96430886,0.43725702,A
339,0.34632573,0.43751928,1.0,0.47788146,A
97,0.3819938,0.44281363,0.97173923,0.45966822,A
102,0.37326646,0.4474795,0.9752709,0.45362023,A
399,0.3848093,0.4474841,0.97696847,0.45447204,A
101,0.37479782,0.44836676,0.97959656,0.45567533,A
400,0.37633014,0.4508527,0.9863503,0.46156654,A
430,0.46182737,0.10054837,0.657281,0.8102017,B
462,0.36562842,0.43546262,0.9613162,0.4434258,A
258,0.41036528,0.30760983,0.7131313,0.57452095,A
427,0.55848414,2.348103e-16,3.4718528e-16,1.0,B
286,0.37322623,0.44779685,0.9772496,0.4521152,A
432,0.5030626,2.1253829e-11,0.44016674,0.9471062,B
168,0.375034,0.44180328,0.9670864,0.4554493,A
106,0.37845394,0.45140874,0.98417336,0.4584038,A
377,0.3854304,0.4438728,0.97557825,0.46080667,A
314,0.3839751,0.4460631,0.97244626,0.46064678,A
180,0.44664297,0.23112315,0.6856632,0.6409119,B
378,0.37578577,0.4509882,0.98836094,0.46042874,A
119,0.38081458,0.45271608,0.9875487,0.46106976,A
330,0.37477702,0.44744542,0.9773353,0.45494306,A
107,0.3785646,0.44770858,0.9775315,0.45844823,A
372,0.37979355,0.45203993,0.9895178,0.46367437,A
285,0.39094928,0.40543634,0.9030393,0.494211,A
398,0.3771665,0.45092273,0.9866669,0.46132523,A
98,0.38329536,0.44656223,0.9773984,0.45940843,A
370,0.3793025,0.45132083,0.9884437,0.4634219,A
461,0.35466817,0.4396666,0.9646256,0.44541237,A
96,0.37923613,0.4364445,0.9596053,0.45731473,A
383,0.3846234,0.44670933,0.97588664,0.45523295,A
133,0.3336763,0.43230993,0.95289516,0.4183344,A
368,0.3778424,0.4519332,0.98762757,0.4628346,A
425,0.49761826,4.0488797e-12,0.5239024,0.9375243,B
452,0.35155514,0.43735853,0.9577681,0.4367039,A
358,0.37852472,0.45075774,0.9866232,0.46319675,A
354,0.37627706,0.45153454,0.98632014,0.46216115,A
304,0.37756035,0.44868582,0.9813425,0.45853612,A
259,0.37843084,0.43837574,0.95305836,0.448058,A
382,0.3760381,0.44994557,0.9862714,0.46123466,A
401,0.3846653,0.44239956,0.9700305,0.45680752,A
402,0.37762854,0.45211884,0.9857393,0.46070722,A
385,0.3851047,0.44411927,0.9767382,0.46155506,A
360,0.37770745,0.45022252,0.9866228,0.46215215,A
429,0.49934053,2.1063866e-13,0.4869208,0.9426685,B
267,0.39617065,0.37332565,0.858171,0.5214366,A
366,0.3768532,0.4505457,0.98703605,0.46192515,A
283,0.3810206,0.4455742,0.971385,0.45977297,A
324,0.38736632,0.4300893,0.95797867,0.48447558,A
116,0.38084272,0.4485209,0.97700137,0.45709184,A
364,0.37755087,0.45058876,0.98730546,0.4625849,A
336,0.38114098,0.45205125,0.9906472,0.46326798,A
333,0.38340813,0.3966687,0.902578,0.46713525,A
386,0.37608582,0.45130056,0.98672223,0.45957524,A
392,0.3767107,0.45054895,0.9864347,0.4619553,A
288,0.3798876,0.4407205,0.96101034,0.45490468,A
108,0.38119012,0.44912007,0.9782494,0.45821837,A
115,0.3825883,0.45222893,0.9869586,0.4631874,A
407,0.3785654,0.45063657,0.9832665,0.45546037,A
179,0.45270196,0.23473556,0.6985714,0.6521052,B
70,0.40639842,0.35048383,0.8269289,0.5260918,A
439,0.42705262,0.3506947,0.71594113,0.56373906,A
151,0.37198985,0.4253635,0.93159586,0.4444038,A
433,0.56562006,2.348103e-16,3.4718528e-16,0.81484807,B
371,0.3812464,0.44568703,0.9724785,0.45071235,A
391,0.3842628,0.44585472,0.97948086,0.45929873,A
381,0.3846889,0.4501513,0.98373234,0.45633698,A
384,0.37785807,0.45163506,0.98836,0.4614756,A
289,0.384352,0.4532606,0.9878439,0.46446604,A
373,0.38337848,0.44724536,0.9762767,0.4538707,A
84,0.35667157,0.415027,0.9125214,0.44346204,A
374,0.37819752,0.45092162,0.98777574,0.46389505,A
293,0.38325417,0.4454688,0.9685397,0.4604535,A
448,0.35321692,0.4404575,0.9605474,0.43679845,A
327,0.36995658,0.44406575,0.973469,0.45305642,A
275,0.38273355,0.45464522,0.990322,0.46192345,A
459,0.35812578,0.43923494,0.9642328,0.4463068,A
217,0.3700098,0.43880245,0.96285564,0.44890133,A
394,0.37657166,0.45028454,0.9850146,0.46028876,A
426,0.85632306,2.348103e-16,3.4718528e-16,2.3333865e-16,C
404,0.37915587,0.45077038,0.9866218,0.4601683,A
408,0.3819651,0.4515556,0.9834355,0.46055275,A
103,0.3747512,0.44447827,0.9751526,0.4565937,A
99,0.3801894,0.45038968,0.9838059,0.45786875,A
397,0.38345402,0.44407347,0.9753128,0.45722666,A
71,0.3818309,0.45157248,0.9881722,0.4603726,A
403,0.3833985,0.44539037,0.97951764,0.45930284,A
380,0.37598026,0.44957137,0.98463744,0.4602951,A
454,0.3683791,0.44548148,0.9708232,0.44745982,A
361,0.38161066,0.44850245,0.9751668,0.45167702,A
69,0.3820828,0.45237237,0.98607254,0.46125656,A
326,0.371173,0.4401479,0.9639769,0.45035997,A
210,0.3804597,0.4498842,0.9802451,0.4589402,A
311,0.37246087,0.4460175,0.9753343,0.45257378,A
362,0.37933323,0.45142722,0.98919064,0.46341255,A
446,0.36092153,0.43603507,0.9575427,0.43612614,A
332,0.35577872,0.42774174,0.93164927,0.4334511,A
396,0.37701857,0.44929835,0.9840409,0.46129113,A
189,0.36780676,0.43672532,0.9524091,0.44314077,A
318,0.40882552,0.33650568,0.7893099,0.5690964,A
457,0.35314617,0.4395188,0.96395737,0.44296864,A
369,0.3812686,0.4476249,0.9735766,0.45404625,A
340,0.37811175,0.44169956,0.9707784,0.45810482,A
313,0.36842522,0.44650435,0.9789639,0.45350823,A
273,0.37996206,0.45246783,0.986322,0.45930582,A
353,0.38282385,0.4494483,0.97908884,0.4548268,A
169,0.3782152,0.4453894,0.97034186,0.4533407,A
178,0.38074654,0.44655824,0.9734103,0.45444068,A
248,0.37913692,0.44227168,0.9693107,0.45497102,A
124,0.34988904,0.42590237,0.9283092,0.43960133,A
379,0.3844276,0.45039132,0.98462284,0.4559405,A
458,0.35091618,0.43970194,0.9674303,0.4434326,A
161,0.36660868,0.41040435,0.8907888,0.42345396,A
284,0.38487092,0.40984175,0.9178841,0.49976134,A
342,0.37959796,0.45028538,0.9861142,0.4599602,A
92,0.38153186,0.45035928,0.98176247,0.45948064,A
424,0.35902297,0.4259478,0.9278078,0.42998692,A
214,0.38088384,0.44955385,0.9794995,0.4587417,A
88,0.3830464,0.40938398,0.92555803,0.46271864,A
256,0.3933462,0.42519563,0.94619423,0.49038783,A
190,0.36758757,0.43305066,0.94720197,0.4422871,A
72,0.3755583,0.44587988,0.97254324,0.4517495,A
337,0.4285323,0.33442006,0.68680364,0.5584949,A
393,0.38295892,0.4449059,0.9772246,0.4584597,A
191,0.3647585,0.4332729,0.9448553,0.4388016,A
209,0.38151878,0.44956467,0.9804524,0.45778555,A
90,0.37827662,0.44877133,0.98246866,0.4548646,A
355,0.38272116,0.44764572,0.9775482,0.452389,A
149,0.3738841,0.44510543,0.9676768,0.4515774,A
212,0.38004273,0.45000753,0.98393005,0.46058312,A
195,0.40296862,0.38797998,0.9170976,0.5248296,A
395,0.3824881,0.44509175,0.977173,0.45663995,A
159,0.37124872,0.42091337,0.91950023,0.44207326,A
359,0.38363507,0.45011792,0.9812094,0.45504704,A
389,0.37987655,0.45305392,0.98708963,0.4627101,A
419,0.37639216,0.3722472,0.85177994,0.48258072,A
93,0.38188803,0.4509966,0.9830147,0.4597601,A
356,0.37941402,0.45246834,0.987711,0.46261033,A
390,0.3810296,0.44659087,0.9774271,0.45148683,A
388,0.3826898,0.44494468,0.97767234,0.45836854,A
348,0.3802801,0.45000055,0.980249,0.45726517,A
262,0.37143126,0.44506,0.9728925,0.45359915,A
367,0.3810863,0.4505664,0.97936416,0.4537782,A
276,0.382539,0.45081496,0.9850555,0.45677432,A
245,0.37715018,0.44488707,0.9721316,0.4579194,A
192,0.36566725,0.43042982,0.941601,0.4405689,A
85,0.3899064,0.37341967,0.86961657,0.48982432,A
349,0.3800931,0.44986156,0.9798837,0.45697874,A
319,0.38001916,0.43460563,0.9492772,0.4713949,A
268,0.3743535,0.44651878,0.975236,0.4533259,A
375,0.38316372,0.44886217,0.9831042,0.45609334,A
291,0.38383213,0.45227432,0.98638046,0.46355122,A
387,0.37898803,0.45109048,0.9861685,0.46189913,A
263,0.36966765,0.44614446,0.97579485,0.45683914,A
441,0.37994596,0.43840182,0.9600011,0.4536238,A
274,0.38112995,0.4517047,0.98448634,0.46009824,A
95,0.3803603,0.4487819,0.9781593,0.4582795,A
250,0.37651986,0.4472474,0.97794974,0.4540332,A
302,0.37666798,0.44692957,0.97792953,0.45699275,A
300,0.37459385,0.44292408,0.9687188,0.45310584,A
254,0.38382944,0.45204216,0.9884016,0.4618026,A
363,0.38153657,0.45075226,0.9803998,0.45591477,A
87,0.37448528,0.43278018,0.944351,0.44299674,A
194,0.37957495,0.44021803,0.97177726,0.4646856,A
170,0.37588304,0.44519785,0.97014624,0.45292953,A
344,0.37572017,0.44581234,0.9747784,0.45706028,A
312,0.39797893,0.37502304,0.88205373,0.5340922,A
177,0.37966365,0.4444992,0.96678853,0.4527417,A
215,0.38042864,0.45078436,0.98583746,0.4615366,A
415,0.37560436,0.37256455,0.8524188,0.4827037,A
335,0.37371135,0.43770906,0.9458237,0.43870246,A
357,0.3814958,0.44931254,0.978583,0.45436284,A
176,0.3785015,0.44379416,0.9654159,0.452263,A
412,0.3718475,0.42677718,0.9385615,0.45611182,A
292,0.38288027,0.45386332,0.9925001,0.46289548,A
253,0.38016695,0.451002,0.9835482,0.46096918,A
252,0.3779039,0.4457908,0.9765287,0.45764303,A
346,0.37338522,0.44346213,0.975902,0.45507124,A
309,0.3793094,0.44587585,0.9745159,0.45688564,A
207,0.38258561,0.45232883,0.98781836,0.457412,A
247,0.3830839,0.44163907,0.97324276,0.4650667,A
365,0.3809895,0.4503617,0.9791923,0.45592055,A
325,0.38191366,0.44949254,0.9839305,0.45744097,A
298,0.3749927,0.448424,0.9787424,0.45738244,A
451,0.3656958,0.4429916,0.9643722,0.44210297,A
137,0.37529862,0.4444589,0.9701268,0.46018404,A
208,0.38193518,0.45340735,0.9867194,0.45582864,A
120,0.37470916,0.44000724,0.9618089,0.44711918,A
135,0.3633132,0.41333666,0.89386445,0.40987113,A
278,0.37587443,0.4465744,0.97655606,0.45717853,A
264,0.37471437,0.4504277,0.9782096,0.45086744,A
345,0.3749599,0.44580287,0.9766834,0.45829678,A
174,0.37773642,0.44383478,0.9687942,0.4515011,A
213,0.38242745,0.45221102,0.9873848,0.45707017,A
257,0.3809354,0.44874725,0.9801249,0.45493037,A
444,0.36870328,0.44630727,0.9668887,0.44502744,A
281,0.37366202,0.44651437,0.9770908,0.45619908,A
334,0.45885077,0.17215031,0.48822898,0.6870598,B
157,0.35410538,0.42299032,0.92225635,0.42031607,A
338,0.38411987,0.45278478,0.9866269,0.4635359,A
306,0.3792534,0.44372037,0.9723094,0.45781922,A
411,0.3727447,0.3890072,0.8745858,0.47678953,A
436,0.36860192,0.3877797,0.89195883,0.4737611,A
456,0.36045784,0.43635634,0.95357585,0.43871054,A
110,0.37385717,0.44313902,0.9670497,0.4524415,A
376,0.37804148,0.44914955,0.9824017,0.46069694,A
111,0.38235614,0.4525164,0.98619777,0.460868,A
279,0.3776648,0.44997376,0.98333013,0.4581355,A
260,0.3750094,0.44705486,0.9769961,0.4548305,A
143,0.3770515,0.3939741,0.8823114,0.49793714,A
315,0.37538552,0.44997674,0.97726417,0.45127517,A
244,0.3749325,0.44889423,0.98036164,0.45861426,A
421,0.36710694,0.4257338,0.9306908,0.44839364,A
282,0.37960395,0.4460833,0.9728684,0.4562459,A
329,0.38188136,0.45149237,0.9835671,0.45989874,A
141,0.37255913,0.4427907,0.967494,0.4576745,A
447,0.35546026,0.42755955,0.9312553,0.4205599,A
341,0.37890148,0.4509223,0.98709184,0.46232745,A
272,0.38309163,0.45077673,0.984867,0.45815715,A
183,0.37693515,0.44510257,0.96915334,0.4531092,A
460,0.3562933,0.438023,0.96099216,0.44659406,A
323,0.38007703,0.44740334,0.9722591,0.44942874,A
305,0.37712985,0.4444618,0.97336555,0.4582447,A
307,0.37970993,0.45018056,0.9815722,0.45934772,A
261,0.37655672,0.4485078,0.98211414,0.457327,A
299,0.37613028,0.44753233,0.9794729,0.45723537,A
113,0.37899393,0.4478522,0.9768711,0.45899436,A
303,0.3771169,0.4457841,0.9750051,0.4552944,A
445,0.37130684,0.4434967,0.96382916,0.4373806,A
343,0.38066366,0.44263837,0.9679932,0.45376188,A
246,0.37825876,0.44473723,0.9741984,0.45969558,A
269,0.38410094,0.45328188,0.99118686,0.4609888,A
296,0.37620366,0.44828337,0.9818686,0.4582411,A
175,0.37740448,0.44528255,0.96994734,0.45346582,A
290,0.38300663,0.45297506,0.9883966,0.4639693,A
89,0.37353805,0.4348356,0.94546485,0.44820303,A
455,0.3604767,0.42636585,0.93351287,0.4226924,A
94,0.38173312,0.45133066,0.9837567,0.45968658,A
131,0.3676289,0.4393671,0.95689243,0.4416357,A
147,0.36786237,0.43560892,0.95146954,0.4463789,A
187,0.37961274,0.44612092,0.9719071,0.45419014,A
277,0.37690866,0.43957558,0.9597599,0.4564505,A
423,0.36593765,0.4259529,0.93099785,0.44769803,A
186,0.37478638,0.43946198,0.9571039,0.4451399,A
352,0.38051862,0.44135275,0.96910805,0.45605713,A
440,0.38092828,0.44481853,0.9722739,0.4542362,A
351,0.37692478,0.43977508,0.960178,0.45639962,A
241,0.37315804,0.44348904,0.96793205,0.4497915,A
406,0.38062024,0.45234853,0.98671407,0.46338975,A
249,0.37787578,0.4490226,0.9790214,0.4535743,A
294,0.3744264,0.44694805,0.97545195,0.45468628,A
405,0.37915713,0.44914046,0.97780937,0.45229033,A
450,0.3686755,0.43606797,0.9492082,0.4335522,A
193,0.37187478,0.44371894,0.9689148,0.45361188,A
139,0.37083212,0.4331686,0.9514367,0.44876274,A
350,0.37802076,0.444952,0.97026986,0.4558004,A
188,0.37172052,0.4362288,0.949085,0.44818816,A
271,0.38174126,0.45193887,0.9840986,0.45953283,A
270,0.38157773,0.45309916,0.98776317,0.4596895,A
443,0.3744736,0.4413513,0.96503013,0.4524929,A
453,0.3600904,0.43988678,0.9641153,0.4398333,A
184,0.37550962,0.44058144,0.957197,0.4467341,A
242,0.37710965,0.44845715,0.98101133,0.4570163,A
438,0.3799774,0.44275525,0.96871126,0.4536263,A
211,0.38057312,0.45273912,0.98727506,0.4623336,A
449,0.35901076,0.4326688,0.9368317,0.43035784,A
280,0.37782764,0.44923466,0.978907,0.45466408,A
173,0.3771264,0.44393966,0.96909666,0.4516086,A
317,0.3809618,0.44587153,0.9753536,0.459792,A
442,0.37702745,0.44734645,0.97301096,0.4540165,A
320,0.37910467,0.44599724,0.9694691,0.4533506,A
347,0.37910467,0.44599724,0.9694691,0.4533506,A
181,0.37169495,0.4390862,0.953593,0.44445795,A
167,0.3765606,0.44527695,0.9702539,0.4530086,A
255,0.37883168,0.4510914,0.9837988,0.4593835,A
297,0.37208104,0.44422123,0.9741097,0.45383996,A
91,0.38333696,0.4522869,0.9863537,0.46287945,A
321,0.37407207,0.44360566,0.96443605,0.44577533,A
251,0.37743366,0.4479985,0.98013705,0.4562945,A
145,0.35351104,0.41446406,0.894823,0.4283428,A
322,0.37766334,0.44494674,0.96941215,0.45257276,A
172,0.37964088,0.44602257,0.97443104,0.45375758,A
185,0.37358847,0.43823546,0.9523221,0.44282952,A
301,0.37165993,0.4444663,0.970233,0.45237726,A
