120.77929,95.52604,35.34316,63.90456
119.39599,95.872284,35.778587,64.33072
80.908264,104.37824,55.379093,73.09244
110.291885,10.981995,142.72345,46.443455
115.294365,13.121995,123.578995,59.92064
126.66952,5.3095236,123.76474,57.96721
128.35402,4.8733854,120.86827,60.88743
126.38299,2.2286305,125.52558,60.79361
127.89589,5.79889,119.41379,61.57688
90.11385,11.668113,126.58129,85.088455
114.84985,22.362806,112.08096,63.21643
70.44428,15.421339,195.68338,26.349455
89.79135,5.270637,133.20605,85.28729
88.258675,17.49095,159.0215,45.90691
124.27247,25.169287,98.25197,66.53671
89.81058,7.8774896,129.91792,86.425835
125.66117,6.6248293,120.75758,61.626114
89.65924,9.667808,131.81145,81.75945
89.21193,7.032443,132.88983,82.28171
124.46613,4.8651905,123.98991,61.12641
90.94441,7.6767116,130.29515,84.95349
88.715645,6.7390413,130.80673,85.999405
48.951168,43.746918,98.909744,121.245926
127.50239,6.4740586,118.75362,62.208008
88.799545,8.09686,127.70817,87.90934
126.60485,6.1208434,120.622406,61.165775
126.25896,5.8152146,121.49999,61.16941
126.933304,3.0925891,123.479904,61.547768
48.360336,12.051018,159.7533,89.61014
90.04882,8.239456,128.84563,86.71944
0.28548074,12.972101,149.29425,149.06635
88.375244,20.04831,135.56487,63.622272
128.623,6.42098,122.07983,55.39941
126.76917,7.2989817,119.982025,60.73653
126.14889,6.423175,120.36615,61.945004
88.83256,6.0740576,132.70381,85.80804
166.79268,13.5827,105.07038,28.811375
48.211456,12.911117,137.89781,113.3313
125.19702,7.0442924,120.66628,61.743015
0.28556338,11.569765,151.19345,148.33466
127.839935,5.809762,119.18777,60.884594
47.11123,8.853081,160.67598,94.86952
126.322815,42.23374,83.978264,60.218178
128.49449,1.45454,123.7093,59.93533
126.36341,1.4126167,127.05227,60.177517
127.67658,5.402269,120.66114,61.0664
126.59145,5.3950214,121.90827,60.58752
125.95987,6.9931645,119.568504,62.308243
128.49347,9.0053835,115.81026,61.827995
89.32788,6.885961,133.8341,82.78707
128.75603,5.1158175,120.77094,60.75721
89.75367,3.7780845,135.57564,84.79619
6.2738383e-9,187.95691,109.91241,5.4860544
121.72192,5.0804663,141.70491,45.035294
90.98519,8.5796795,128.36458,86.163345
90.79186,13.809908,122.70043,86.34794
47.10927,7.7312155,159.79826,97.31031
164.3966,5.280195,118.71233,24.539295
164.5128,12.4789295,108.10915,28.06354
122.10286,5.1703706,139.02194,47.209938
125.12217,10.6085,116.44439,62.466606
128.35869,8.30531,117.06058,61.172356
126.63421,3.607888,123.79977,60.786163
117.684105,9.618129,126.17434,59.291687
126.937645,5.1015186,121.9321,60.56771
127.46759,6.764622,119.487015,58.943695
89.796814,5.0947266,133.2707,85.22929
125.331795,3.8856924,124.45657,60.76114
56.61645,0.11078734,201.94907,42.800125
4.0285347e-10,249.31447,46.55465,0.17114297
1.5369947e-8,188.73244,108.122,5.3276944
1.6825682e-9,0.0050196387,295.23233,9.384582
91.611145,1.413969,156.2835,60.89949
126.15889,0.7445029,144.51135,42.557526
90.316635,0.51676065,158.31213,62.492626
0.628991,0.48603386,176.82762,130.96724
3.2742092e-14,114.22011,170.2712,5.6075585e-8
